run,iteration,n_estimators,max_depth,max_samples,max_features,mae,rmse
1,2,10,10,1.0,0.75,112556383.83383334,224712979.94212613
1,2,10,10,1.0,1.0,114831453.00606667,225352561.1525213
1,2,10,15,0.25,0.25,108790976.72043335,207586183.99977198
1,2,10,15,0.25,0.5,103755057.77803332,203454450.64329618
1,2,10,15,0.25,0.75,100158750.13016665,196213081.5479831
1,2,10,15,0.25,1.0,82414922.30786668,176207394.93391395
1,2,10,15,0.5,0.25,89806737.10786664,181937723.27135757
1,2,10,15,0.5,0.5,96688299.71606664,192755633.9798308
1,2,10,15,0.5,0.75,107518809.89023332,210616935.73884317
1,2,10,15,0.5,1.0,80080682.42336668,181192194.08234513
1,2,10,15,0.75,0.25,105253630.00709999,205588603.3100868
1,2,10,15,0.75,0.5,96817567.67736669,210261849.7857647
1,2,10,15,0.75,0.75,124429613.97483335,236946770.1647594
1,2,10,15,0.75,1.0,116485402.85496669,219991889.98722875
1,2,10,15,1.0,0.25,102335997.11146669,194714303.1582535
1,2,10,15,1.0,0.5,141117046.92040002,264098480.49929345
1,2,10,15,1.0,0.75,106259915.56730004,230481650.18573844
1,2,10,15,1.0,1.0,99525402.85983334,191600014.51574525
1,2,50,,0.25,0.25,96726564.11755331,187013087.51708004
1,2,50,,0.25,0.5,102676238.65186001,201090423.21665785
1,2,50,,0.25,0.75,95131661.02595335,196457954.24356306
1,2,50,,0.25,1.0,99143847.20423333,200786516.83432803
1,2,50,,0.5,0.25,101613688.53818,199744733.24983454
1,2,50,,0.5,0.5,94261859.42291336,186548179.18469176
1,2,50,,0.5,0.75,91077699.95264669,190125430.22780916
1,2,50,,0.5,1.0,88607227.60820666,181665313.94942254
1,2,50,,0.75,0.25,91337247.79064667,186179970.5564835
1,2,50,,0.75,0.5,92416940.89658667,186594020.62163717
1,2,50,,0.75,0.75,92669639.92649335,190309771.78033268
1,2,50,,0.75,1.0,103225438.86002667,197744176.4175718
1,2,50,,1.0,0.25,99606135.69754668,192872273.021413
1,2,50,,1.0,0.5,112266443.21267338,217753903.1567584
1,2,50,,1.0,0.75,102895418.0438267,194540189.39399192
1,2,50,,1.0,1.0,113385515.78177334,214428253.16266137
1,2,50,5,0.25,0.25,93096017.56158666,192712110.6498332
1,2,50,5,0.25,0.5,97778466.5734,200110601.52666497
1,2,50,5,0.25,0.75,99595574.86462665,192947024.22401172
1,2,50,5,0.25,1.0,93351820.13340665,194811827.8113139
1,2,50,5,0.5,0.25,98488458.66850668,196119589.69664577
1,2,50,5,0.5,0.5,97597771.22163333,188542281.22958937
1,2,50,5,0.5,0.75,99814775.83531332,208865503.91882795
1,2,50,5,0.5,1.0,95643946.51517332,194135208.88071296
1,2,50,5,0.75,0.25,104312480.79550666,206571858.13068485
1,2,50,5,0.75,0.5,106196938.21026671,205363479.21654633
1,2,50,5,0.75,0.75,90904906.4501933,185971925.33436704
1,2,50,5,0.75,1.0,97189852.68282002,192457454.15841296
1,2,50,5,1.0,0.25,101592447.36684668,205666985.72498387
1,2,50,5,1.0,0.5,109396909.51656002,200117318.3820601
1,2,50,5,1.0,0.75,110805632.74438672,220954421.87728047
1,2,50,5,1.0,1.0,104113373.24858667,203751899.48015976
1,2,50,10,0.25,0.25,99142388.26459998,191620826.9476829
1,2,50,10,0.25,0.5,100174480.32007335,191948196.82195646
1,2,50,10,0.25,0.75,96071008.27408002,188618336.19569105
1,2,50,10,0.25,1.0,92862248.71546666,189687244.29134706
1,2,50,10,0.5,0.25,98766724.61194664,203808864.185569
1,2,50,10,0.5,0.5,102538050.21486665,200798046.35238597
1,2,50,10,0.5,0.75,107213373.64173336,207019273.69890538
1,2,50,10,0.5,1.0,97567772.64829998,197752923.96026143
1,2,50,10,0.75,0.25,95453584.0453733,187221065.14948198
1,2,50,10,0.75,0.5,103734807.9318467,202373330.61401844
1,2,50,10,0.75,0.75,97422116.58177997,201397657.75296867
1,2,50,10,0.75,1.0,112321150.59271997,222128491.22790864
1,2,50,10,1.0,0.25,99852992.15918668,198125301.09347597
1,2,50,10,1.0,0.5,116827571.46582665,222570722.30667028
1,2,50,10,1.0,0.75,96772716.9861267,192633026.74792925
1,2,50,10,1.0,1.0,106770596.61389333,208625279.8367845
1,2,50,15,0.25,0.25,99855684.75630666,193475565.36667353
1,2,50,15,0.25,0.5,99911493.27408002,193924985.9223066
1,2,50,15,0.25,0.75,96266384.09211338,187385026.17041114
1,2,50,15,0.25,1.0,95089105.43119335,190888024.07672918
1,2,50,15,0.5,0.25,104205766.57654004,197660508.7518124
1,2,50,15,0.5,0.5,101067377.50789337,204885024.17612764
1,2,50,15,0.5,0.75,88697607.54180004,189966935.29868552
1,2,50,15,0.5,1.0,105287469.16038668,205897625.15931454
1,2,50,15,0.75,0.25,99740808.05739336,196644389.23368442
1,2,50,15,0.75,0.5,106948942.23812003,207010162.66095537
1,2,50,15,0.75,0.75,94369946.18818669,192362073.04611212
1,2,50,15,0.75,1.0,102222099.11550002,202717104.60905027
1,2,50,15,1.0,0.25,112486158.50604667,214867837.85806796
1,2,50,15,1.0,0.5,113291672.73712666,216449833.85748258
1,2,50,15,1.0,0.75,112960625.40514664,216089748.07167986
1,2,50,15,1.0,1.0,102969849.74123998,196537715.23040518
1,2,100,,0.25,0.25,89791384.73656666,182087581.49452442
1,2,100,,0.25,0.5,97860297.42952333,192700444.63691652
1,2,100,,0.25,0.75,96100243.06698667,187171710.81037033
1,2,100,,0.25,1.0,98931714.12831336,193045117.33310324
1,2,100,,0.5,0.25,92825615.2706533,191616810.29514423
1,2,100,,0.5,0.5,96842574.02758668,191005399.50789845
1,2,100,,0.5,0.75,99982603.51827331,200239150.54361758
1,2,100,,0.5,1.0,103026848.84689002,209438328.85446867
1,2,100,,0.75,0.25,97410666.32873337,186928727.3387835
1,2,100,,0.75,0.5,99198404.91175334,192890365.67663112
1,2,100,,0.75,0.75,97444698.99211337,191053773.00830796
1,2,100,,0.75,1.0,101762878.41890669,197947317.56822878
1,2,100,,1.0,0.25,101246065.02201335,201594383.87605894
1,2,100,,1.0,0.5,104232753.2998367,203678375.47952712
1,2,100,,1.0,0.75,103758572.3969567,209376788.01616624
1,2,100,,1.0,1.0,117263676.61587335,223937711.43890736
1,2,100,5,0.25,0.25,97057124.62032,195153357.37104958
1,2,100,5,0.25,0.5,95177338.22212666,189938733.7661881
1,2,100,5,0.25,0.75,103606077.40835667,199607966.83354542
1,2,100,5,0.25,1.0,95945733.41592334,190630706.19324094
1,2,100,5,0.5,0.25,98312353.40638997,200496362.68395194
1,2,100,5,0.5,0.5,96999692.21849997,191361044.67015707
1,2,100,5,0.5,0.75,98057170.01315998,203691142.1782206
1,2,100,5,0.5,1.0,96666530.25919665,190720418.96835735
1,2,100,5,0.75,0.25,91604701.42917335,185950518.3085815
1,2,100,5,0.75,0.5,102477733.35783999,197351825.57037568
1,2,100,5,0.75,0.75,101166098.65403666,198400785.42771208
1,2,100,5,0.75,1.0,101050976.74712001,205885438.53703254
1,2,100,5,1.0,0.25,97626244.3644733,189399923.40536052
1,2,100,5,1.0,0.5,107615547.97445671,211526122.66828316
1,2,100,5,1.0,0.75,108149876.02978003,204649423.41291395
1,2,100,5,1.0,1.0,102239590.21837002,195222393.56872058
1,2,100,10,0.25,0.25,98187822.70545669,199885484.79442352
1,2,100,10,0.25,0.5,97023882.84409666,188117344.19624645
1,2,100,10,0.25,0.75,92972233.89171332,189199643.79367268
1,2,100,10,0.25,1.0,97175483.4380667,191382816.07900074
1,2,100,10,0.5,0.25,92845605.7517633,195978983.11013117
1,2,100,10,0.5,0.5,93344945.43535997,188469142.60399175
1,2,100,10,0.5,0.75,106447642.5121767,206855392.99456108
1,2,100,10,0.5,1.0,94420380.79345335,195411636.90778184
1,2,100,10,0.75,0.25,105850734.12793,204233126.091696
1,2,100,10,0.75,0.5,106973397.97904001,204456906.43714526
1,2,100,10,0.75,0.75,98058667.52151334,194419663.01137015
1,2,100,10,0.75,1.0,116464244.35800333,224187635.2783596
1,2,100,10,1.0,0.25,97684977.68304332,193291314.97707838
1,2,100,10,1.0,0.5,106250802.45364,209751292.83945403
1,2,100,10,1.0,0.75,111203888.10664336,213947993.30155134
1,2,100,10,1.0,1.0,114446917.8484667,217349743.53547883
1,2,100,15,0.25,0.25,95758062.23197335,191465234.0109558
1,2,100,15,0.25,0.5,95141563.59911,188346972.06424764
1,2,100,15,0.25,0.75,99167241.54859,195160726.71607795
1,2,100,15,0.25,1.0,99033353.83177666,194813934.91726792
1,2,100,15,0.5,0.25,96779239.36876331,189730669.73440218
1,2,100,15,0.5,0.5,99734513.50098665,197353340.60887003
1,2,100,15,0.5,0.75,90405911.65023996,183245670.00918418
1,2,100,15,0.5,1.0,91898079.14377332,192990230.5556851
1,2,100,15,0.75,0.25,98605854.53150998,197063772.4928132
1,2,100,15,0.75,0.5,97550544.59114335,191783527.39199793
1,2,100,15,0.75,0.75,107833652.61664332,213103879.22394413
1,2,100,15,0.75,1.0,106164015.96303667,206443159.52541268
1,2,100,15,1.0,0.25,95206666.31802334,190301172.85085925
1,2,100,15,1.0,0.5,102809102.25624,200255102.74110368
1,2,100,15,1.0,0.75,109942278.94697334,208310681.06095064
1,2,100,15,1.0,1.0,103795284.68612002,197183871.76140964
1,3,10,,0.25,0.25,233367853.85553333,423161899.8341468
1,3,10,,0.25,0.5,210451701.91390002,387463190.26495004
1,3,10,,0.25,0.75,208852663.8154,382817288.95103973
1,3,10,,0.25,1.0,193681294.72556666,358085369.6569814
1,3,10,,0.5,0.25,220282523.8499,402081431.83941066
1,3,10,,0.5,0.5,217362868.7151333,397278648.7054878
1,3,10,,0.5,0.75,184237316.20589998,336057905.3170424
1,3,10,,0.5,1.0,189555673.52423334,359401217.07483023
1,3,10,,0.75,0.25,212167893.50146666,399578909.9228551
1,3,10,,0.75,0.5,182241795.97906664,332339249.83959895
1,3,10,,0.75,0.75,191221588.68713334,356399427.9367036
1,3,10,,0.75,1.0,214743373.087,386180202.07507336
1,3,10,,1.0,0.25,172255622.07766667,316033871.82969785
1,3,10,,1.0,0.5,215971289.6313,399113026.93541723
1,3,10,,1.0,0.75,220936243.76396665,411459732.5703495
1,3,10,,1.0,1.0,213345705.7376667,385417282.59756994
1,3,10,5,0.25,0.25,178712158.93676668,330103956.99771094
1,3,10,5,0.25,0.5,176669312.46019998,329176904.91155505
1,3,10,5,0.25,0.75,217006766.36810002,410760610.6917951
1,3,10,5,0.25,1.0,197779909.6152333,364220101.4064903
1,3,10,5,0.5,0.25,227364568.85346666,420905718.6266251
1,3,10,5,0.5,0.5,201686186.8693,379943215.71419495
1,3,10,5,0.5,0.75,200778604.1992667,370944000.4142222
1,3,10,5,0.5,1.0,187750960.38946667,345399576.66319454
1,3,10,5,0.75,0.25,227935315.60996667,417070359.70154417
1,3,10,5,0.75,0.5,208358675.69079998,378543953.66401005
1,3,10,5,0.75,0.75,175415920.92553335,326281880.20404685
1,3,10,5,0.75,1.0,228364209.76310003,422336914.6476429
1,3,10,5,1.0,0.25,193311376.52859998,355568517.42350554
1,3,10,5,1.0,0.5,192755633.82571673,358243218.74665445
1,3,10,5,1.0,0.75,222799606.1910167,408019783.12884504
1,3,10,5,1.0,1.0,182343911.1298,344242252.32828695
1,3,10,10,0.25,0.25,213783649.45583335,396100883.99144566
1,3,10,10,0.25,0.5,233835087.45116666,432801649.3857854
1,3,10,10,0.25,0.75,197647890.49643335,361785508.70173854
1,3,10,10,0.25,1.0,214067534.863,399663290.69103795
1,3,10,10,0.5,0.25,183213573.2460667,339186610.0540471
1,3,10,10,0.5,0.5,205258997.6267,371085451.2099065
1,3,10,10,0.5,0.75,216561177.6023667,397671010.1308497
1,3,10,10,0.5,1.0,213275873.12513337,392066827.2190504
1,3,10,10,0.75,0.25,195852270.67006668,361210415.0210936
1,3,10,10,0.75,0.5,187658814.2139,350087272.2287905
1,3,10,10,0.75,0.75,216653360.4750667,404787117.09369177
1,3,10,10,0.75,1.0,176263822.75950003,327892440.7049118
1,3,10,10,1.0,0.25,228362795.37926665,408454075.8638983
1,3,10,10,1.0,0.5,185197536.65913334,336044213.6924752
1,3,10,10,1.0,0.75,225003738.16300002,412108144.283057
1,3,10,10,1.0,1.0,213971315.67983332,394781660.3103416
1,3,10,15,0.25,0.25,191824969.22043335,353519836.9532369
1,3,10,15,0.25,0.5,176136108.07576668,332901716.9623022
1,3,10,15,0.25,0.75,215047962.36243334,408251226.7382593
1,3,10,15,0.25,1.0,195344918.21823335,359446585.81382585
1,3,10,15,0.5,0.25,202145757.7788333,374927067.800087
1,3,10,15,0.5,0.5,196109290.82476673,360046980.13985676
1,3,10,15,0.5,0.75,216156335.2765,403248811.2134793
1,3,10,15,0.5,1.0,218138020.14180002,397262668.3683762
1,3,10,15,0.75,0.25,207917047.15256667,379742689.772316
1,3,10,15,0.75,0.5,187289233.32113335,367907409.4434343
1,3,10,15,0.75,0.75,226425090.7867,414652593.7351859
1,3,10,15,0.75,1.0,193750887.83243334,358904729.70965225
1,3,10,15,1.0,0.25,205310554.75966668,389193963.4254996
1,3,10,15,1.0,0.5,226104858.53550002,412835457.7590336
1,3,10,15,1.0,0.75,237416524.56350002,439015142.47080666
1,3,10,15,1.0,1.0,203168749.8255333,383722174.36767095
1,3,50,,0.25,0.25,207202203.6018466,382861006.6784287
1,3,50,,0.25,0.5,196777908.41400662,360082340.10256094
1,3,50,,0.25,0.75,190806075.09922,352179984.0615779
1,3,50,,0.25,1.0,229768482.38103998,423142773.5742661
1,3,50,,0.5,0.25,208565202.85212672,384135004.40083647
1,3,50,,0.5,0.5,208824902.41192663,382850410.7176562
1,3,50,,0.5,0.75,208479542.55596665,381615855.62269616
1,3,50,,0.5,1.0,210344049.29839334,389819673.89223605
1,3,50,,0.75,0.25,207215842.04034662,379785258.08500046
1,3,50,,0.75,0.5,207473389.4319266,387034838.9099605
1,3,50,,0.75,0.75,187269310.82697335,347132776.25141597
1,3,50,,0.75,1.0,205403776.46569332,377305230.9686213
1,3,50,,1.0,0.25,199811305.83299336,363812787.60481685
1,3,50,,1.0,0.5,202184709.51502666,367348174.6153593
1,3,50,,1.0,0.75,201189420.32349333,367167431.5009566
1,3,50,,1.0,1.0,197425860.7965733,367683379.2064413
1,3,50,5,0.25,0.25,209187372.12141332,382530371.3209531
1,3,50,5,0.25,0.5,208059210.39593998,383520475.29784137
1,3,50,5,0.25,0.75,213425282.54492664,389538074.94814146
1,3,50,5,0.25,1.0,201084514.48274663,371249895.07323736
1,3,50,5,0.5,0.25,212667160.45789328,386405018.63469225
1,3,50,5,0.5,0.5,210591218.2489867,385068643.4867983
1,3,50,5,0.5,0.75,205865879.07104662,378833638.22281945
1,3,50,5,0.5,1.0,198666884.47037998,359172574.3325251
1,3,50,5,0.75,0.25,213257765.1139889,391121358.3530838
1,3,50,5,0.75,0.5,212903408.79598224,389914979.0418624
1,3,50,5,0.75,0.75,200709718.0451933,372665187.5528232
1,3,50,5,0.75,1.0,206623178.94030216,386300282.67551196
1,3,50,5,1.0,0.25,211578236.90692723,378864370.15339017
1,3,50,5,1.0,0.5,200836672.31866,371233693.1632221
1,3,50,5,1.0,0.75,205659483.27749267,374746057.401985
1,3,50,5,1.0,1.0,209707396.2476299,379892803.64468634
1,3,50,10,0.25,0.25,204852144.0357333,379737286.957069
1,3,50,10,0.25,0.5,201479283.01093337,372977886.3534886
1,3,50,10,0.25,0.75,231241030.0685,417981588.6913941
1,3,50,10,0.25,1.0,245290245.7345533,447944279.15093464
1,3,50,10,0.5,0.25,211307323.74093333,390644784.585004
1,3,50,10,0.5,0.5,211453497.2743133,387056785.1325542
1,3,50,10,0.5,0.75,195182993.40251997,361726015.76299393
1,3,50,10,0.5,1.0,204167832.0126333,379014705.38685006
1,3,50,10,0.75,0.25,208875207.32127333,382756396.0226853
1,3,50,10,0.75,0.5,209558067.94209996,387781159.75907636
1,3,50,10,0.75,0.75,204357796.78795335,378997237.8703411
1,3,50,10,0.75,1.0,207804675.95931327,379889233.08270234
1,3,50,10,1.0,0.25,203068056.64265332,371491510.5679724
1,3,50,10,1.0,0.5,214702772.02744672,390877088.0653031
1,3,50,10,1.0,0.75,194171854.91171327,357978797.4518443
1,3,50,10,1.0,1.0,197648901.6935,358783774.7776177
1,3,50,15,0.25,0.25,224604047.85027328,417413333.31060404
1,3,50,15,0.25,0.5,216850664.57187334,401703645.7729425
1,3,50,15,0.25,0.75,199225582.4039533,367019406.6488989
1,3,50,15,0.25,1.0,215739940.15155992,395074837.66286
1,3,50,15,0.5,0.25,200378835.15469995,370559274.82824713
1,3,50,15,0.5,0.5,197812735.50220665,361968055.128163
1,3,50,15,0.5,0.75,215013255.71562,393419709.73320603
1,3,50,15,0.5,1.0,199566754.75285327,369257095.926528
1,3,50,15,0.75,0.25,216569446.33449996,393821973.1257819
1,3,50,15,0.75,0.5,226365647.54775992,417748611.1427451
1,3,50,15,0.75,0.75,202149935.18242,370324957.14500916
1,3,50,15,0.75,1.0,205762046.08960667,378520780.2836728
1,3,50,15,1.0,0.25,208170457.0608466,378365682.20487314
1,3,50,15,1.0,0.5,223869627.82225332,404898110.76100075
1,3,50,15,1.0,0.75,215088265.59676662,399688517.2838413
1,3,50,15,1.0,1.0,196155886.50033998,354791271.20488364
1,3,100,,0.25,0.25,203253769.74722335,375756548.78120005
1,3,100,,0.25,0.5,208680804.09539667,383944762.2277779
1,3,100,,0.25,0.75,212799912.59508657,392246203.2426564
1,3,100,,0.25,1.0,207307794.68012,382141270.85330695
1,3,100,,0.5,0.25,215854800.18535003,396530963.297412
1,3,100,,0.5,0.5,211916717.18596998,389627136.2221046
1,3,100,,0.5,0.75,211730236.2346033,390035908.85666335
1,3,100,,0.5,1.0,207827291.46813336,382151576.9923437
1,3,100,,0.75,0.25,203032392.8308266,373030377.9174762
1,3,100,,0.75,0.5,205062139.05946997,375850174.0939399
1,3,100,,0.75,0.75,204097235.24486336,377178314.6616792
1,3,100,,0.75,1.0,195178007.92304668,356809768.49322027
1,3,100,,1.0,0.25,212190545.66490662,388599686.9394244
1,3,100,,1.0,0.5,193936329.89826667,356575689.41724455
1,3,100,,1.0,0.75,192828961.62163997,357211198.41004765
1,3,100,,1.0,1.0,194093520.53768328,355984283.15544415
1,3,100,5,0.25,0.25,219317796.7461933,402832158.59115064
1,3,100,5,0.25,0.5,220960333.60032997,404561068.7016598
1,3,100,5,0.25,0.75,216871829.35932335,401156570.37904024
1,3,100,5,0.25,1.0,224117181.73972,410525163.6455699
1,3,100,5,0.5,0.25,198702143.45728502,366094301.3119419
1,3,100,5,0.5,0.5,213980279.71764335,392842672.6702674
1,3,100,5,0.5,0.75,213806967.11762333,390996597.0845253
1,3,100,5,0.5,1.0,200419153.68777993,371215384.8394217
1,3,100,5,0.75,0.25,207186133.28305665,379243778.4669788
1,3,100,5,0.75,0.5,208217021.37324002,382242364.5932309
1,3,100,5,0.75,0.75,202560889.13841942,367523191.80742675
1,3,100,5,0.75,1.0,202897855.9581858,373421070.93497336
1,3,100,5,1.0,0.25,199563665.7521145,367174339.75209486
1,3,100,5,1.0,0.5,208220173.9397879,381654369.02708954
1,3,100,5,1.0,0.75,202486590.11511,371529380.29398096
1,3,100,5,1.0,1.0,201794985.62429896,367749342.84391403
1,3,100,10,0.25,0.25,210446137.47611666,387797813.8927118
1,3,100,10,0.25,0.5,212906030.42369664,389719514.0461116
1,3,100,10,0.25,0.75,216502603.20596668,397685991.5459222
1,3,100,10,0.25,1.0,207429708.01319334,383221633.7272465
1,3,100,10,0.5,0.25,221104284.6954234,407406940.4735909
1,3,100,10,0.5,0.5,202167233.26690328,369677538.50443107
1,3,100,10,0.5,0.75,201863072.26390663,373528867.9202922
1,3,100,10,0.5,1.0,208704314.86089662,385496722.4208403
1,3,100,10,0.75,0.25,203321331.61238667,377318277.8567805
1,3,100,10,0.75,0.5,211169243.6524333,385489021.73449653
1,3,100,10,0.75,0.75,199422708.48603997,365100632.9833547
1,3,100,10,0.75,1.0,203770774.74120328,377989663.52133644
1,3,100,10,1.0,0.25,201607225.5626534,373939621.0583397
1,3,100,10,1.0,0.5,207514650.79151332,377993778.49459314
1,3,100,10,1.0,0.75,212065296.70973334,385050072.72524524
1,3,100,10,1.0,1.0,206262200.01453337,380939385.71088207
1,3,100,15,0.25,0.25,228473029.34215,420057899.1920248
1,3,100,15,0.25,0.5,197764813.1517233,364259777.0659409
1,3,100,15,0.25,0.75,220096596.8758633,405134571.39779615
1,3,100,15,0.25,1.0,211442869.5055,391660148.15059006
1,3,100,15,0.5,0.25,203716882.21693668,374589342.6029608
1,3,100,15,0.5,0.5,226066969.7927133,412143355.75144625
1,3,100,15,0.5,0.75,208978354.03722668,383389493.67480636
1,3,100,15,0.5,1.0,208326072.66712666,383967765.64228445
1,3,100,15,0.75,0.25,210333707.23259664,381265915.2227053
1,3,100,15,0.75,0.5,204995415.26308665,377617190.6363909
1,3,100,15,0.75,0.75,206963593.56033662,379456717.489903
1,3,100,15,0.75,1.0,203254696.3288233,376637178.13214886
1,3,100,15,1.0,0.25,205702303.9467033,376386537.74571
1,3,100,15,1.0,0.5,200857864.98447326,368887710.8613597
1,3,100,15,1.0,0.75,205156445.54632998,377505858.0117183
1,3,100,15,1.0,1.0,206392521.89746666,375580807.5392907
1,4,10,,0.25,0.25,221490713.2566333,391580506.1734731
1,4,10,,0.25,0.5,147775714.42886665,290986286.98229927
1,4,10,,0.25,0.75,164374332.95346662,328400267.7693553
1,4,10,,0.25,1.0,120748479.17720002,245937655.80419186
1,4,10,,0.5,0.25,158276339.5573667,306423547.8854377
1,4,10,,0.5,0.5,100148072.01336665,216875509.9314717
1,4,10,,0.5,0.75,121396299.26696669,230560010.53743774
1,4,10,,0.5,1.0,148877789.83313334,297672478.71956587
1,4,10,,0.75,0.25,141360734.09233335,275937163.22751546
1,4,10,,0.75,0.5,99337398.33276665,199390104.29186016
1,4,10,,0.75,0.75,145303495.96223333,274926151.41314894
1,4,10,,0.75,1.0,129216542.23390001,277293958.8856529
1,4,10,,1.0,0.25,93757964.19516669,190216316.33376297
1,4,10,,1.0,0.5,112295566.59770001,244121029.05287096
1,4,10,,1.0,0.75,86665697.78306668,176554491.66196698
1,4,10,,1.0,1.0,76560397.32226665,169504477.47116223
1,4,10,5,0.25,0.25,133490918.94540001,262600683.9038376
1,4,10,5,0.25,0.5,140122064.10916668,275240994.02692366
1,4,10,5,0.25,0.75,150071417.04279998,277929448.1909682
1,4,10,5,0.25,1.0,143016304.03356668,271040421.41311175
1,4,10,5,0.5,0.25,158619094.03980002,306261826.16059333
1,4,10,5,0.5,0.5,85714373.58253334,179680444.48120153
1,4,10,5,0.5,0.75,118605285.51226668,236442363.60017756
1,4,10,5,0.5,1.0,116573099.21003336,241111583.1171821
1,4,10,5,0.75,0.25,121908431.0555778,242168935.1858289
1,4,10,5,0.75,0.5,104552921.07675003,208474568.6936179
1,4,10,5,0.75,0.75,118918318.28439999,242517866.07120335
1,4,10,5,0.75,1.0,84318289.83119999,185501175.13118914
1,4,10,5,1.0,0.25,126004095.74749446,247903838.07935578
1,4,10,5,1.0,0.5,74292037.24485557,155017063.6363055
1,4,10,5,1.0,0.75,89382686.00705777,207616655.78355238
1,4,10,5,1.0,1.0,102833262.73548569,224197554.05070207
1,4,10,10,0.25,0.25,161790748.86173338,314831246.9829478
1,4,10,10,0.25,0.5,116394233.58460002,227018216.30879146
1,4,10,10,0.25,0.75,179955108.96953332,329405166.8061531
1,4,10,10,0.25,1.0,133189292.5129,263749512.36762458
1,4,10,10,0.5,0.25,179291794.16226664,346358271.1086102
1,4,10,10,0.5,0.5,138184231.8464667,287221258.6862542
1,4,10,10,0.5,0.75,137358623.34946668,305322024.65228903
1,4,10,10,0.5,1.0,111444367.23036669,240450895.28992602
1,4,10,10,0.75,0.25,126547850.2716667,270229607.93511325
1,4,10,10,0.75,0.5,94991206.99633335,198695711.7461684
1,4,10,10,0.75,0.75,85945137.26323335,178331404.07800484
1,4,10,10,0.75,1.0,86548040.05036667,201281490.84015647
1,4,10,10,1.0,0.25,82948003.9764,171692460.59881964
1,4,10,10,1.0,0.5,117856989.29393332,237943786.88010937
1,4,10,10,1.0,0.75,85334387.68406667,192433179.4452594
1,4,10,10,1.0,1.0,94447498.4245,210052508.5389387
1,4,10,15,0.25,0.25,179201330.79666665,332866344.3474954
1,4,10,15,0.25,0.5,133606561.03340001,266510625.96770468
1,4,10,15,0.25,0.75,147790631.84073332,279257355.9736834
1,4,10,15,0.25,1.0,142821057.16103333,284332373.53483844
1,4,10,15,0.5,0.25,167374109.10173333,330915609.14928937
1,4,10,15,0.5,0.5,135695048.18683332,280515692.719626
1,4,10,15,0.5,0.75,111632612.1103,223538032.08942854
1,4,10,15,0.5,1.0,90137445.66243334,185626553.0767068
