run,iteration,n_estimators,max_depth,max_samples,max_features,mae,rmse
3,4,50,10,0.5,0.25,128596619.80475466,257081548.1530275
3,4,50,10,0.5,0.5,116441949.3865227,230421688.8186591
3,4,50,10,0.5,0.75,96982383.62127466,201910275.45151603
3,4,50,10,0.5,1.0,106639520.25306135,227054588.1776197
3,4,50,10,0.75,0.25,111183912.63872512,226253032.3887134
3,4,50,10,0.75,0.5,103570023.40911466,217229530.8466679
3,4,50,10,0.75,0.75,100398918.37346129,207605554.33611524
3,4,50,10,0.75,1.0,92298712.36262934,192621890.7520519
3,4,50,10,1.0,0.25,122737396.29276548,254337340.98409143
3,4,50,10,1.0,0.5,97152858.31489865,210258497.11078596
3,4,50,10,1.0,0.75,96629874.92515308,207788801.27675372
3,4,50,10,1.0,1.0,83512695.698608,185661050.26733708
3,4,50,15,0.25,0.25,134878776.3364506,267624963.34044456
3,4,50,15,0.25,0.5,127917651.56535465,260462174.07048962
3,4,50,15,0.25,0.75,117361924.04355466,232453792.89267197
3,4,50,15,0.25,1.0,134383088.30982935,251406606.1617998
3,4,50,15,0.5,0.25,121799210.81711198,246083095.9446028
3,4,50,15,0.5,0.5,112389023.259376,223003281.98737282
3,4,50,15,0.5,0.75,92682437.56044532,192824006.37469736
3,4,50,15,0.5,1.0,97558456.39451998,202849494.8831331
3,4,50,15,0.75,0.25,114054731.0769227,238150561.36034092
3,4,50,15,0.75,0.5,100600330.6824587,211843912.0031594
3,4,50,15,0.75,0.75,97637250.95535201,204251257.36020157
3,4,50,15,0.75,1.0,95444249.60948797,203347567.4789839
3,4,50,15,1.0,0.25,115344691.90444267,246571706.2007795
3,4,50,15,1.0,0.5,104536741.80218135,219880571.5505413
3,4,50,15,1.0,0.75,93812445.1444,199484131.8891482
3,4,50,15,1.0,1.0,86726319.41714665,185310196.22006905
3,4,100,,0.25,0.25,153384448.26917595,290287274.59562206
3,4,100,,0.25,0.5,131176393.48678398,251158820.03012732
3,4,100,,0.25,0.75,125031717.94765864,240003053.93000588
3,4,100,,0.25,1.0,118275841.16278397,230695224.51237595
3,4,100,,0.5,0.25,124841295.97575599,254128396.45985475
3,4,100,,0.5,0.5,108374758.30607335,221807707.2585729
3,4,100,,0.5,0.75,104776889.83408262,213466870.92492023
3,4,100,,0.5,1.0,92172279.57193734,191781631.46407035
3,4,100,,0.75,0.25,123010238.42389868,256518500.78996542
3,4,100,,0.75,0.5,103362660.23251998,219292406.99540532
3,4,100,,0.75,0.75,97399857.77990533,205973710.026968
3,4,100,,0.75,1.0,82693929.44969732,176238754.13685614
3,4,100,,1.0,0.25,114094224.66019201,239921351.40464824
3,4,100,,1.0,0.5,100453267.67373067,218886394.5763678
3,4,100,,1.0,0.75,90220097.15076263,194495690.08882585
3,4,100,,1.0,1.0,90129138.0676893,195689421.6145546
3,4,100,5,0.25,0.25,129377299.9827404,248794279.37835997
3,4,100,5,0.25,0.5,131444924.6535684,253201278.4339882
3,4,100,5,0.25,0.75,121672926.20982863,233763197.98026425
3,4,100,5,0.25,1.0,115744902.25341743,221290147.2412348
3,4,100,5,0.5,0.25,122607240.46909149,248817864.80752775
3,4,100,5,0.5,0.5,111619790.25973523,222572424.32598415
3,4,100,5,0.5,0.75,103100817.63025467,214852669.53289393
3,4,100,5,0.5,1.0,95222698.76516257,194274272.01095277
3,4,100,5,0.75,0.25,113455636.63027538,234256862.24581057
3,4,100,5,0.75,0.5,106455557.02274098,221143200.2454788
3,4,100,5,0.75,0.75,94164623.10503995,198360093.59603143
3,4,100,5,0.75,1.0,87009254.4073879,181741574.49414238
3,4,100,5,1.0,0.25,114608672.3925872,238071372.73609054
3,4,100,5,1.0,0.5,106047808.32222503,225141655.5282573
3,4,100,5,1.0,0.75,90447278.8125825,191005061.96066007
3,4,100,5,1.0,1.0,89161744.4454921,190510288.08268905
3,4,100,10,0.25,0.25,130482858.16781734,250010029.29828554
3,4,100,10,0.25,0.5,132498544.20289999,252800470.16723764
3,4,100,10,0.25,0.75,121297562.32844268,237972639.8013359
3,4,100,10,0.25,1.0,120818274.68978532,234704235.17654428
3,4,100,10,0.5,0.25,124490174.53493734,246365410.12977567
3,4,100,10,0.5,0.5,107423369.99163066,221564336.27278462
3,4,100,10,0.5,0.75,100191079.270724,205593927.93700373
3,4,100,10,0.5,1.0,97694853.288996,204995033.2856803
3,4,100,10,0.75,0.25,115961062.13873298,236153336.04912877
3,4,100,10,0.75,0.5,100336835.41089463,210199827.73972693
3,4,100,10,0.75,0.75,98332105.19239064,204396145.94511503
3,4,100,10,0.75,1.0,92123133.42844667,192812895.24677974
3,4,100,10,1.0,0.25,115771703.01896895,239845095.18045157
3,4,100,10,1.0,0.5,98434684.30300267,212912212.75836474
3,4,100,10,1.0,0.75,93525163.14373155,203151486.03699282
3,4,100,10,1.0,1.0,87331274.91314533,190643512.7251195
3,4,100,15,0.25,0.25,140300042.8345733,267827571.95422986
3,4,100,15,0.25,0.5,131624761.96108134,257439521.13699374
3,4,100,15,0.25,0.75,129591112.802728,246236539.5265494
3,4,100,15,0.25,1.0,117118237.3928907,228688304.76053277
3,4,100,15,0.5,0.25,122664064.66402532,247250041.77747005
3,4,100,15,0.5,0.5,113707058.13486667,229899299.87391418
3,4,100,15,0.5,0.75,104756525.56817196,211966776.47935256
3,4,100,15,0.5,1.0,101820136.34968132,207824010.17928192
3,4,100,15,0.75,0.25,115135946.45845598,240959133.91256547
3,4,100,15,0.75,0.5,103745886.79472798,216038014.71024215
3,4,100,15,0.75,0.75,94782085.297668,197803685.254022
3,4,100,15,0.75,1.0,92312391.60554402,196614774.85733294
3,4,100,15,1.0,0.25,123712453.18998663,262104766.3926407
3,4,100,15,1.0,0.5,93971710.33310936,204337873.14064547
3,4,100,15,1.0,0.75,88170547.42797999,187233882.41919163
3,4,100,15,1.0,1.0,85847923.24423064,183813288.89456564
3,5,10,,0.25,0.25,133489308.94788003,244880167.48328957
3,5,10,,0.25,0.5,126429509.11362666,241888438.6847488
3,5,10,,0.25,0.75,128468503.35941334,239129345.90509552
3,5,10,,0.25,1.0,101175411.75101332,189998408.17162904
3,5,10,,0.5,0.25,103356139.47157334,203031309.7566364
3,5,10,,0.5,0.5,90670770.23034666,189027157.68216965
3,5,10,,0.5,0.75,112238097.37869333,212392974.05590793
3,5,10,,0.5,1.0,92912446.5728,181878609.88785732
3,5,10,,0.75,0.25,90702723.47333331,179851854.4116258
3,5,10,,0.75,0.5,87668195.50542669,187418005.1886826
3,5,10,,0.75,0.75,89328756.69466664,190885104.32770208
3,5,10,,0.75,1.0,85355860.06190665,180180076.19426396
3,5,10,,1.0,0.25,97381085.3797733,194223380.9792593
3,5,10,,1.0,0.5,81974868.45714666,177340115.98209682
3,5,10,,1.0,0.75,82041552.60747999,174651548.5608349
3,5,10,,1.0,1.0,75182944.65749332,161592937.8279193
3,5,10,5,0.25,0.25,125258012.97985558,243004889.0359644
3,5,10,5,0.25,0.5,148653167.27453336,281187238.5234635
3,5,10,5,0.25,0.75,119538131.85560043,225766917.38243586
3,5,10,5,0.25,1.0,94083640.01730442,174993636.4198449
3,5,10,5,0.5,0.25,105455826.56966625,200283409.49380606
3,5,10,5,0.5,0.5,116686291.86130917,227295758.33409655
3,5,10,5,0.5,0.75,105623595.78764659,212682001.69318032
3,5,10,5,0.5,1.0,79156771.27545749,158303799.09754047
3,5,10,5,0.75,0.25,106276940.88886271,214284498.32015353
3,5,10,5,0.75,0.5,98576496.2626643,200490812.46162343
3,5,10,5,0.75,0.75,83736500.50592677,166293195.92633867
3,5,10,5,0.75,1.0,85635053.30314432,174289717.38249028
3,5,10,5,1.0,0.25,117734852.12523873,228557465.11303073
3,5,10,5,1.0,0.5,109816375.52674319,209436782.1270921
3,5,10,5,1.0,0.75,76178075.62884444,153249157.67072505
3,5,10,5,1.0,1.0,91383364.31140827,179617101.92795843
3,5,10,10,0.25,0.25,127980405.41243999,239154412.23917565
3,5,10,10,0.25,0.5,146555540.78288004,266916955.53364477
3,5,10,10,0.25,0.75,108839794.72085333,215603769.83291823
3,5,10,10,0.25,1.0,101985552.8380933,208706973.36950704
3,5,10,10,0.5,0.25,126236096.83876,238865328.90278256
3,5,10,10,0.5,0.5,102097138.37216002,199455211.07419434
3,5,10,10,0.5,0.75,99210068.21409333,193375041.5876743
3,5,10,10,0.5,1.0,103889185.60489333,197429002.71728984
3,5,10,10,0.75,0.25,100513775.40674265,206960530.17167416
3,5,10,10,0.75,0.5,74823811.83162667,164145359.75892058
3,5,10,10,0.75,0.75,90270353.95535998,185304822.35729134
3,5,10,10,0.75,1.0,90377332.93426667,182025626.14539868
3,5,10,10,1.0,0.25,77414400.60772,156268798.68119267
3,5,10,10,1.0,0.5,74316000.63938223,161597073.020046
3,5,10,10,1.0,0.75,82381537.54493333,180292370.8336097
3,5,10,10,1.0,1.0,70179593.62475199,139898229.47210175
3,5,10,15,0.25,0.25,132456600.04646666,246685910.45857987
3,5,10,15,0.25,0.5,140239492.64778665,258265107.5435068
3,5,10,15,0.25,0.75,98213081.34608,190777598.9255335
3,5,10,15,0.25,1.0,119858933.18771999,228516836.75679418
3,5,10,15,0.5,0.25,103587796.58639999,205528016.23111138
3,5,10,15,0.5,0.5,94178093.43234669,188882535.78445092
3,5,10,15,0.5,0.75,80371372.94381332,170134658.3051039
3,5,10,15,0.5,1.0,87608760.35456,182572688.29675218
3,5,10,15,0.75,0.25,90457743.28934668,189951862.6264045
3,5,10,15,0.75,0.5,79498548.86837335,176592564.26940316
3,5,10,15,0.75,0.75,71869791.63657334,161030842.56720006
3,5,10,15,0.75,1.0,90499182.60774666,184759538.42657045
3,5,10,15,1.0,0.25,87689229.60572,178262868.0538514
3,5,10,15,1.0,0.5,85065334.33832002,181737281.4190506
3,5,10,15,1.0,0.75,84216533.39401333,182368778.0615086
3,5,10,15,1.0,1.0,77916865.69775997,161602258.89264828
3,5,50,,0.25,0.25,127683697.0781333,237090047.70741957
3,5,50,,0.25,0.5,140070010.66666928,258379002.89343163
3,5,50,,0.25,0.75,124300206.70182405,233836397.87962788
3,5,50,,0.25,1.0,109488565.42158931,207105120.93395308
3,5,50,,0.5,0.25,103086362.41833065,201100956.07504174
3,5,50,,0.5,0.5,101259296.75819464,198829589.74097085
3,5,50,,0.5,0.75,97165383.535544,192002785.48427185
3,5,50,,0.5,1.0,94333636.68582399,186378569.31223485
3,5,50,,0.75,0.25,90996634.39189333,183636082.4407678
3,5,50,,0.75,0.5,87399377.65973598,182163615.70411396
3,5,50,,0.75,0.75,87944206.50300796,175328376.94384122
3,5,50,,0.75,1.0,85336588.22199461,174409497.5569555
3,5,50,,1.0,0.25,84826219.63449065,172498340.84328824
3,5,50,,1.0,0.5,76752972.382912,163174655.5654023
3,5,50,,1.0,0.75,73656306.03376533,160745847.90789956
3,5,50,,1.0,1.0,81490050.89538665,164231385.52888784
3,5,50,5,0.25,0.25,129065077.7359578,237761172.7329758
3,5,50,5,0.25,0.5,122416612.29313354,228713951.82189104
3,5,50,5,0.25,0.75,121840496.18849014,231134301.3315174
3,5,50,5,0.25,1.0,102391355.95471168,200781869.28585178
3,5,50,5,0.5,0.25,118974312.99878561,224939504.75147727
3,5,50,5,0.5,0.5,97888191.77362125,190908685.3396566
3,5,50,5,0.5,0.75,94969437.77569371,186554679.9267001
3,5,50,5,0.5,1.0,88038144.38762583,177435198.2130309
3,5,50,5,0.75,0.25,110518900.72093129,215455580.1483514
3,5,50,5,0.75,0.5,92826346.63188142,184326100.33177087
3,5,50,5,0.75,0.75,84566120.8168524,172650680.67222032
3,5,50,5,0.75,1.0,88623175.59515965,177787243.40566894
3,5,50,5,1.0,0.25,97852378.26510549,193697359.77571404
3,5,50,5,1.0,0.5,84931215.98326515,167466612.927955
3,5,50,5,1.0,0.75,81084366.20912403,165859512.1652882
3,5,50,5,1.0,1.0,81473400.56734033,166337689.3207151
3,5,50,10,0.25,0.25,121505192.16658664,230502346.27733296
3,5,50,10,0.25,0.5,122574816.56110398,227541674.5825622
3,5,50,10,0.25,0.75,121593911.57536535,226055873.3938409
3,5,50,10,0.25,1.0,113528595.8048773,213921872.9582158
3,5,50,10,0.5,0.25,120958520.24520798,231941685.42066023
3,5,50,10,0.5,0.5,103374178.38931061,200379423.9728667
3,5,50,10,0.5,0.75,92121580.3437093,183397387.05567718
3,5,50,10,0.5,1.0,91015508.49524266,179081739.0589478
3,5,50,10,0.75,0.25,98927896.15159518,196848326.54073864
3,5,50,10,0.75,0.5,85808676.4021413,172165390.8303714
3,5,50,10,0.75,0.75,81715685.72729482,167546148.21484506
3,5,50,10,0.75,1.0,83422129.6769093,168205881.34767583
3,5,50,10,1.0,0.25,89093477.98239116,181855851.62706378
3,5,50,10,1.0,0.5,72496593.00467028,157265510.73005295
3,5,50,10,1.0,0.75,75358851.37796086,157395668.79928607
3,5,50,10,1.0,1.0,81595203.51335472,169015260.41417092
3,5,50,15,0.25,0.25,133115441.13522929,258013875.7858038
3,5,50,15,0.25,0.5,123624035.21252267,225802181.99122804
3,5,50,15,0.25,0.75,98755041.07720797,187768835.07662323
3,5,50,15,0.25,1.0,116978812.65078664,224841204.04114097
3,5,50,15,0.5,0.25,107170769.99424261,208956934.3790514
3,5,50,15,0.5,0.5,99322270.7762773,189056935.68733472
3,5,50,15,0.5,0.75,95131390.12065864,185735280.93584266
3,5,50,15,0.5,1.0,88584643.51260263,179723283.61036214
3,5,50,15,0.75,0.25,92503824.48695199,187720399.81307387
3,5,50,15,0.75,0.5,82331244.23117328,166462086.19517332
3,5,50,15,0.75,0.75,77858637.93516263,159569704.3203276
3,5,50,15,0.75,1.0,83404769.95270668,173663980.28223714
3,5,50,15,1.0,0.25,91718218.9860453,184735421.57224333
3,5,50,15,1.0,0.5,77852838.9236293,158173490.79137513
3,5,50,15,1.0,0.75,72400968.06619464,154313949.92953196
3,5,50,15,1.0,1.0,80814606.42942399,169000771.30616677
3,5,100,,0.25,0.25,122944933.03446133,228995248.28905138
3,5,100,,0.25,0.5,120184007.45073198,224275440.0133537
3,5,100,,0.25,0.75,103349347.75020266,196665660.3040628
3,5,100,,0.25,1.0,106036962.56420262,201155734.89490715
3,5,100,,0.5,0.25,100096268.793384,195496636.55812955
3,5,100,,0.5,0.5,94840635.68582802,190631131.90684915
3,5,100,,0.5,0.75,93416947.48252131,183492646.8951361
3,5,100,,0.5,1.0,88664338.59067333,175859271.17319286
3,5,100,,0.75,0.25,94518774.04585338,187504454.88832796
3,5,100,,0.75,0.5,82208493.77621736,165327328.64608777
3,5,100,,0.75,0.75,81474631.39280935,167259961.6632209
3,5,100,,0.75,1.0,82749416.72048266,169921420.81300715
3,5,100,,1.0,0.25,89776472.66074401,184077445.854935
3,5,100,,1.0,0.5,77647235.70248002,159941899.41682887
3,5,100,,1.0,0.75,81532854.33472,170830259.8327122
3,5,100,,1.0,1.0,79192156.61039603,162607429.6018958
3,5,100,5,0.25,0.25,136056488.64435017,252529704.14860824
3,5,100,5,0.25,0.5,123806771.41704242,231410197.7983588
3,5,100,5,0.25,0.75,121477459.26484044,225372662.98470426
3,5,100,5,0.25,1.0,106124352.08328336,200911021.19406486
3,5,100,5,0.5,0.25,111041558.60105747,213602338.5928005
3,5,100,5,0.5,0.5,105458630.92230763,200981950.5908987
3,5,100,5,0.5,0.75,93498807.78347616,181813959.32126728
3,5,100,5,0.5,1.0,91384866.26195657,179137252.26979473
3,5,100,5,0.75,0.25,105268075.30002542,202687683.12820622
3,5,100,5,0.75,0.5,90895148.82824977,178423521.64238843
3,5,100,5,0.75,0.75,91816066.7024201,183360132.57401073
3,5,100,5,0.75,1.0,82537672.2365008,167401579.8442585
3,5,100,5,1.0,0.25,105782228.70504327,202469343.77109268
3,5,100,5,1.0,0.5,85606219.91628183,172084679.32091638
3,5,100,5,1.0,0.75,82826958.30376598,168947441.4670863
3,5,100,5,1.0,1.0,79751750.18766674,166216266.4274617
3,5,100,10,0.25,0.25,140343639.90577865,259354869.21779826
3,5,100,10,0.25,0.5,107751315.85530265,201072268.27480155
3,5,100,10,0.25,0.75,114374181.91608131,217940748.88191432
3,5,100,10,0.25,1.0,105437476.40343328,199321006.15849003
3,5,100,10,0.5,0.25,102141489.9232056,194210422.57236522
3,5,100,10,0.5,0.5,95335893.89392263,186860930.26928326
3,5,100,10,0.5,0.75,88867770.35172217,176449421.2043436
3,5,100,10,0.5,1.0,91957957.85639602,180683162.89224353
3,5,100,10,0.75,0.25,93200587.22118092,185810575.10527906
3,5,100,10,0.75,0.5,87439473.91746216,177564412.06942853
3,5,100,10,0.75,0.75,85377952.11751156,173023447.8110947
3,5,100,10,0.75,1.0,85634518.87443565,172625749.29889905
3,5,100,10,1.0,0.25,86369166.44337122,175020947.09233296
3,5,100,10,1.0,0.5,78854283.97722976,164069368.13880497
3,5,100,10,1.0,0.75,77158881.84022473,158324882.71746418
3,5,100,10,1.0,1.0,78952329.4626125,169053213.38475358
3,5,100,15,0.25,0.25,133367011.365152,247717924.81454533
3,5,100,15,0.25,0.5,125497769.26928931,232359814.00390092
3,5,100,15,0.25,0.75,116036949.6339773,214859363.1777552
3,5,100,15,0.25,1.0,103673570.75123197,198093337.61046842
3,5,100,15,0.5,0.25,100330531.9709,194923212.66756278
3,5,100,15,0.5,0.5,99718589.49374266,194544100.29253957
3,5,100,15,0.5,0.75,91438192.82929735,182114599.26014617
3,5,100,15,0.5,1.0,94309358.01874137,186743188.4513644
3,5,100,15,0.75,0.25,94116874.23396002,188594560.99638346
3,5,100,15,0.75,0.5,88812953.32125601,178993667.9502453
3,5,100,15,0.75,0.75,84079025.31957601,167072794.23259902
3,5,100,15,0.75,1.0,80799416.30541332,166730926.04621997
3,5,100,15,1.0,0.25,90531947.30042934,191593902.47520477
3,5,100,15,1.0,0.5,81487218.94499737,171452674.34987235
3,5,100,15,1.0,0.75,79194568.15315735,163939809.60361865
3,5,100,15,1.0,1.0,79872007.44925734,166481750.5914374
4,2,10,,0.25,0.25,95818597.54948,196980894.1258386
4,2,10,,0.25,0.5,95225066.80869333,216455782.79894015
4,2,10,,0.25,0.75,99077598.50390665,208734582.54930097
4,2,10,,0.25,1.0,67300701.00894667,155109959.37112772
4,2,10,,0.5,0.25,99921408.20117332,195944917.6405722
4,2,10,,0.5,0.5,80172510.82745332,181437385.10993615
4,2,10,,0.5,0.75,99767535.08505332,213758440.24142846
4,2,10,,0.5,1.0,112441227.09553331,232643909.03124693
4,2,10,,0.75,0.25,100114323.11626667,239553682.7236898
4,2,10,,0.75,0.5,85811168.74417333,191371177.39658824
4,2,10,,0.75,0.75,109191424.0748667,228811321.40123993
4,2,10,,0.75,1.0,84275473.09942666,178730051.22819832
4,2,10,,1.0,0.25,83764389.29046667,172091736.20986402
4,2,10,,1.0,0.5,118759374.84882666,263737633.20722118
4,2,10,,1.0,0.75,89993923.26008,190540830.39230332
4,2,10,,1.0,1.0,99175589.8672,229111830.4617688
4,2,10,5,0.25,0.25,71475339.49442668,171486384.54653946
4,2,10,5,0.25,0.5,125866958.69622667,259711481.32595563
4,2,10,5,0.25,0.75,75072753.17278667,165498870.0951802
4,2,10,5,0.25,1.0,119144249.74324,241766178.7904312
4,2,10,5,0.5,0.25,86131306.04855733,197226454.32144272
4,2,10,5,0.5,0.5,100314503.58497334,208311076.45299226
4,2,10,5,0.5,0.75,91492872.59157331,194520632.68470496
4,2,10,5,0.5,1.0,87506265.80810665,187517721.83360073
4,2,10,5,0.75,0.25,87448892.96826668,190663365.842023
4,2,10,5,0.75,0.5,100059305.33002669,203757075.7264081
4,2,10,5,0.75,0.75,107124421.48472886,230465909.49349344
4,2,10,5,0.75,1.0,81961646.8227067,185275270.34962896
4,2,10,5,1.0,0.25,80856859.09755734,165799727.81946263
4,2,10,5,1.0,0.5,99506153.74749333,232183675.0416339
4,2,10,5,1.0,0.75,99332066.8352111,205387197.22770798
4,2,10,5,1.0,1.0,82474676.00725378,196371663.3934833
4,2,10,10,0.25,0.25,94795044.00361331,207013817.32544547
4,2,10,10,0.25,0.5,81850811.52413334,194702695.18229643
4,2,10,10,0.25,0.75,118341015.93193334,243494102.37388214
4,2,10,10,0.25,1.0,76679834.85697334,174489417.24833912
4,2,10,10,0.5,0.25,94911314.15099998,205982528.66889888
4,2,10,10,0.5,0.5,89234857.47017331,197318992.62647197
4,2,10,10,0.5,0.75,65863326.18389333,166417098.2008784
4,2,10,10,0.5,1.0,90592341.15552,191952320.82230052
4,2,10,10,0.75,0.25,81096350.43729332,179395336.80849883
4,2,10,10,0.75,0.5,82290943.71445332,183793170.57324916
4,2,10,10,0.75,0.75,84972252.29966669,189575933.41857588
4,2,10,10,0.75,1.0,109063732.24456002,231627841.3014229
4,2,10,10,1.0,0.25,84867371.64404002,182673595.3820267
4,2,10,10,1.0,0.5,98701638.35254668,224428359.54461768
4,2,10,10,1.0,0.75,105683179.62729335,216008862.07631508
4,2,10,10,1.0,1.0,95691794.34345333,231018065.1639308
4,2,10,15,0.25,0.25,93442274.98562665,203795976.12731162
4,2,10,15,0.25,0.5,97428379.40920001,216422484.27101538
4,2,10,15,0.25,0.75,91705980.63518667,191723044.44802606
4,2,10,15,0.25,1.0,91296347.33333336,203991018.97923493
4,2,10,15,0.5,0.25,74450836.27950667,183512097.74361366
4,2,10,15,0.5,0.5,89988476.10698664,191867822.86294016
4,2,10,15,0.5,0.75,84005720.75584,181324986.51725227
4,2,10,15,0.5,1.0,57988111.79313335,140596411.27284172
4,2,10,15,0.75,0.25,96705181.55674668,199229411.78079194
4,2,10,15,0.75,0.5,82258668.81325336,176063778.66498178
4,2,10,15,0.75,0.75,100875033.69668,211650565.19970262
4,2,10,15,0.75,1.0,92468828.97857334,199737883.1257437
4,2,10,15,1.0,0.25,92846467.00704001,189494930.70182955
4,2,10,15,1.0,0.5,88498233.51448,189128411.02843803
4,2,10,15,1.0,0.75,85517445.54181333,196746643.4087629
4,2,10,15,1.0,1.0,114951405.13965334,242992988.54923013
4,2,50,,0.25,0.25,79365104.05816266,173994721.05373204
4,2,50,,0.25,0.5,89258950.00429867,196160435.2062031
4,2,50,,0.25,0.75,100729818.30605869,216710978.0607331
4,2,50,,0.25,1.0,97244616.87039737,209263124.35890722
4,2,50,,0.5,0.25,81848937.64202133,189621856.86087066
4,2,50,,0.5,0.5,84713834.58953334,185778139.23017845
4,2,50,,0.5,0.75,69815690.68345334,162973809.56418085
4,2,50,,0.5,1.0,91148247.73526402,193541338.6957004
4,2,50,,0.75,0.25,92926896.901752,195132547.29489654
4,2,50,,0.75,0.5,85444160.45427202,186015511.70232955
4,2,50,,0.75,0.75,85956721.78379469,190515780.70504054
4,2,50,,0.75,1.0,92498055.85619467,201072516.10500282
4,2,50,,1.0,0.25,82375601.01085602,191440647.34980983
4,2,50,,1.0,0.5,89141513.252312,191067526.50755167
4,2,50,,1.0,0.75,91576855.29928003,197552785.7642366
4,2,50,,1.0,1.0,94883140.61928533,205001159.00177795
4,2,50,5,0.25,0.25,87975869.50272533,189854153.05026832
4,2,50,5,0.25,0.5,91743560.73258667,197674031.81762257
4,2,50,5,0.25,0.75,82088181.26558399,180815564.98712802
4,2,50,5,0.25,1.0,79631473.43796264,175751202.8020541
4,2,50,5,0.5,0.25,89609410.7342351,196654733.7932961
4,2,50,5,0.5,0.5,80833631.60860047,177495377.874925
4,2,50,5,0.5,0.75,80229165.10673156,180347156.8747398
4,2,50,5,0.5,1.0,102291688.01502846,220388841.15688092
4,2,50,5,0.75,0.25,69055785.81359729,173650179.48378292
4,2,50,5,0.75,0.5,85282169.35054088,188285494.35706043
4,2,50,5,0.75,0.75,94039663.44644068,197766747.59758022
4,2,50,5,0.75,1.0,86456165.0735767,186855902.57769805
4,2,50,5,1.0,0.25,80835073.24230792,181440363.3903119
4,2,50,5,1.0,0.5,82637996.80610599,183305691.3824917
4,2,50,5,1.0,0.75,82355042.48135735,179696443.51466557
4,2,50,5,1.0,1.0,81467326.09173156,186092096.47967204
4,2,50,10,0.25,0.25,83635930.36509599,193239192.44684654
4,2,50,10,0.25,0.5,89819491.65246667,196825507.16789812
4,2,50,10,0.25,0.75,93349677.955144,204257896.51202363
4,2,50,10,0.25,1.0,90878922.76850401,202970433.0432419
4,2,50,10,0.5,0.25,87511725.27862401,188199470.80761376
4,2,50,10,0.5,0.5,92105578.93728268,199211843.57411948
4,2,50,10,0.5,0.75,86495819.95914935,189062473.0592682
4,2,50,10,0.5,1.0,94276899.15262131,192467123.03609803
4,2,50,10,0.75,0.25,74088767.73018934,170188489.24067718
4,2,50,10,0.75,0.5,95514866.7585227,206030767.15095964
4,2,50,10,0.75,0.75,87813072.55441074,185510279.26315975
4,2,50,10,0.75,1.0,94519091.72903468,207258748.73562333
4,2,50,10,1.0,0.25,88079599.26332001,182133537.7486743
4,2,50,10,1.0,0.5,84460815.10605067,181441955.73395926
4,2,50,10,1.0,0.75,83819583.63260536,189775694.32330352
4,2,50,10,1.0,1.0,94107457.64341867,205625336.68773034
4,2,50,15,0.25,0.25,104363839.90875733,215804100.9301775
4,2,50,15,0.25,0.5,93730615.32057603,205109809.18299186
4,2,50,15,0.25,0.75,97897810.28419732,209958878.9289304
4,2,50,15,0.25,1.0,98612867.111552,209438090.21117857
4,2,50,15,0.5,0.25,88304995.00820269,191432014.07996368
4,2,50,15,0.5,0.5,84897794.91830935,189149344.86875704
4,2,50,15,0.5,0.75,92590504.1989067,203964689.9209088
4,2,50,15,0.5,1.0,91260608.05247201,196367271.25767955
4,2,50,15,0.75,0.25,99090856.425016,207667324.4012476
4,2,50,15,0.75,0.5,92254574.48342937,190424691.93218473
4,2,50,15,0.75,0.75,81619056.76421069,173307116.7746864
4,2,50,15,0.75,1.0,91150882.24846937,191624420.39420626
4,2,50,15,1.0,0.25,80687209.75339733,172127966.0340239
4,2,50,15,1.0,0.5,84667623.63981335,183357936.8716263
4,2,50,15,1.0,0.75,85042376.57112534,181641849.5589563
4,2,50,15,1.0,1.0,93902505.09515469,193093967.67366773
4,2,100,,0.25,0.25,81008779.99511601,184171063.33953884
4,2,100,,0.25,0.5,85730549.19689335,189444900.30060598
4,2,100,,0.25,0.75,76915204.68294533,175451049.69402656
4,2,100,,0.25,1.0,87982385.41987734,197747926.76889166
4,2,100,,0.5,0.25,87821281.12835465,183866674.48897827
4,2,100,,0.5,0.5,89837418.357424,193942894.78098127
4,2,100,,0.5,0.75,82882602.31484269,183921345.26347703
4,2,100,,0.5,1.0,86089833.94974802,186001428.64681542
4,2,100,,0.75,0.25,81828051.33317202,181405667.37070665
4,2,100,,0.75,0.5,85895541.398928,185689797.7053509
4,2,100,,0.75,0.75,85441436.33648,194402610.68385848
4,2,100,,0.75,1.0,91651375.83574398,199732260.32786152
4,2,100,,1.0,0.25,84078702.42376135,184078683.93790933
4,2,100,,1.0,0.5,82539231.48881069,183136599.9375441
4,2,100,,1.0,0.75,89372172.65492132,188681778.58552265
4,2,100,,1.0,1.0,89700259.13386399,192882612.64127302
4,2,100,5,0.25,0.25,97660804.08842264,208735180.5766499
4,2,100,5,0.25,0.5,84172797.05994932,186733572.61424857
4,2,100,5,0.25,0.75,88378974.89323732,193920144.57113734
4,2,100,5,0.25,1.0,82564242.99902534,184132637.46707112
4,2,100,5,0.5,0.25,84875382.92839552,187802759.25918797
4,2,100,5,0.5,0.5,93248158.35406868,198218629.8113135
4,2,100,5,0.5,0.75,85716662.16293322,187480050.11005
4,2,100,5,0.5,1.0,80764737.63830715,180764547.27035055
4,2,100,5,0.75,0.25,92242264.51393653,197063054.6054082
4,2,100,5,0.75,0.5,80709722.53091826,184780903.81363764
4,2,100,5,0.75,0.75,86863561.62956601,185996784.7843037
4,2,100,5,0.75,1.0,89730002.97028841,193088590.16475382
4,2,100,5,1.0,0.25,81046971.1225806,176895066.59568253
