run,iteration,hidden_layer_size_layer_1,hidden_layer_size_layer_2,activation,learning_rate,l2_regularization,mae,rmse
1,2,50,50,logistic,0.001,0.0001,272646837.7393572,405118585.748597
1,2,50,50,logistic,0.01,1e-05,272646383.659844,405118272.3965443
1,2,50,50,logistic,0.01,0.0001,272646382.0346241,405118270.7271702
1,2,50,50,relu,0.0001,1e-05,272646520.1283454,405118273.5684016
1,2,50,50,relu,0.0001,0.0001,272646337.2519471,405118136.6550039
1,2,50,50,relu,0.001,1e-05,272067932.9827692,404696751.02988297
1,2,50,50,relu,0.001,0.0001,272271266.55349237,404842376.7904047
1,2,50,50,relu,0.01,1e-05,107965435.25560747,210229962.47865903
1,2,50,50,relu,0.01,0.0001,142999281.41663545,273123966.3703952
1,2,50,50,tanh,0.0001,1e-05,272646881.4320118,405118614.11079293
1,2,50,50,tanh,0.0001,0.0001,272646880.3792799,405118613.92423946
1,2,50,50,tanh,0.001,1e-05,272646836.4445886,405118582.5577494
1,2,50,50,tanh,0.001,0.0001,272646835.6235008,405118582.81379
1,2,50,50,tanh,0.01,1e-05,272646391.0859225,405118275.4308329
1,2,50,50,tanh,0.01,0.0001,272646391.53245455,405118275.7511719
1,2,100,50,logistic,0.0001,1e-05,272646885.23384875,405118618.32217664
1,2,100,50,logistic,0.0001,0.0001,272646885.2577045,405118618.6777933
1,2,100,50,logistic,0.001,1e-05,272646857.6158605,405118599.8039312
1,2,100,50,logistic,0.001,0.0001,272646849.6098301,405118594.0059924
1,2,100,50,logistic,0.01,1e-05,272646512.10557663,405118360.47687346
1,2,100,50,logistic,0.01,0.0001,272646448.07141596,405118316.22008955
1,2,100,50,relu,0.0001,1e-05,272645915.6040495,405117784.64809227
1,2,100,50,relu,0.0001,0.0001,272646024.6510822,405117837.19992244
1,2,100,50,relu,0.001,1e-05,271994124.1775765,404638011.34573627
1,2,100,50,relu,0.001,0.0001,271621961.7505886,404370124.07161665
1,2,100,50,relu,0.01,1e-05,108619659.61037095,211252308.0084202
1,2,100,50,relu,0.01,0.0001,98039958.57345337,192898274.5880784
1,2,100,50,tanh,0.0001,1e-05,272646880.9271839,405118613.84277546
1,2,100,50,tanh,0.0001,0.0001,272646880.41306025,405118613.3276202
1,2,100,50,tanh,0.001,1e-05,272646834.0651834,405118582.27525353
1,2,100,50,tanh,0.001,0.0001,272646834.91717845,405118582.38953763
1,2,100,50,tanh,0.01,1e-05,272646392.2373217,405118276.4494867
1,2,100,50,tanh,0.01,0.0001,272646392.52389914,405118275.96431947
1,2,100,100,logistic,0.0001,1e-05,272646881.6122816,405118615.8492903
1,2,100,100,logistic,0.0001,0.0001,272646880.20962906,405118614.7816338
1,2,100,100,logistic,0.001,1e-05,272646803.6767041,405118561.9758406
1,2,100,100,logistic,0.001,0.0001,272646807.7637835,405118564.3850724
1,2,100,100,logistic,0.01,1e-05,272646044.9552783,405118037.55208594
1,2,100,100,logistic,0.01,0.0001,272646108.6290701,405118081.47426844
1,2,100,100,relu,0.0001,1e-05,272644495.1195139,405116613.5888398
1,2,100,100,relu,0.0001,0.0001,272644733.3139276,405116868.9050475
1,2,100,100,relu,0.001,1e-05,270696127.55285466,403700219.44947386
1,2,100,100,relu,0.001,0.0001,270819503.73541147,403800352.6754819
1,2,100,100,relu,0.01,1e-05,90590264.85519,174617613.01551077
1,2,100,100,relu,0.01,0.0001,91086884.35412759,174966164.8343335
1,2,100,100,tanh,0.0001,1e-05,272646873.4504893,405118607.90903443
1,2,100,100,tanh,0.0001,0.0001,272646873.30971545,405118608.8731314
1,2,100,100,tanh,0.001,1e-05,272646786.44082475,405118547.25996697
1,2,100,100,tanh,0.001,0.0001,272646785.593945,405118546.9683072
1,2,100,100,tanh,0.01,1e-05,272645907.2092264,405117939.48784715
1,2,100,100,tanh,0.01,0.0001,272645908.2316902,405117939.6359105
1,2,150,100,logistic,0.0001,1e-05,272646881.5240556,405118615.69109446
1,2,150,100,logistic,0.0001,0.0001,272646880.88870806,405118615.20403343
1,2,150,100,logistic,0.001,1e-05,272646812.81942564,405118568.2857538
1,2,150,100,logistic,0.001,0.0001,272646819.7848084,405118573.1060121
1,2,150,100,logistic,0.01,1e-05,272646243.1811338,405118174.12051845
1,2,150,100,logistic,0.01,0.0001,272646246.9384653,405118176.7798366
1,2,150,100,relu,0.0001,1e-05,272643488.41103387,405115882.9778904
1,2,150,100,relu,0.0001,0.0001,272643992.2036773,405116289.31304896
1,2,150,100,relu,0.001,1e-05,270307789.8889245,403421582.18034166
1,2,150,100,relu,0.001,0.0001,269293186.3347013,402701497.91243774
1,2,150,100,relu,0.01,1e-05,91120200.3143148,174980307.98813927
1,2,150,100,relu,0.01,0.0001,91329852.04228741,175141970.6135001
1,2,150,100,tanh,0.0001,1e-05,272646874.9768198,405118608.5901584
1,2,150,100,tanh,0.0001,0.0001,272646873.72955096,405118608.6526636
1,2,150,100,tanh,0.001,1e-05,272646785.40462273,405118547.56947416
1,2,150,100,tanh,0.001,0.0001,272646785.60859007,405118547.02144974
1,2,150,100,tanh,0.01,1e-05,272645907.7046092,405117939.9148088
1,2,150,100,tanh,0.01,0.0001,272645908.15143037,405117940.2805313
1,3,10,,logistic,0.0001,1e-05,153445454.1993545,184655211.98742688
1,3,10,,logistic,0.0001,0.0001,153445454.2949432,184655212.07001075
1,3,10,,logistic,0.001,1e-05,153445449.50603205,184655209.24100623
1,3,10,,logistic,0.001,0.0001,153445447.23678046,184655207.94772497
1,3,10,,logistic,0.01,1e-05,153445404.09191543,184655182.5869666
1,3,10,,logistic,0.01,0.0001,153445388.12361756,184655173.1846289
1,3,10,,relu,0.0001,1e-05,153445448.21899226,184655209.1240532
1,3,10,,relu,0.0001,0.0001,153445445.1584295,184655206.79714704
1,3,10,,relu,0.001,1e-05,153444521.96809325,184654636.0972395
1,3,10,,relu,0.001,0.0001,153444836.4628822,184654837.00723538
1,3,10,,relu,0.01,1e-05,153424195.84778163,184642248.81064102
1,3,10,,relu,0.01,0.0001,153401526.65788242,184628509.14782175
1,3,10,,tanh,0.0001,1e-05,153445454.12472078,184655212.0283489
1,3,10,,tanh,0.0001,0.0001,153445453.3933296,184655211.49275523
1,3,10,,tanh,0.001,1e-05,153445446.81188062,184655207.68633017
1,3,10,,tanh,0.001,0.0001,153445445.5350485,184655206.93216035
1,3,10,,tanh,0.01,1e-05,153445374.3270611,184655165.2212141
1,3,10,,tanh,0.01,0.0001,153445373.46995243,184655164.6374764
1,3,10,10,logistic,0.0001,1e-05,153445454.3337472,184655212.10296002
1,3,10,10,logistic,0.0001,0.0001,153445454.75788054,184655212.3080718
1,3,10,10,logistic,0.001,1e-05,153445445.3619729,184655206.7806415
1,3,10,10,logistic,0.001,0.0001,153445445.75338688,184655207.0656174
1,3,10,10,logistic,0.01,1e-05,153445370.49637184,184655162.94353855
1,3,10,10,logistic,0.01,0.0001,153445370.2412422,184655162.60373223
1,3,10,10,relu,0.0001,1e-05,153445443.77023634,184655205.76134083
1,3,10,10,relu,0.0001,0.0001,153445449.71084952,184655208.8654869
1,3,10,10,relu,0.001,1e-05,153438877.41395172,184651214.55104002
1,3,10,10,relu,0.001,0.0001,153437777.70913255,184650516.1959763
1,3,10,10,relu,0.01,1e-05,143275126.56872082,178879669.42526892
1,3,10,10,relu,0.01,0.0001,143966199.94812462,179253627.19823045
1,3,10,10,tanh,0.0001,1e-05,153445453.62651685,184655211.67850137
1,3,10,10,tanh,0.0001,0.0001,153445453.2087243,184655211.39363873
1,3,10,10,tanh,0.001,1e-05,153445445.56152293,184655207.14142942
1,3,10,10,tanh,0.001,0.0001,153445445.80729625,184655207.06878853
1,3,10,10,tanh,0.01,1e-05,153445372.8051877,184655164.36711964
1,3,10,10,tanh,0.01,0.0001,153445373.95812422,184655164.87403122
1,3,50,,logistic,0.0001,1e-05,153445452.01790392,184655210.78662106
1,3,50,,logistic,0.0001,0.0001,153445451.99608272,184655210.71431178
1,3,50,,logistic,0.001,1e-05,153445421.42282215,184655192.8314782
1,3,50,,logistic,0.001,0.0001,153445419.6636501,184655191.85292137
1,3,50,,logistic,0.01,1e-05,153445086.01128456,184654995.94343242
1,3,50,,logistic,0.01,0.0001,153445074.5689608,184654989.22254905
1,3,50,,relu,0.0001,1e-05,153445429.98502147,184655196.7399086
1,3,50,,relu,0.0001,0.0001,153445429.38031927,184655196.41565248
1,3,50,,relu,0.001,1e-05,153442164.65954694,184653215.79757988
1,3,50,,relu,0.001,0.0001,153442585.05649146,184653465.54409298
1,3,50,,relu,0.01,1e-05,153151189.02339566,184476579.4542507
1,3,50,,relu,0.01,0.0001,153205029.82536635,184509117.31444684
1,3,50,,tanh,0.0001,1e-05,153445449.54458025,184655209.22514692
1,3,50,,tanh,0.0001,0.0001,153445448.78981814,184655208.87697288
1,3,50,,tanh,0.001,1e-05,153445414.83865684,184655188.91455805
1,3,50,,tanh,0.001,0.0001,153445416.58379307,184655189.93517312
1,3,50,,tanh,0.01,1e-05,153445078.89305273,184654991.88820198
1,3,50,,tanh,0.01,0.0001,153445079.6855655,184654992.5788901
1,3,100,,logistic,0.0001,1e-05,153445449.12024203,184655209.03062633
1,3,100,,logistic,0.0001,0.0001,153445449.6193845,184655209.38504127
1,3,100,,logistic,0.001,1e-05,153445376.49394074,184655166.45224753
1,3,100,,logistic,0.001,0.0001,153445378.37962508,184655167.45821723
1,3,100,,logistic,0.01,1e-05,153444699.21506032,184654769.01962215
1,3,100,,logistic,0.01,0.0001,153444695.1478636,184654766.611052
1,3,100,,relu,0.0001,1e-05,153445394.122579,184655174.675523
1,3,100,,relu,0.0001,0.0001,153445402.32715675,184655179.84678274
1,3,100,,relu,0.001,1e-05,153439312.65934893,184651479.39198607
1,3,100,,relu,0.001,0.0001,153440223.566799,184652037.30948716
1,3,100,,relu,0.01,1e-05,152823214.04842237,184278279.21386316
1,3,100,,relu,0.01,0.0001,152997509.94531098,184383527.9409499
1,3,100,,tanh,0.0001,1e-05,153445445.60396957,184655207.0325157
1,3,100,,tanh,0.0001,0.0001,153445445.63177463,184655206.98952422
1,3,100,,tanh,0.001,1e-05,153445377.66666374,184655167.29326424
1,3,100,,tanh,0.001,0.0001,153445376.8569893,184655166.6875962
1,3,100,,tanh,0.01,1e-05,153444710.55093798,184654775.72982842
1,3,100,,tanh,0.01,0.0001,153444711.1433567,184654776.15465248
1,3,150,,logistic,0.0001,1e-05,153445446.55006886,184655207.59769848
1,3,150,,logistic,0.0001,0.0001,153445444.97607708,184655206.55749056
1,3,150,,logistic,0.001,1e-05,153445337.27710685,184655143.43670464
1,3,150,,logistic,0.001,0.0001,153445336.35894206,184655142.8633325
1,3,150,,logistic,0.01,1e-05,153444320.14197695,184654546.6970679
1,3,150,,logistic,0.01,0.0001,153444322.47616044,184654548.0443773
1,3,150,,relu,0.0001,1e-05,153445367.15714666,184655158.43524545
1,3,150,,relu,0.0001,0.0001,153445380.61479267,184655166.67729297
1,3,150,,relu,0.001,1e-05,153436535.47575036,184649786.24895227
1,3,150,,relu,0.001,0.0001,153435450.53447875,184649123.1082712
1,3,150,,relu,0.01,1e-05,152635497.6356343,184165043.22527194
1,3,150,,relu,0.01,0.0001,152602256.25938872,184144976.75845307
1,3,150,,tanh,0.0001,1e-05,153445439.79611647,184655203.6353908
1,3,150,,tanh,0.0001,0.0001,153445440.74661127,184655204.00402308
1,3,150,,tanh,0.001,1e-05,153445339.1974895,184655144.6514803
1,3,150,,tanh,0.001,0.0001,153445341.06460643,184655145.79112524
1,3,150,,tanh,0.01,1e-05,153444344.19039628,184654560.94612372
1,3,150,,tanh,0.01,0.0001,153444344.5939041,184654561.11121094
1,3,50,50,logistic,0.0001,1e-05,153445451.67065525,184655210.50213397
1,3,50,50,logistic,0.0001,0.0001,153445452.7937106,184655211.19921935
1,3,50,50,logistic,0.001,1e-05,153445421.8133168,184655193.01300076
1,3,50,50,logistic,0.001,0.0001,153445418.5086687,184655191.08033356
1,3,50,50,logistic,0.01,1e-05,153445071.34890804,184654987.32770124
1,3,50,50,logistic,0.01,0.0001,153445076.38041762,184654990.3888048
1,3,50,50,relu,0.0001,1e-05,153445207.15816376,184655059.14344135
1,3,50,50,relu,0.0001,0.0001,153445179.19703457,184655037.50946108
1,3,50,50,relu,0.001,1e-05,153047279.9869931,184413134.6195195
1,3,50,50,relu,0.001,0.0001,153128920.1756548,184462943.27882496
1,3,50,50,relu,0.01,1e-05,108637234.54693069,217497593.91536063
1,3,50,50,relu,0.01,0.0001,109058964.55341321,218523845.42996174
1,3,50,50,tanh,0.0001,1e-05,153445448.95018542,184655208.96427006
1,3,50,50,tanh,0.0001,0.0001,153445448.96982467,184655208.97420114
1,3,50,50,tanh,0.001,1e-05,153445416.10387555,184655189.67035934
1,3,50,50,tanh,0.001,0.0001,153445415.57934257,184655189.48963633
1,3,50,50,tanh,0.01,1e-05,153445080.5382628,184654992.89939472
1,3,50,50,tanh,0.01,0.0001,153445078.55400977,184654991.88650528
1,3,100,50,logistic,0.0001,1e-05,153445452.22209838,184655210.8170196
1,3,100,50,logistic,0.0001,0.0001,153445452.45709947,184655210.98632112
1,3,100,50,logistic,0.001,1e-05,153445430.0701273,184655197.81786922
1,3,100,50,logistic,0.001,0.0001,153445422.2104006,184655193.2119149
1,3,100,50,logistic,0.01,1e-05,153445149.34459662,184655033.16738418
1,3,100,50,logistic,0.01,0.0001,153445134.7013901,184655024.52505872
1,3,100,50,relu,0.0001,1e-05,153444744.02707615,184654775.1259665
1,3,100,50,relu,0.0001,0.0001,153444962.21551087,184654911.8458596
1,3,100,50,relu,0.001,1e-05,152862317.45096967,184301335.6595123
1,3,100,50,relu,0.001,0.0001,152893266.95182762,184319800.14586434
1,3,100,50,relu,0.01,1e-05,144848446.935886,278772493.3118641
1,3,100,50,relu,0.01,0.0001,158228953.45237783,298198117.2733053
1,3,100,50,tanh,0.0001,1e-05,153445450.1053768,184655209.72467732
1,3,100,50,tanh,0.0001,0.0001,153445449.4318173,184655209.30502915
1,3,100,50,tanh,0.001,1e-05,153445416.4113952,184655189.8046742
1,3,100,50,tanh,0.001,0.0001,153445416.621863,184655189.9330627
1,3,100,50,tanh,0.01,1e-05,153445079.12992802,184654992.04402697
1,3,100,50,tanh,0.01,0.0001,153445080.13522956,184654992.58644125
1,3,100,100,logistic,0.0001,1e-05,153445449.22583476,184655209.1267427
1,3,100,100,logistic,0.0001,0.0001,153445448.9382877,184655208.93131357
1,3,100,100,logistic,0.001,1e-05,153445391.77454302,184655175.38007665
1,3,100,100,logistic,0.001,0.0001,153445398.63070592,184655179.36867195
1,3,100,100,logistic,0.01,1e-05,153444798.00166714,184654827.10401103
1,3,100,100,logistic,0.01,0.0001,153444806.85834992,184654832.22500977
1,3,100,100,relu,0.0001,1e-05,153444192.54890132,184654436.56895828
1,3,100,100,relu,0.0001,0.0001,153444178.09907958,184654438.82027602
1,3,100,100,relu,0.001,1e-05,152122819.2449119,183857782.93578392
1,3,100,100,relu,0.001,0.0001,152315535.0172746,183971613.49843824
1,3,100,100,relu,0.01,1e-05,186580833.8138014,338308605.5320823
1,3,100,100,relu,0.01,0.0001,181354779.6929698,331108515.10770875
1,3,100,100,tanh,0.0001,1e-05,153445444.63834938,184655206.5540492
1,3,100,100,tanh,0.0001,0.0001,153445445.73239607,184655207.16393897
1,3,100,100,tanh,0.001,1e-05,153445377.28895935,184655166.93223035
1,3,100,100,tanh,0.001,0.0001,153445379.5253357,184655168.2929066
1,3,100,100,tanh,0.01,1e-05,153444711.3824589,184654776.36780798
1,3,100,100,tanh,0.01,0.0001,153444711.79426327,184654776.7166922
1,3,150,100,logistic,0.0001,1e-05,153445450.50275245,184655209.90156326
1,3,150,100,logistic,0.0001,0.0001,153445449.9567459,184655209.56537902
1,3,150,100,logistic,0.001,1e-05,153445399.7729626,184655180.04666096
1,3,150,100,logistic,0.001,0.0001,153445398.52790514,184655179.3245904
1,3,150,100,logistic,0.01,1e-05,153444943.44450042,184654912.35129207
1,3,150,100,logistic,0.01,0.0001,153444919.81175947,184654898.53249583
1,3,150,100,relu,0.0001,1e-05,153443743.525664,184654163.23395535
1,3,150,100,relu,0.0001,0.0001,153443606.87749076,184654085.1638529
1,3,150,100,relu,0.001,1e-05,151620170.29004177,183559129.29217762
1,3,150,100,relu,0.001,0.0001,151148067.2246372,183279311.7501891
1,3,150,100,relu,0.01,1e-05,189494421.05668628,341961593.2498426
1,3,150,100,relu,0.01,0.0001,189541779.01958373,342007174.25347906
1,3,150,100,tanh,0.0001,1e-05,153445444.42554578,184655206.19231215
1,3,150,100,tanh,0.0001,0.0001,153445444.65785012,184655206.43032408
1,3,150,100,tanh,0.001,1e-05,153445378.5073928,184655167.63784394
1,3,150,100,tanh,0.001,0.0001,153445378.23384264,184655167.46445143
1,3,150,100,tanh,0.01,1e-05,153444711.23283404,184654776.21291682
1,3,150,100,tanh,0.01,0.0001,153444711.15938675,184654776.21128672
1,4,10,,logistic,0.0001,1e-05,193892720.20817995,254708026.77950072
1,4,10,,logistic,0.0001,0.0001,193892720.7011275,254708026.97469532
1,4,10,,logistic,0.001,1e-05,193892716.25465462,254708026.91400155
1,4,10,,logistic,0.001,0.0001,193892716.6285824,254708027.52891225
1,4,10,,logistic,0.01,1e-05,193892677.1841711,254708040.3363528
1,4,10,,logistic,0.01,0.0001,193892675.19506654,254708039.50714213
1,4,10,,relu,0.0001,1e-05,193892718.90862417,254708028.74069613
1,4,10,,relu,0.0001,0.0001,193892718.26307806,254708028.44444045
1,4,10,,relu,0.001,1e-05,193892464.10305333,254708060.34353638
1,4,10,,relu,0.001,0.0001,193892527.01818314,254708070.83172542
1,4,10,,relu,0.01,1e-05,193873818.832431,254712788.0159352
1,4,10,,relu,0.01,0.0001,193862033.2799276,254716429.18674684
1,4,10,,tanh,0.0001,1e-05,193892719.7641305,254708027.37578374
1,4,10,,tanh,0.0001,0.0001,193892720.82916394,254708027.46538243
1,4,10,,tanh,0.001,1e-05,193892716.54038525,254708028.67327002
1,4,10,,tanh,0.001,0.0001,193892716.20449674,254708028.54678106
1,4,10,,tanh,0.01,1e-05,193892675.00770488,254708041.45593816
1,4,10,,tanh,0.01,0.0001,193892677.1445949,254708040.17231476
1,4,10,10,logistic,0.0001,1e-05,193892720.34191927,254708026.75711653
1,4,10,10,logistic,0.0001,0.0001,193892720.44596863,254708026.90771934
1,4,10,10,logistic,0.001,1e-05,193892714.68224993,254708027.55548567
1,4,10,10,logistic,0.001,0.0001,193892714.84308556,254708027.88494876
1,4,10,10,logistic,0.01,1e-05,193892671.00673985,254708041.9696754
1,4,10,10,logistic,0.01,0.0001,193892671.2325904,254708042.15004355
1,4,10,10,relu,0.0001,1e-05,193892714.07035497,254708040.73679212
1,4,10,10,relu,0.0001,0.0001,193892718.95449606,254708045.9069788
1,4,10,10,relu,0.001,1e-05,193889619.1193706,254708750.260135
1,4,10,10,relu,0.001,0.0001,193889072.17401633,254709815.89281568
1,4,10,10,relu,0.01,1e-05,186572072.29439762,257398071.65273494
1,4,10,10,relu,0.01,0.0001,189620024.17576662,256107424.11272252
1,4,10,10,tanh,0.0001,1e-05,193892720.04821444,254708027.4873348
1,4,10,10,tanh,0.0001,0.0001,193892720.06079507,254708026.6431903
1,4,10,10,tanh,0.001,1e-05,193892717.63618293,254708027.92001185
1,4,10,10,tanh,0.001,0.0001,193892715.30486313,254708028.9716269
1,4,10,10,tanh,0.01,1e-05,193892702.33437398,254708028.45938298
1,4,10,10,tanh,0.01,0.0001,193892698.36054525,254708026.15873218
1,4,50,,logistic,0.0001,1e-05,193892719.34850606,254708027.68530032
1,4,50,,logistic,0.0001,0.0001,193892718.94758818,254708027.49536443
1,4,50,,logistic,0.001,1e-05,193892698.2924181,254708033.5764732
1,4,50,,logistic,0.001,0.0001,193892699.32355437,254708032.09645852
1,4,50,,logistic,0.01,1e-05,193892500.02281618,254708094.11480674
1,4,50,,logistic,0.01,0.0001,193892494.282571,254708096.37257108
1,4,50,,relu,0.0001,1e-05,193892709.4793431,254708034.4644032
1,4,50,,relu,0.0001,0.0001,193892709.74462053,254708049.97433448
1,4,50,,relu,0.001,1e-05,193891094.34776196,254708505.39016306
1,4,50,,relu,0.001,0.0001,193890910.3419148,254708482.43340078
1,4,50,,relu,0.01,1e-05,193733184.72874686,254752174.48813328
1,4,50,,relu,0.01,0.0001,193728067.34842446,254747274.1136442
1,4,50,,tanh,0.0001,1e-05,193892718.6964735,254708029.80095753
1,4,50,,tanh,0.0001,0.0001,193892718.62002125,254708029.53507802
1,4,50,,tanh,0.001,1e-05,193892702.04474053,254708035.12044138
1,4,50,,tanh,0.001,0.0001,193892700.12249693,254708034.26456016
1,4,50,,tanh,0.01,1e-05,193892515.79430643,254708094.218916
1,4,50,,tanh,0.01,0.0001,193892518.8501011,254708091.15114304
1,4,100,,logistic,0.0001,1e-05,193892717.55466202,254708028.2522112
1,4,100,,logistic,0.0001,0.0001,193892716.9213719,254708028.1936693
