run,iteration,hidden_layer_size_layer_1,hidden_layer_size_layer_2,activation,learning_rate,l2_regularization,mae,rmse
3,2,10,10,logistic,0.001,1e-05,322378219.2719492,463180721.02951086
3,2,10,10,logistic,0.001,0.0001,322378217.97492605,463180719.9767949
3,2,10,10,logistic,0.01,1e-05,322378117.67803645,463180650.4531055
3,2,10,10,logistic,0.01,0.0001,322378117.90528077,463180650.144856
3,2,10,10,relu,0.0001,1e-05,322378188.1178202,463180696.20740354
3,2,10,10,relu,0.0001,0.0001,322378204.6151068,463180708.61653334
3,2,10,10,relu,0.001,1e-05,322362975.9019063,463169263.1248137
3,2,10,10,relu,0.001,0.0001,322370327.72546786,463175072.8903527
3,2,10,10,relu,0.01,1e-05,318402767.1748788,460344231.5776177
3,2,10,10,relu,0.01,0.0001,298676842.3192918,446400847.383069
3,2,10,10,tanh,0.0001,1e-05,322378227.1597483,463180725.8898203
3,2,10,10,tanh,0.0001,0.0001,322378227.8504272,463180726.66613716
3,2,10,10,tanh,0.001,1e-05,322378218.5078461,463180718.814801
3,2,10,10,tanh,0.001,0.0001,322378218.7494519,463180718.9793388
3,2,10,10,tanh,0.01,1e-05,322378122.6324581,463180651.66994435
3,2,10,10,tanh,0.01,0.0001,322378121.36455196,463180651.57301265
3,2,50,,logistic,0.0001,1e-05,322378225.8126033,463180724.8914149
3,2,50,,logistic,0.0001,0.0001,322378226.0633964,463180724.932306
3,2,50,,logistic,0.001,1e-05,322378184.66006345,463180696.91289955
3,2,50,,logistic,0.001,0.0001,322378182.5243044,463180695.387325
3,2,50,,logistic,0.01,1e-05,322377742.6778846,463180387.1332123
3,2,50,,logistic,0.01,0.0001,322377736.45608956,463180381.84827304
3,2,50,,relu,0.0001,1e-05,322378182.0966482,463180686.6853862
3,2,50,,relu,0.0001,0.0001,322378172.5039723,463180678.1777824
3,2,50,,relu,0.001,1e-05,322372734.49742174,463176732.7122075
3,2,50,,relu,0.001,0.0001,322374110.58373034,463177685.83083874
3,2,50,,relu,0.01,1e-05,322006740.13932186,462916422.2475166
3,2,50,,relu,0.01,0.0001,321905704.39436483,462844440.4177711
3,2,50,,tanh,0.0001,1e-05,322378221.40606266,463180720.1638435
3,2,50,,tanh,0.0001,0.0001,322378221.6569188,463180720.9713495
3,2,50,,tanh,0.001,1e-05,322378175.3908505,463180688.69496536
3,2,50,,tanh,0.001,0.0001,322378175.6638636,463180688.8915764
3,2,50,,tanh,0.01,1e-05,322377731.9324456,463180375.33669424
3,2,50,,tanh,0.01,0.0001,322377730.9342947,463180375.96763134
3,2,100,,logistic,0.0001,1e-05,322378221.0324357,463180721.5534083
3,2,100,,logistic,0.0001,0.0001,322378220.76923805,463180721.504846
3,2,100,,logistic,0.001,1e-05,322378125.78424305,463180656.2716869
3,2,100,,logistic,0.001,0.0001,322378125.2688004,463180654.99709857
3,2,100,,logistic,0.01,1e-05,322377230.87154144,463180027.4724395
3,2,100,,logistic,0.01,0.0001,322377231.19168985,463180026.87145334
3,2,100,,relu,0.0001,1e-05,322378135.66221845,463180651.717274
3,2,100,,relu,0.0001,0.0001,322378130.13199925,463180644.5034106
3,2,100,,relu,0.001,1e-05,322369573.677579,463174490.1832261
3,2,100,,relu,0.001,0.0001,322368174.43336546,463173498.49472827
3,2,100,,relu,0.01,1e-05,321550585.6033383,462592546.9955023
3,2,100,,relu,0.01,0.0001,321433764.57463056,462508598.4126734
3,2,100,,tanh,0.0001,1e-05,322378214.88708186,463180714.83906233
3,2,100,,tanh,0.0001,0.0001,322378213.7700037,463180714.59439236
3,2,100,,tanh,0.001,1e-05,322378125.0480575,463180651.7420055
3,2,100,,tanh,0.001,0.0001,322378124.4130734,463180651.8065468
3,2,100,,tanh,0.01,1e-05,322377245.8229055,463180032.14312166
3,2,100,,tanh,0.01,0.0001,322377245.60249674,463180031.36799365
3,2,150,,logistic,0.0001,1e-05,322378216.39261097,463180718.34610593
3,2,150,,logistic,0.0001,0.0001,322378218.0543738,463180719.4585893
3,2,150,,logistic,0.001,1e-05,322378071.95922446,463180618.47201663
3,2,150,,logistic,0.001,0.0001,322378072.67340535,463180618.7264152
3,2,150,,logistic,0.01,1e-05,322376728.07677776,463179673.78773284
3,2,150,,logistic,0.01,0.0001,322376725.8685931,463179672.39473134
3,2,150,,relu,0.0001,1e-05,322378094.6487239,463180619.0136572
3,2,150,,relu,0.0001,0.0001,322378099.0009607,463180618.40161496
3,2,150,,relu,0.001,1e-05,322363005.1414662,463169800.7757856
3,2,150,,relu,0.001,0.0001,322365327.6247084,463171470.101574
3,2,150,,relu,0.01,1e-05,320960284.6571505,462173544.57236326
3,2,150,,relu,0.01,0.0001,320960558.2729086,462173485.66186225
3,2,150,,tanh,0.0001,1e-05,322378208.4412298,463180709.27835375
3,2,150,,tanh,0.0001,0.0001,322378208.7873315,463180709.44993883
3,2,150,,tanh,0.001,1e-05,322378075.0989832,463180615.5954707
3,2,150,,tanh,0.001,0.0001,322378074.6882408,463180615.7414984
3,2,150,,tanh,0.01,1e-05,322376760.6126271,463179687.7876898
3,2,150,,tanh,0.01,0.0001,322376759.0159177,463179688.3076182
3,2,50,50,logistic,0.0001,1e-05,322378224.6598607,463180724.4608117
3,2,50,50,logistic,0.0001,0.0001,322378226.1294897,463180725.2206348
3,2,50,50,logistic,0.001,1e-05,322378183.6182043,463180696.2047124
3,2,50,50,logistic,0.001,0.0001,322378186.01963526,463180698.1766786
3,2,50,50,logistic,0.01,1e-05,322377720.905659,463180372.7530722
3,2,50,50,logistic,0.01,0.0001,322377720.53722095,463180372.15895814
3,2,50,50,relu,0.0001,1e-05,322377770.8960726,463180384.21046233
3,2,50,50,relu,0.0001,0.0001,322377747.92670554,463180309.48640364
3,2,50,50,relu,0.001,1e-05,321938734.05817586,462862292.8954025
3,2,50,50,relu,0.001,0.0001,321892059.3867561,462826602.62064946
3,2,50,50,relu,0.01,1e-05,161867370.47854984,281423717.16320413
3,2,50,50,relu,0.01,0.0001,157904800.50246832,276066779.7136433
3,2,50,50,tanh,0.0001,1e-05,322378222.0953423,463180720.83756083
3,2,50,50,tanh,0.0001,0.0001,322378222.22368985,463180720.9586484
3,2,50,50,tanh,0.001,1e-05,322378174.08407164,463180688.2502221
3,2,50,50,tanh,0.001,0.0001,322378175.69692683,463180688.5594753
3,2,50,50,tanh,0.01,1e-05,322377727.6501679,463180376.19179153
3,2,50,50,tanh,0.01,0.0001,322377730.8093043,463180377.05201656
3,2,100,50,logistic,0.0001,1e-05,322378225.0140657,463180724.6148853
3,2,100,50,logistic,0.0001,0.0001,322378226.3389933,463180725.7221167
3,2,100,50,logistic,0.001,1e-05,322378193.7800105,463180703.05310476
3,2,100,50,logistic,0.001,0.0001,322378194.827377,463180703.514904
3,2,100,50,logistic,0.01,1e-05,322377813.2754764,463180437.03023356
3,2,100,50,logistic,0.01,0.0001,322377876.5499223,463180481.4202516
3,2,100,50,relu,0.0001,1e-05,322377298.3548754,463179936.07052684
3,2,100,50,relu,0.0001,0.0001,322377181.78695947,463179779.31916785
3,2,100,50,relu,0.001,1e-05,321472614.4167842,462524442.1942526
3,2,100,50,relu,0.001,0.0001,321363601.5802903,462439539.68714416
3,2,100,50,relu,0.01,1e-05,108697194.63829045,213139939.82071692
3,2,100,50,relu,0.01,0.0001,117941734.38542493,225452010.41562846
3,2,100,50,tanh,0.0001,1e-05,322378221.1032869,463180720.68987554
3,2,100,50,tanh,0.0001,0.0001,322378220.84463847,463180720.6572685
3,2,100,50,tanh,0.001,1e-05,322378177.2343866,463180688.7876038
3,2,100,50,tanh,0.001,0.0001,322378175.2510645,463180688.25595707
3,2,100,50,tanh,0.01,1e-05,322377729.94145757,463180376.7077565
3,2,100,50,tanh,0.01,0.0001,322377730.7570102,463180376.6471366
3,2,100,100,logistic,0.0001,1e-05,322378221.497924,463180721.98462135
3,2,100,100,logistic,0.0001,0.0001,322378221.02403724,463180721.4632085
3,2,100,100,logistic,0.001,1e-05,322378145.21598184,463180668.7724702
3,2,100,100,logistic,0.001,0.0001,322378145.15538937,463180669.2306083
3,2,100,100,logistic,0.01,1e-05,322377302.9830849,463180080.7226559
3,2,100,100,logistic,0.01,0.0001,322377350.8006616,463180113.7343569
3,2,100,100,relu,0.0001,1e-05,322375416.38557124,463178459.17845905
3,2,100,100,relu,0.0001,0.0001,322376372.6363871,463179179.66105086
3,2,100,100,relu,0.001,1e-05,320189323.539483,461613980.75173765
3,2,100,100,relu,0.001,0.0001,320786486.9251561,462023249.3205545
3,2,100,100,relu,0.01,1e-05,80075246.41607554,170346831.86009082
3,2,100,100,relu,0.01,0.0001,79255513.8018911,168670276.13125777
3,2,100,100,tanh,0.0001,1e-05,322378215.12640387,463180714.87892824
3,2,100,100,tanh,0.0001,0.0001,322378214.54945695,463180714.90173894
3,2,100,100,tanh,0.001,1e-05,322378125.495265,463180652.39693177
3,2,100,100,tanh,0.001,0.0001,322378126.98458195,463180651.70834816
3,2,100,100,tanh,0.01,1e-05,322377241.0483851,463180033.9201759
3,2,100,100,tanh,0.01,0.0001,322377240.7323141,463180033.7764178
3,2,150,100,logistic,0.0001,1e-05,322378222.1271753,463180722.7179209
3,2,150,100,logistic,0.0001,0.0001,322378222.23116666,463180722.4827658
3,2,150,100,logistic,0.001,1e-05,322378146.9023337,463180669.7124924
3,2,150,100,logistic,0.001,0.0001,322378146.85456574,463180670.30420005
3,2,150,100,logistic,0.01,1e-05,322377443.1181603,463180177.71574426
3,2,150,100,logistic,0.01,0.0001,322377593.42218935,463180283.2748597
3,2,150,100,relu,0.0001,1e-05,322374816.90135574,463177918.41807324
3,2,150,100,relu,0.0001,0.0001,322374783.932621,463178042.4409969
3,2,150,100,relu,0.001,1e-05,319602755.5359288,461176990.265428
3,2,150,100,relu,0.001,0.0001,319965892.1909469,461432962.44156736
3,2,150,100,relu,0.01,1e-05,77155746.33622448,164655342.45082018
3,2,150,100,relu,0.01,0.0001,76032889.46276657,162666582.175768
3,2,150,100,tanh,0.0001,1e-05,322378213.13009816,463180714.42778176
3,2,150,100,tanh,0.0001,0.0001,322378215.41405004,463180714.6933361
3,2,150,100,tanh,0.001,1e-05,322378126.288667,463180651.9112873
3,2,150,100,tanh,0.001,0.0001,322378126.5407014,463180653.07598656
3,2,150,100,tanh,0.01,1e-05,322377240.966245,463180034.24378735
3,2,150,100,tanh,0.01,0.0001,322377241.72524965,463180034.45807195
3,3,10,,logistic,0.0001,1e-05,137069036.2352936,157103746.93380588
3,3,10,,logistic,0.0001,0.0001,137069035.6679383,157103746.5533193
3,3,10,,logistic,0.001,1e-05,137069032.18366638,157103744.15423164
3,3,10,,logistic,0.001,0.0001,137069030.31501815,157103742.84701884
3,3,10,,logistic,0.01,1e-05,137068990.97028914,157103716.0960136
3,3,10,,logistic,0.01,0.0001,137068986.0851924,157103712.85375592
3,3,10,,relu,0.0001,1e-05,137069027.19713357,157103740.70522702
3,3,10,,relu,0.0001,0.0001,137069035.66590288,157103746.85182357
3,3,10,,relu,0.001,1e-05,137068514.99973428,157103383.4064017
3,3,10,,relu,0.001,0.0001,137068546.83531854,157103411.61227664
3,3,10,,relu,0.01,1e-05,137032893.64544135,157078580.46865287
3,3,10,,relu,0.01,0.0001,137024427.87654778,157072693.064049
3,3,10,,tanh,0.0001,1e-05,137069035.12692633,157103746.2171868
3,3,10,,tanh,0.0001,0.0001,137069035.24813595,157103746.37358266
3,3,10,,tanh,0.001,1e-05,137069031.45461357,157103743.8325993
3,3,10,,tanh,0.001,0.0001,137069029.80408686,157103742.43817064
3,3,10,,tanh,0.01,1e-05,137068970.66987312,157103702.5323482
3,3,10,,tanh,0.01,0.0001,137068969.00107303,157103701.29664448
3,3,10,10,logistic,0.0001,1e-05,137069035.88827804,157103746.6688871
3,3,10,10,logistic,0.0001,0.0001,137069035.95004472,157103746.70541415
3,3,10,10,logistic,0.001,1e-05,137069029.39353824,157103742.2872757
3,3,10,10,logistic,0.001,0.0001,137069030.4967638,157103742.9613798
3,3,10,10,logistic,0.01,1e-05,137068968.01589528,157103700.49250212
3,3,10,10,logistic,0.01,0.0001,137068965.35218486,157103698.58121452
3,3,10,10,relu,0.0001,1e-05,137069036.1822481,157103747.3146169
3,3,10,10,relu,0.0001,0.0001,137069034.8971564,157103746.19083592
3,3,10,10,relu,0.001,1e-05,137064746.51646045,157100861.62078527
3,3,10,10,relu,0.001,0.0001,137063951.23012397,157100110.53131032
3,3,10,10,relu,0.01,1e-05,133885248.14841612,154960844.84330365
3,3,10,10,relu,0.01,0.0001,131785161.31544296,153631902.20085016
3,3,10,10,tanh,0.0001,1e-05,137069036.70034954,157103747.4252073
3,3,10,10,tanh,0.0001,0.0001,137069036.0477945,157103746.84746826
3,3,10,10,tanh,0.001,1e-05,137069030.62687042,157103742.35845017
3,3,10,10,tanh,0.001,0.0001,137069029.56262413,157103742.3216104
3,3,10,10,tanh,0.01,1e-05,137068969.9361458,157103701.97841528
3,3,10,10,tanh,0.01,0.0001,137068970.18959117,157103702.0753312
3,3,50,,logistic,0.0001,1e-05,137069033.74707052,157103745.22383326
3,3,50,,logistic,0.0001,0.0001,137069033.57027385,157103745.1279379
3,3,50,,logistic,0.001,1e-05,137069010.18343112,157103729.27010396
3,3,50,,logistic,0.001,0.0001,137069008.9576914,157103728.42142376
3,3,50,,logistic,0.01,1e-05,137068751.17463255,157103552.48800984
3,3,50,,logistic,0.01,0.0001,137068748.96735469,157103551.43869832
3,3,50,,relu,0.0001,1e-05,137069016.22877505,157103734.19389164
3,3,50,,relu,0.0001,0.0001,137069012.22570732,157103729.8034246
3,3,50,,relu,0.001,1e-05,137066403.60804665,157101916.4665256
3,3,50,,relu,0.001,0.0001,137066733.44126782,157102138.76299596
3,3,50,,relu,0.01,1e-05,136832609.06108198,156939363.75440294
3,3,50,,relu,0.01,0.0001,136860853.74975696,156959081.08446857
3,3,50,,tanh,0.0001,1e-05,137069033.83240223,157103745.47942597
3,3,50,,tanh,0.0001,0.0001,137069034.216265,157103745.59138155
3,3,50,,tanh,0.001,1e-05,137069005.15529385,157103725.6596489
3,3,50,,tanh,0.001,0.0001,137069005.33764982,157103725.9054558
3,3,50,,tanh,0.01,1e-05,137068731.5531382,157103539.05240607
3,3,50,,tanh,0.01,0.0001,137068730.04684338,157103538.86232433
3,3,100,,logistic,0.0001,1e-05,137069030.46935895,157103743.05613136
3,3,100,,logistic,0.0001,0.0001,137069031.34480998,157103743.63562435
3,3,100,,logistic,0.001,1e-05,137068972.49261904,157103703.5446636
3,3,100,,logistic,0.001,0.0001,137068974.68121448,157103705.0996843
3,3,100,,logistic,0.01,1e-05,137068420.68096462,157103328.13189694
3,3,100,,logistic,0.01,0.0001,137068418.63573435,157103326.74611378
3,3,100,,relu,0.0001,1e-05,137068983.61295307,157103710.9711334
3,3,100,,relu,0.0001,0.0001,137068982.7338966,157103710.3256983
3,3,100,,relu,0.001,1e-05,137063633.44080696,157099981.6497296
3,3,100,,relu,0.001,0.0001,137064402.67292774,157100510.6188699
3,3,100,,relu,0.01,1e-05,136686620.84035242,156838106.6992939
3,3,100,,relu,0.01,0.0001,136552730.40303755,156746114.07985383
3,3,100,,tanh,0.0001,1e-05,137069029.33081236,157103742.6206098
3,3,100,,tanh,0.0001,0.0001,137069029.49623945,157103742.4560384
3,3,100,,tanh,0.001,1e-05,137068974.07221842,157103704.72571304
3,3,100,,tanh,0.001,0.0001,137068974.73481488,157103705.18899208
3,3,100,,tanh,0.01,1e-05,137068434.2528341,157103335.01367685
3,3,100,,tanh,0.01,0.0001,137068438.78880396,157103335.66247305
3,3,150,,logistic,0.0001,1e-05,137069028.7604028,157103741.815479
3,3,150,,logistic,0.0001,0.0001,137069029.27946773,157103742.18118966
3,3,150,,logistic,0.001,1e-05,137068939.14660987,157103680.98107406
3,3,150,,logistic,0.001,0.0001,137068939.10364392,157103680.79783317
3,3,150,,logistic,0.01,1e-05,137068107.5853043,157103115.18888724
3,3,150,,logistic,0.01,0.0001,137068109.00130257,157103116.10567805
3,3,150,,relu,0.0001,1e-05,137068960.51738742,157103694.51043513
3,3,150,,relu,0.0001,0.0001,137068968.15531573,157103699.78475526
3,3,150,,relu,0.001,1e-05,137061608.0652915,157098577.61621514
3,3,150,,relu,0.001,0.0001,137061821.57108057,157098716.0067693
3,3,150,,relu,0.01,1e-05,136308068.673221,156577889.36208662
3,3,150,,relu,0.01,0.0001,136343198.0109585,156601656.877694
3,3,150,,tanh,0.0001,1e-05,137069025.64452633,157103739.8372218
3,3,150,,tanh,0.0001,0.0001,137069025.74275818,157103740.13586077
3,3,150,,tanh,0.001,1e-05,137068944.57364532,157103684.60380295
3,3,150,,tanh,0.001,0.0001,137068944.08457145,157103684.2115672
3,3,150,,tanh,0.01,1e-05,137068141.6105496,157103132.42618486
3,3,150,,tanh,0.01,0.0001,137068139.10064334,157103131.8843143
3,3,50,50,logistic,0.0001,1e-05,137069033.6004649,157103745.0994176
3,3,50,50,logistic,0.0001,0.0001,137069034.50516993,157103745.72810057
3,3,50,50,logistic,0.001,1e-05,137069008.81277815,157103728.2605626
3,3,50,50,logistic,0.001,0.0001,137069011.4131907,157103730.0583444
3,3,50,50,logistic,0.01,1e-05,137068720.46179983,157103532.06394294
3,3,50,50,logistic,0.01,0.0001,137068724.87249568,157103535.1774877
3,3,50,50,relu,0.0001,1e-05,137068879.66410556,157103636.81832132
3,3,50,50,relu,0.0001,0.0001,137068804.5887455,157103590.06291568
3,3,50,50,relu,0.001,1e-05,136867347.01924613,156963423.3700197
3,3,50,50,relu,0.001,0.0001,136813365.16461018,156926964.62313548
3,3,50,50,relu,0.01,1e-05,98452333.8283584,189542082.47743613
3,3,50,50,relu,0.01,0.0001,109584267.70966351,207063203.49689266
3,3,50,50,tanh,0.0001,1e-05,137069032.76383922,157103744.69550017
3,3,50,50,tanh,0.0001,0.0001,137069031.63870955,157103743.90051696
3,3,50,50,tanh,0.001,1e-05,137069004.51855442,157103725.52958664
3,3,50,50,tanh,0.001,0.0001,137069005.51916626,157103726.25310484
3,3,50,50,tanh,0.01,1e-05,137068729.91197762,157103538.56399566
3,3,50,50,tanh,0.01,0.0001,137068729.98921064,157103538.84774178
3,3,100,50,logistic,0.0001,1e-05,137069034.15524212,157103745.4845397
3,3,100,50,logistic,0.0001,0.0001,137069034.0878447,157103745.50897837
3,3,100,50,logistic,0.001,1e-05,137069011.53422257,157103730.14172855
3,3,100,50,logistic,0.001,0.0001,137069012.85574558,157103731.09112442
3,3,100,50,logistic,0.01,1e-05,137068789.44880682,157103579.03553334
3,3,100,50,logistic,0.01,0.0001,137068798.45495075,157103585.1453819
3,3,100,50,relu,0.0001,1e-05,137068739.92263395,157103549.5742523
3,3,100,50,relu,0.0001,0.0001,137068571.83969048,157103424.05430177
3,3,100,50,relu,0.001,1e-05,136594578.8237221,156775573.02667215
3,3,100,50,relu,0.001,0.0001,136584716.75693738,156769067.00716624
3,3,100,50,relu,0.01,1e-05,150345501.8412267,273780800.1990204
3,3,100,50,relu,0.01,0.0001,156506477.6995365,283547502.95076203
3,3,100,50,tanh,0.0001,1e-05,137069033.52766028,157103745.1601007
3,3,100,50,tanh,0.0001,0.0001,137069032.6264645,157103744.69189218
3,3,100,50,tanh,0.001,1e-05,137069004.1531237,157103725.1635181
3,3,100,50,tanh,0.001,0.0001,137069005.22200444,157103726.17073125
3,3,100,50,tanh,0.01,1e-05,137068729.92295155,157103538.64451894
3,3,100,50,tanh,0.01,0.0001,137068730.45777383,157103538.92913413
3,3,100,100,logistic,0.0001,1e-05,137069032.10530165,157103744.210654
3,3,100,100,logistic,0.0001,0.0001,137069032.1800796,157103744.18912986
3,3,100,100,logistic,0.001,1e-05,137068986.23202917,157103712.83629137
3,3,100,100,logistic,0.001,0.0001,137068988.3593531,157103714.34491095
3,3,100,100,logistic,0.01,1e-05,137068510.02406958,157103388.9427063
3,3,100,100,logistic,0.01,0.0001,137068492.30587968,157103376.84575078
3,3,100,100,relu,0.0001,1e-05,137068045.4578432,157103078.660134
3,3,100,100,relu,0.0001,0.0001,137067920.64181265,157102982.39999437
3,3,100,100,relu,0.001,1e-05,135900250.12494683,156299032.62263003
3,3,100,100,relu,0.001,0.0001,135967207.78054896,156345668.02469206
3,3,100,100,relu,0.01,1e-05,200893622.36323047,351411160.90564823
3,3,100,100,relu,0.01,0.0001,206760482.33277574,359801685.29293346
3,3,100,100,tanh,0.0001,1e-05,137069028.97984233,157103742.08144617
3,3,100,100,tanh,0.0001,0.0001,137069030.32843706,157103743.1269169
3,3,100,100,tanh,0.001,1e-05,137068973.5232768,157103704.38503084
3,3,100,100,tanh,0.001,0.0001,137068974.90781507,157103705.38506463
3,3,100,100,tanh,0.01,1e-05,137068429.5153303,157103334.42997935
3,3,100,100,tanh,0.01,0.0001,137068429.13923854,157103334.021634
3,3,150,100,logistic,0.0001,1e-05,137069031.95495832,157103744.02609754
3,3,150,100,logistic,0.0001,0.0001,137069031.397583,157103743.6647989
3,3,150,100,logistic,0.001,1e-05,137068992.47679695,157103717.15822658
3,3,150,100,logistic,0.001,0.0001,137068989.67382073,157103715.27096525
3,3,150,100,logistic,0.01,1e-05,137068577.6552113,157103434.9379205
3,3,150,100,logistic,0.01,0.0001,137068609.4318451,157103456.60583758
3,3,150,100,relu,0.0001,1e-05,137067708.60437885,157102809.57640046
3,3,150,100,relu,0.0001,0.0001,137067463.36777973,157102673.65458176
3,3,150,100,relu,0.001,1e-05,135372220.5026666,155941873.15271157
3,3,150,100,relu,0.001,0.0001,135148315.5096644,155792184.64146164
3,3,150,100,relu,0.01,1e-05,212345703.69549933,368314803.1829468
3,3,150,100,relu,0.01,0.0001,215368147.12518975,372246231.47807044
3,3,150,100,tanh,0.0001,1e-05,137069030.33675537,157103743.12565866
3,3,150,100,tanh,0.0001,0.0001,137069029.9583484,157103743.0059816
3,3,150,100,tanh,0.001,1e-05,137068975.37374255,157103705.71358755
3,3,150,100,tanh,0.001,0.0001,137068975.00411734,157103705.31148073
3,3,150,100,tanh,0.01,1e-05,137068429.56458935,157103334.36478585
3,3,150,100,tanh,0.01,0.0001,137068430.34876868,157103335.01106492
3,4,10,,logistic,0.0001,1e-05,168539924.82057688,215189117.70930552
3,4,10,,logistic,0.0001,0.0001,168539925.1812909,215189117.7491816
3,4,10,,logistic,0.001,1e-05,168539920.04486215,215189116.6021993
3,4,10,,logistic,0.001,0.0001,168539920.43364587,215189117.1933409
3,4,10,,logistic,0.01,1e-05,168539891.6144546,215189114.00321206
3,4,10,,logistic,0.01,0.0001,168539877.576181,215189113.5805581
3,4,10,,relu,0.0001,1e-05,168539917.03550375,215189115.3537277
3,4,10,,relu,0.0001,0.0001,168539916.49695826,215189116.92824286
3,4,10,,relu,0.001,1e-05,168539638.66713998,215189096.31043613
3,4,10,,relu,0.001,0.0001,168539684.92494774,215189057.8742327
3,4,10,,relu,0.01,1e-05,168506901.219447,215185318.6414237
3,4,10,,relu,0.01,0.0001,168484263.62241825,215180709.86852968
3,4,10,,tanh,0.0001,1e-05,168539923.9053546,215189117.76055434
3,4,10,,tanh,0.0001,0.0001,168539925.45015845,215189118.67084795
3,4,10,,tanh,0.001,1e-05,168539920.401243,215189117.4827536
3,4,10,,tanh,0.001,0.0001,168539921.02783307,215189118.17398345
3,4,10,,tanh,0.01,1e-05,168539879.27721307,215189112.57826704
3,4,10,,tanh,0.01,0.0001,168539876.29651132,215189114.25824204
3,4,10,10,logistic,0.0001,1e-05,168539924.55567375,215189117.52843148
3,4,10,10,logistic,0.0001,0.0001,168539925.01814872,215189117.69495004
3,4,10,10,logistic,0.001,1e-05,168539919.94303927,215189117.33733717
3,4,10,10,logistic,0.001,0.0001,168539919.66794416,215189117.22556213
3,4,10,10,logistic,0.01,1e-05,168539874.60375702,215189113.9766226
3,4,10,10,logistic,0.01,0.0001,168539874.57597837,215189113.69167355
3,4,10,10,relu,0.0001,1e-05,168539924.0889293,215189120.24059248
3,4,10,10,relu,0.0001,0.0001,168539926.01908234,215189124.60287055
3,4,10,10,relu,0.001,1e-05,168534489.00514337,215189343.93280768
3,4,10,10,relu,0.001,0.0001,168538595.4893509,215189172.84950182
3,4,10,10,relu,0.01,1e-05,159613584.24650827,215225972.52833027
3,4,10,10,relu,0.01,0.0001,161784455.9583011,215008162.63338086
3,4,10,10,tanh,0.0001,1e-05,168539924.45142666,215189117.89166427
3,4,10,10,tanh,0.0001,0.0001,168539925.07414114,215189118.27877483
3,4,10,10,tanh,0.001,1e-05,168539922.38100588,215189116.76920286
3,4,10,10,tanh,0.001,0.0001,168539920.94543186,215189116.6945567
3,4,10,10,tanh,0.01,1e-05,168539875.39593324,215189113.88874543
3,4,10,10,tanh,0.01,0.0001,168539895.02920562,215189103.87356615
3,4,50,,logistic,0.0001,1e-05,168539923.06524864,215189117.64599112
3,4,50,,logistic,0.0001,0.0001,168539923.62043878,215189117.92006835
3,4,50,,logistic,0.001,1e-05,168539901.85012257,215189115.63745204
3,4,50,,logistic,0.001,0.0001,168539901.58282724,215189115.56530124
3,4,50,,logistic,0.01,1e-05,168539703.07515094,215189100.16690516
3,4,50,,logistic,0.01,0.0001,168539695.10175383,215189099.43617648
3,4,50,,relu,0.0001,1e-05,168539910.130818,215189120.72040305
3,4,50,,relu,0.0001,0.0001,168539899.5330948,215189115.26688063
3,4,50,,relu,0.001,1e-05,168537729.89820468,215188889.7861807
3,4,50,,relu,0.001,0.0001,168537646.14286292,215188829.51487
3,4,50,,relu,0.01,1e-05,168395066.02220535,215172831.9626402
3,4,50,,relu,0.01,0.0001,168341465.02940676,215166494.1598158
3,4,50,,tanh,0.0001,1e-05,168539922.9871339,215189118.76800317
3,4,50,,tanh,0.0001,0.0001,168539923.86790338,215189119.43220654
3,4,50,,tanh,0.001,1e-05,168539905.27224764,215189117.70628515
3,4,50,,tanh,0.001,0.0001,168539903.9078685,215189116.8996246
3,4,50,,tanh,0.01,1e-05,168539710.6654681,215189096.93020087
3,4,50,,tanh,0.01,0.0001,168539709.0057149,215189099.8940801
3,4,100,,logistic,0.0001,1e-05,168539921.567746,215189117.79370913
3,4,100,,logistic,0.0001,0.0001,168539921.90799573,215189117.7369196
3,4,100,,logistic,0.001,1e-05,168539877.3271588,215189113.55744648
3,4,100,,logistic,0.001,0.0001,168539877.4360028,215189113.85151753
3,4,100,,logistic,0.01,1e-05,168539471.83339804,215189082.86865515
3,4,100,,logistic,0.01,0.0001,168539466.809302,215189082.21712008
3,4,100,,relu,0.0001,1e-05,168539882.8011432,215189115.42777756
3,4,100,,relu,0.0001,0.0001,168539898.44398406,215189123.40056023
3,4,100,,relu,0.001,1e-05,168535676.37808377,215188523.15245098
3,4,100,,relu,0.001,0.0001,168536652.8185918,215188668.63627294
3,4,100,,relu,0.01,1e-05,168103354.1326513,215130773.95062402
3,4,100,,relu,0.01,0.0001,168171396.0778097,215144238.32050604
3,4,100,,tanh,0.0001,1e-05,168539922.12063223,215189120.32895142
3,4,100,,tanh,0.0001,0.0001,168539921.62777397,215189120.03427544
3,4,100,,tanh,0.001,1e-05,168539883.95052445,215189116.32511818
3,4,100,,tanh,0.001,0.0001,168539882.5272398,215189115.51059052
3,4,100,,tanh,0.01,1e-05,168539499.32370248,215189078.82271704
3,4,100,,tanh,0.01,0.0001,168539493.81272495,215189080.21861863
3,4,150,,logistic,0.0001,1e-05,168539919.33649915,215189117.33369952
3,4,150,,logistic,0.0001,0.0001,168539919.90107086,215189117.58110607
3,4,150,,logistic,0.001,1e-05,168539853.1995715,215189111.76852223
3,4,150,,logistic,0.001,0.0001,168539853.86798063,215189111.9843907
3,4,150,,logistic,0.01,1e-05,168539244.98912486,215189064.90574208
3,4,150,,logistic,0.01,0.0001,168539242.65083763,215189065.00302336
