run,iteration,hidden_layer_size_layer_1,hidden_layer_size_layer_2,activation,learning_rate,l2_regularization,mae,rmse
1,2,50,,relu,0.0001,0.0001,323886791.00532126,491721967.576341
1,2,50,,relu,0.001,1e-05,323882487.8292652,491718968.89661586
1,2,50,,relu,0.001,0.0001,323882657.7658139,491719098.5593678
1,2,50,,relu,0.01,1e-05,323458902.1502128,491431911.14158785
1,2,50,,relu,0.01,0.0001,323545006.2285302,491489874.6856038
1,2,50,,tanh,0.0001,1e-05,323886844.58736545,491722007.5928514
1,2,50,,tanh,0.0001,0.0001,323886843.84895045,491722008.21038604
1,2,50,,tanh,0.001,1e-05,323886796.85113406,491721976.9489797
1,2,50,,tanh,0.001,0.0001,323886796.2599512,491721977.04384285
1,2,50,,tanh,0.01,1e-05,323886338.3239626,491721674.2300463
1,2,50,,tanh,0.01,0.0001,323886338.7468055,491721675.3500105
1,2,100,,logistic,0.0001,1e-05,323886844.60464364,491722009.3722804
1,2,100,,logistic,0.0001,0.0001,323886844.8334717,491722009.32676613
1,2,100,,logistic,0.001,1e-05,323886745.3312563,491721945.08931214
1,2,100,,logistic,0.001,0.0001,323886745.6553059,491721944.93659645
1,2,100,,logistic,0.01,1e-05,323885819.90267414,491721335.2155564
1,2,100,,logistic,0.01,0.0001,323885825.3262212,491721338.82672095
1,2,100,,relu,0.0001,1e-05,323886764.707638,491721943.4033328
1,2,100,,relu,0.0001,0.0001,323886756.68346053,491721937.8716057
1,2,100,,relu,0.001,1e-05,323877338.1037615,491715473.1038787
1,2,100,,relu,0.001,0.0001,323877724.8063603,491715714.74267477
1,2,100,,relu,0.01,1e-05,322911181.39618605,491061106.28400946
1,2,100,,relu,0.01,0.0001,323115906.527556,491200144.5608786
1,2,100,,tanh,0.0001,1e-05,323886836.77371514,491722001.6606804
1,2,100,,tanh,0.0001,0.0001,323886837.151334,491722002.49762726
1,2,100,,tanh,0.001,1e-05,323886744.70255166,491721941.6926665
1,2,100,,tanh,0.001,0.0001,323886743.4992811,491721941.06114733
1,2,100,,tanh,0.01,1e-05,323885834.888568,491721342.34789455
1,2,100,,tanh,0.01,0.0001,323885836.13736826,491721342.4690608
1,2,150,,logistic,0.0001,1e-05,323886839.2328538,491722006.1855161
1,2,150,,logistic,0.0001,0.0001,323886839.614836,491722005.77743936
1,2,150,,logistic,0.001,1e-05,323886690.49735755,491721908.51282895
1,2,150,,logistic,0.001,0.0001,323886691.29549044,491721909.09627336
1,2,150,,logistic,0.01,1e-05,323885305.72368735,491720996.72235733
1,2,150,,logistic,0.01,0.0001,323885302.0620572,491720994.5812553
1,2,150,,relu,0.0001,1e-05,323886702.6681158,491721897.8933347
1,2,150,,relu,0.0001,0.0001,323886704.4357212,491721902.27001023
1,2,150,,relu,0.001,1e-05,323873099.0411745,491712601.1658672
1,2,150,,relu,0.001,0.0001,323873274.3003123,491712710.3543253
1,2,150,,relu,0.01,1e-05,322585871.1801019,490841490.01119626
1,2,150,,relu,0.01,0.0001,322432353.17060083,490737392.078787
1,2,150,,tanh,0.0001,1e-05,323886829.9803572,491721996.79509693
1,2,150,,tanh,0.0001,0.0001,323886829.9540846,491721997.26810306
1,2,150,,tanh,0.001,1e-05,323886691.8584394,491721906.40690297
1,2,150,,tanh,0.001,0.0001,323886692.26319546,491721906.0063541
1,2,150,,tanh,0.01,1e-05,323885333.81774825,491721011.94563735
1,2,150,,tanh,0.01,0.0001,323885333.86124897,491721011.2715541
1,2,50,50,logistic,0.0001,1e-05,323886848.8198504,491722012.4929984
1,2,50,50,logistic,0.0001,0.0001,323886848.01420695,491722011.93626434
1,2,50,50,logistic,0.001,1e-05,323886803.6906006,491721983.1391997
1,2,50,50,logistic,0.001,0.0001,323886803.4056477,491721983.02545923
1,2,50,50,logistic,0.01,1e-05,323886330.37680846,491721671.3070524
1,2,50,50,logistic,0.01,0.0001,323886329.1871038,491721670.7507094
1,2,50,50,relu,0.0001,1e-05,323886338.4130905,491721577.62558264
1,2,50,50,relu,0.0001,0.0001,323886338.0011104,491721564.94895625
1,2,50,50,relu,0.001,1e-05,323468816.6157096,491430222.4676815
1,2,50,50,relu,0.001,0.0001,323383590.2029693,491368540.50616235
1,2,50,50,relu,0.01,1e-05,183882629.742465,349859701.66749114
1,2,50,50,relu,0.01,0.0001,175126958.84105834,335554228.6949909
1,2,50,50,tanh,0.0001,1e-05,323886843.5102281,491722007.2787525
1,2,50,50,tanh,0.0001,0.0001,323886844.1636316,491722007.38767225
1,2,50,50,tanh,0.001,1e-05,323886797.7123925,491721976.96701795
1,2,50,50,tanh,0.001,0.0001,323886797.4580729,491721977.56293184
1,2,50,50,tanh,0.01,1e-05,323886338.1545487,491721674.52208364
1,2,50,50,tanh,0.01,0.0001,323886337.76763606,491721674.59444946
1,2,100,50,logistic,0.0001,1e-05,323886848.79525596,491722012.04596573
1,2,100,50,logistic,0.0001,0.0001,323886848.1117111,491722012.2332347
1,2,100,50,logistic,0.001,1e-05,323886814.4515328,491721990.2083206
1,2,100,50,logistic,0.001,0.0001,323886813.1220258,491721989.1242812
1,2,100,50,logistic,0.01,1e-05,323886415.5677175,491721727.7433063
1,2,100,50,logistic,0.01,0.0001,323886430.1367264,491721736.9897485
1,2,100,50,relu,0.0001,1e-05,323885926.8900974,491721290.93385965
1,2,100,50,relu,0.0001,0.0001,323885967.65728474,491721286.293225
1,2,100,50,relu,0.001,1e-05,323165483.3407052,491222537.01109713
1,2,100,50,relu,0.001,0.0001,322971034.09628165,491092547.52053624
1,2,100,50,relu,0.01,1e-05,129082883.30060221,253469434.6670984
1,2,100,50,relu,0.01,0.0001,134017142.535026,264925872.31202006
1,2,100,50,tanh,0.0001,1e-05,323886843.6681003,491722007.36780363
1,2,100,50,tanh,0.0001,0.0001,323886843.106664,491722007.3854145
1,2,100,50,tanh,0.001,1e-05,323886798.1572027,491721977.49608344
1,2,100,50,tanh,0.001,0.0001,323886798.2454541,491721977.6584297
1,2,100,50,tanh,0.01,1e-05,323886338.372456,491721675.0190924
1,2,100,50,tanh,0.01,0.0001,323886338.63208026,491721674.86433065
1,2,100,100,logistic,0.0001,1e-05,323886844.65366405,491722009.4783681
1,2,100,100,logistic,0.0001,0.0001,323886845.0608875,491722009.59994227
1,2,100,100,logistic,0.001,1e-05,323886761.8282339,491721955.4577296
1,2,100,100,logistic,0.001,0.0001,323886772.70888644,491721962.65266585
1,2,100,100,logistic,0.01,1e-05,323886012.8124053,491721461.7571993
1,2,100,100,logistic,0.01,0.0001,323885976.63763696,491721438.247126
1,2,100,100,relu,0.0001,1e-05,323885246.96223277,491720670.7335578
1,2,100,100,relu,0.0001,0.0001,323884225.5683163,491719979.96759987
1,2,100,100,relu,0.001,1e-05,321995195.3369788,490422731.2238697
1,2,100,100,relu,0.001,0.0001,321861666.6327472,490314655.976497
1,2,100,100,relu,0.01,1e-05,108482076.18850337,199487903.6209146
1,2,100,100,relu,0.01,0.0001,106575371.90921193,194915046.8951262
1,2,100,100,tanh,0.0001,1e-05,323886837.2669337,491722002.1526718
1,2,100,100,tanh,0.0001,0.0001,323886836.6256514,491722002.42558104
1,2,100,100,tanh,0.001,1e-05,323886745.98345774,491721941.632371
1,2,100,100,tanh,0.001,0.0001,323886744.9977619,491721941.52487576
1,2,100,100,tanh,0.01,1e-05,323885835.9118404,491721342.90492195
1,2,100,100,tanh,0.01,0.0001,323885836.80432016,491721343.5002134
1,2,150,100,logistic,0.0001,1e-05,323886844.46040255,491722009.021029
1,2,150,100,logistic,0.0001,0.0001,323886843.43005997,491722008.5097497
1,2,150,100,logistic,0.001,1e-05,323886767.99652725,491721959.2521218
1,2,150,100,logistic,0.001,0.0001,323886766.49570924,491721958.3255849
1,2,150,100,logistic,0.01,1e-05,323886266.5712907,491721628.52938443
1,2,150,100,logistic,0.01,0.0001,323886241.8710483,491721612.52814245
1,2,150,100,relu,0.0001,1e-05,323884237.27798873,491719874.6575567
1,2,150,100,relu,0.0001,0.0001,323883715.5575042,491719559.47879434
1,2,150,100,relu,0.001,1e-05,321260704.11156124,489905212.1608569
1,2,150,100,relu,0.001,0.0001,320864097.1822841,489633621.66282284
1,2,150,100,relu,0.01,1e-05,104943557.25369972,190840219.23471135
1,2,150,100,relu,0.01,0.0001,104983970.81041296,190954733.46104503
1,2,150,100,tanh,0.0001,1e-05,323886837.10526043,491722001.98131424
1,2,150,100,tanh,0.0001,0.0001,323886837.9618781,491722002.6758642
1,2,150,100,tanh,0.001,1e-05,323886746.21585304,491721942.7921484
1,2,150,100,tanh,0.001,0.0001,323886744.0271755,491721941.5538016
1,2,150,100,tanh,0.01,1e-05,323885836.9859083,491721343.91999334
1,2,150,100,tanh,0.01,0.0001,323885837.838656,491721343.7903005
1,3,10,,logistic,0.0001,1e-05,197241200.1002922,265517853.9290497
1,3,10,,logistic,0.0001,0.0001,197241199.50358477,265517853.69946662
1,3,10,,logistic,0.001,1e-05,197241195.5993131,265517853.49862286
1,3,10,,logistic,0.001,0.0001,197241194.46364668,265517853.17100427
1,3,10,,logistic,0.01,1e-05,197241149.1818823,265517847.87192002
1,3,10,,logistic,0.01,0.0001,197241155.97414735,265517848.6131966
1,3,10,,relu,0.0001,1e-05,197241196.00214902,265517853.57431474
1,3,10,,relu,0.0001,0.0001,197241201.71028438,265517855.08839613
1,3,10,,relu,0.001,1e-05,197240580.4794005,265517757.6538015
1,3,10,,relu,0.001,0.0001,197240876.32755876,265517825.1566645
1,3,10,,relu,0.01,1e-05,197207612.88368097,265511515.2016996
1,3,10,,relu,0.01,0.0001,197175344.5868926,265505825.2558455
1,3,10,,tanh,0.0001,1e-05,197241199.9378886,265517854.47204533
1,3,10,,tanh,0.0001,0.0001,197241200.14082894,265517854.54505986
1,3,10,,tanh,0.001,1e-05,197241193.54859456,265517853.41841626
1,3,10,,tanh,0.001,0.0001,197241194.1421772,265517853.49289504
1,3,10,,tanh,0.01,1e-05,197241138.9811952,265517847.1054545
1,3,10,,tanh,0.01,0.0001,197241138.50992894,265517846.8615847
1,3,10,10,logistic,0.0001,1e-05,197241200.1462586,265517853.9291653
1,3,10,10,logistic,0.0001,0.0001,197241199.5149516,265517853.6859298
1,3,10,10,logistic,0.001,1e-05,197241193.17650303,265517852.97212902
1,3,10,10,logistic,0.001,0.0001,197241193.26222193,265517852.8181306
1,3,10,10,logistic,0.01,1e-05,197241135.8008542,265517846.05455646
1,3,10,10,logistic,0.01,0.0001,197241137.43199262,265517846.8013707
1,3,10,10,relu,0.0001,1e-05,197241198.6772491,265517854.88716662
1,3,10,10,relu,0.0001,0.0001,197241199.4608947,265517856.0662127
1,3,10,10,relu,0.001,1e-05,197234970.85973296,265516692.72075474
1,3,10,10,relu,0.001,0.0001,197230556.55820513,265515833.18813917
1,3,10,10,relu,0.01,1e-05,193353288.0420328,264888967.3162904
1,3,10,10,relu,0.01,0.0001,192455670.90940344,264787772.50994378
1,3,10,10,tanh,0.0001,1e-05,197241199.10066855,265517853.9371981
1,3,10,10,tanh,0.0001,0.0001,197241199.66719332,265517853.96571657
1,3,10,10,tanh,0.001,1e-05,197241193.95229658,265517853.72411883
1,3,10,10,tanh,0.001,0.0001,197241193.15301785,265517853.37481016
1,3,10,10,tanh,0.01,1e-05,197241138.24888745,265517846.9498383
1,3,10,10,tanh,0.01,0.0001,197241139.18770072,265517847.51527855
1,3,50,,logistic,0.0001,1e-05,197241198.19502345,265517853.70886725
1,3,50,,logistic,0.0001,0.0001,197241197.72874084,265517853.73078293
1,3,50,,logistic,0.001,1e-05,197241171.71094015,265517850.59791964
1,3,50,,logistic,0.001,0.0001,197241171.00286302,265517850.02677107
1,3,50,,logistic,0.01,1e-05,197240918.2257901,265517820.44324875
1,3,50,,logistic,0.01,0.0001,197240917.00606135,265517820.82777476
1,3,50,,relu,0.0001,1e-05,197241181.604573,265517854.20261964
1,3,50,,relu,0.0001,0.0001,197241186.49992618,265517854.65843496
1,3,50,,relu,0.001,1e-05,197239145.56253436,265517502.7689192
1,3,50,,relu,0.001,0.0001,197239289.93918875,265517535.89810693
1,3,50,,relu,0.01,1e-05,197035400.59748313,265480346.57968783
1,3,50,,relu,0.01,0.0001,197043422.60454938,265481781.59800053
1,3,50,,tanh,0.0001,1e-05,197241197.43139043,265517854.8103703
1,3,50,,tanh,0.0001,0.0001,197241196.7847196,265517854.73848274
1,3,50,,tanh,0.001,1e-05,197241172.47923443,265517852.28281665
1,3,50,,tanh,0.001,0.0001,197241171.02813062,265517851.66741624
1,3,50,,tanh,0.01,1e-05,197240916.19870162,265517821.83468738
1,3,50,,tanh,0.01,0.0001,197240917.73549244,265517822.7310777
1,3,100,,logistic,0.0001,1e-05,197241195.85014454,265517853.51339304
1,3,100,,logistic,0.0001,0.0001,197241195.91134354,265517853.48961467
1,3,100,,logistic,0.001,1e-05,197241142.06363356,265517847.02316603
1,3,100,,logistic,0.001,0.0001,197241140.56936422,265517846.70268658
1,3,100,,logistic,0.01,1e-05,197240629.5440053,265517787.3968851
1,3,100,,logistic,0.01,0.0001,197240629.08429003,265517787.34247777
1,3,100,,relu,0.0001,1e-05,197241164.76872814,265517852.52573082
1,3,100,,relu,0.0001,0.0001,197241160.16259155,265517850.44689104
1,3,100,,relu,0.001,1e-05,197237003.8663156,265517132.29003397
1,3,100,,relu,0.001,0.0001,197236765.6651732,265517090.98768052
1,3,100,,relu,0.01,1e-05,196796124.0545667,265437096.1127294
1,3,100,,relu,0.01,0.0001,196811207.00912103,265439397.24574527
1,3,100,,tanh,0.0001,1e-05,197241194.18503603,265517854.90907684
1,3,100,,tanh,0.0001,0.0001,197241194.92218494,265517855.34854352
1,3,100,,tanh,0.001,1e-05,197241144.009156,265517849.63903823
1,3,100,,tanh,0.001,0.0001,197241143.46654212,265517849.46790364
1,3,100,,tanh,0.01,1e-05,197240638.73806024,265517790.50796732
1,3,100,,tanh,0.01,0.0001,197240637.62705305,265517790.11597556
1,3,150,,logistic,0.0001,1e-05,197241192.8975246,265517853.29796407
1,3,150,,logistic,0.0001,0.0001,197241193.03206018,265517853.3478588
1,3,150,,logistic,0.001,1e-05,197241110.03435984,265517843.34821415
1,3,150,,logistic,0.001,0.0001,197241109.90924087,265517842.90380803
1,3,150,,logistic,0.01,1e-05,197240344.2768003,265517754.04767856
1,3,150,,logistic,0.01,0.0001,197240341.87187454,265517753.68903896
1,3,150,,relu,0.0001,1e-05,197241153.42645338,265517852.4388785
1,3,150,,relu,0.0001,0.0001,197241136.87811556,265517854.1006691
1,3,150,,relu,0.001,1e-05,197235549.6423966,265516868.14910713
1,3,150,,relu,0.001,0.0001,197234509.6367669,265516673.83924007
1,3,150,,relu,0.01,1e-05,196663186.12188157,265413039.76764423
1,3,150,,relu,0.01,0.0001,196678858.57340428,265415598.4450189
1,3,150,,tanh,0.0001,1e-05,197241191.74135673,265517855.41796258
1,3,150,,tanh,0.0001,0.0001,197241190.9931859,265517855.0553636
1,3,150,,tanh,0.001,1e-05,197241114.68971774,265517846.43894485
1,3,150,,tanh,0.001,0.0001,197241114.77606225,265517846.32441816
1,3,150,,tanh,0.01,1e-05,197240360.53334966,265517758.71304873
1,3,150,,tanh,0.01,0.0001,197240359.11018777,265517757.9697698
1,3,50,50,logistic,0.0001,1e-05,197241198.33398363,265517853.90500316
1,3,50,50,logistic,0.0001,0.0001,197241198.42797706,265517853.95253384
1,3,50,50,logistic,0.001,1e-05,197241175.79680848,265517851.1514821
1,3,50,50,logistic,0.001,0.0001,197241175.6534123,265517850.9265389
1,3,50,50,logistic,0.01,1e-05,197240916.1677878,265517820.74631453
1,3,50,50,logistic,0.01,0.0001,197240910.07729277,265517819.92143506
1,3,50,50,relu,0.0001,1e-05,197241057.80214277,265517858.2401657
1,3,50,50,relu,0.0001,0.0001,197241026.7495235,265517869.1044844
1,3,50,50,relu,0.001,1e-05,197042294.31848207,265486051.87424907
1,3,50,50,relu,0.001,0.0001,196949153.4465553,265467550.78525713
1,3,50,50,relu,0.01,1e-05,159784811.20043617,328131755.72016317
1,3,50,50,relu,0.01,0.0001,173540853.9293878,355221792.0194082
1,3,50,50,tanh,0.0001,1e-05,197241197.04090312,265517855.00565693
1,3,50,50,tanh,0.0001,0.0001,197241197.1803414,265517854.7463031
1,3,50,50,tanh,0.001,1e-05,197241171.4467759,265517852.03822303
1,3,50,50,tanh,0.001,0.0001,197241171.8920373,265517852.1169009
1,3,50,50,tanh,0.01,1e-05,197240916.24884018,265517821.8602932
1,3,50,50,tanh,0.01,0.0001,197240916.28588426,265517821.83455157
1,3,100,50,logistic,0.0001,1e-05,197241197.85255376,265517853.57950965
1,3,100,50,logistic,0.0001,0.0001,197241198.2678105,265517853.78725746
1,3,100,50,logistic,0.001,1e-05,197241176.76556456,265517851.33261123
1,3,100,50,logistic,0.001,0.0001,197241179.85551646,265517851.90204087
1,3,100,50,logistic,0.01,1e-05,197240969.6434296,265517826.8281274
1,3,100,50,logistic,0.01,0.0001,197240990.63599136,265517829.17944795
1,3,100,50,relu,0.0001,1e-05,197240846.51336873,265517873.00456405
1,3,100,50,relu,0.0001,0.0001,197240918.08767447,265517863.97725686
1,3,100,50,relu,0.001,1e-05,196825825.8014004,265450252.29652384
1,3,100,50,relu,0.001,0.0001,196661371.982128,265416386.60443065
1,3,100,50,relu,0.01,1e-05,233924196.47862068,438614178.8411886
1,3,100,50,relu,0.01,0.0001,213996856.480316,411376203.5180758
1,3,100,50,tanh,0.0001,1e-05,197241197.52254593,265517855.03504783
1,3,100,50,tanh,0.0001,0.0001,197241198.69782114,265517855.57700074
1,3,100,50,tanh,0.001,1e-05,197241170.2298313,265517851.3187549
1,3,100,50,tanh,0.001,0.0001,197241170.59651938,265517851.25613657
1,3,100,50,tanh,0.01,1e-05,197240917.07957116,265517822.14246058
1,3,100,50,tanh,0.01,0.0001,197240916.81876445,265517822.3733913
1,3,100,100,logistic,0.0001,1e-05,197241194.6234046,265517853.66050088
1,3,100,100,logistic,0.0001,0.0001,197241196.09013757,265517853.899142
1,3,100,100,logistic,0.001,1e-05,197241155.39075017,265517848.64000246
1,3,100,100,logistic,0.001,0.0001,197241155.94861794,265517848.91118795
1,3,100,100,logistic,0.01,1e-05,197240711.53420484,265517797.15958762
1,3,100,100,logistic,0.01,0.0001,197240686.57515058,265517794.2522354
1,3,100,100,relu,0.0001,1e-05,197240389.83316746,265517852.34178177
1,3,100,100,relu,0.0001,0.0001,197240318.37655458,265517790.41563255
1,3,100,100,relu,0.001,1e-05,196126612.35039654,265330976.7862552
1,3,100,100,relu,0.001,0.0001,196257892.51540387,265350954.46007022
1,3,100,100,relu,0.01,1e-05,261842726.91010657,477285891.90120333
1,3,100,100,relu,0.01,0.0001,260411390.79639235,475300630.9432343
1,3,100,100,tanh,0.0001,1e-05,197241194.27125812,265517855.03600523
1,3,100,100,tanh,0.0001,0.0001,197241194.3240176,265517855.1639858
1,3,100,100,tanh,0.001,1e-05,197241143.24921712,265517849.14653325
1,3,100,100,tanh,0.001,0.0001,197241142.47978577,265517848.76864237
1,3,100,100,tanh,0.01,1e-05,197240639.52135834,265517791.06156015
1,3,100,100,tanh,0.01,0.0001,197240637.3105478,265517789.96319276
1,3,150,100,logistic,0.0001,1e-05,197241196.83958456,265517853.8949877
1,3,150,100,logistic,0.0001,0.0001,197241195.7359456,265517853.7864269
1,3,150,100,logistic,0.001,1e-05,197241159.6296779,265517849.69381452
1,3,150,100,logistic,0.001,0.0001,197241160.57613954,265517849.57850617
1,3,150,100,logistic,0.01,1e-05,197240817.0244002,265517809.64680606
1,3,150,100,logistic,0.01,0.0001,197240840.11615196,265517812.440978
1,3,150,100,relu,0.0001,1e-05,197239611.63145962,265517691.5312802
1,3,150,100,relu,0.0001,0.0001,197239865.75785312,265517833.7675286
1,3,150,100,relu,0.001,1e-05,195847430.44484544,265288962.84832284
1,3,150,100,relu,0.001,0.0001,195605710.97805318,265246243.66782513
1,3,150,100,relu,0.01,1e-05,270894841.5051427,489543960.71500033
1,3,150,100,relu,0.01,0.0001,270167438.81771106,488672078.7071019
1,3,150,100,tanh,0.0001,1e-05,197241193.8265346,265517854.9729203
1,3,150,100,tanh,0.0001,0.0001,197241195.29149035,265517855.8872975
1,3,150,100,tanh,0.001,1e-05,197241142.51839983,265517848.68943483
1,3,150,100,tanh,0.001,0.0001,197241143.95827878,265517849.63892794
1,3,150,100,tanh,0.01,1e-05,197240639.3031435,265517790.76673687
1,3,150,100,tanh,0.01,0.0001,197240638.6167028,265517790.4214999
1,4,10,,logistic,0.0001,1e-05,249887442.05550388,340070434.88328946
1,4,10,,logistic,0.0001,0.0001,249887442.81214818,340070435.06916374
1,4,10,,logistic,0.001,1e-05,249887439.9496472,340070434.38622165
1,4,10,,logistic,0.001,0.0001,249887437.0200039,340070432.40766877
1,4,10,,logistic,0.01,1e-05,249887406.76867664,340070434.5429245
1,4,10,,logistic,0.01,0.0001,249887404.17800125,340070432.154346
1,4,10,,relu,0.0001,1e-05,249887437.22564328,340070438.4026083
1,4,10,,relu,0.0001,0.0001,249887439.28374985,340070438.4318095
1,4,10,,relu,0.001,1e-05,249887088.82265106,340070585.7355947
1,4,10,,relu,0.001,0.0001,249887050.61592412,340070576.0507027
1,4,10,,relu,0.01,1e-05,249861126.2061919,340071275.7894893
1,4,10,,relu,0.01,0.0001,249847381.44376317,340075147.02133805
1,4,10,,tanh,0.0001,1e-05,249887441.12045527,340070434.89022946
1,4,10,,tanh,0.0001,0.0001,249887442.0462284,340070435.1155003
1,4,10,,tanh,0.001,1e-05,249887439.69702855,340070432.76099855
1,4,10,,tanh,0.001,0.0001,249887438.433241,340070433.10080045
1,4,10,,tanh,0.01,1e-05,249887413.35853758,340070425.3705338
1,4,10,,tanh,0.01,0.0001,249887410.2644054,340070428.5732067
1,4,10,10,logistic,0.0001,1e-05,249887442.42783073,340070434.7428604
1,4,10,10,logistic,0.0001,0.0001,249887442.50802502,340070434.8179468
1,4,10,10,logistic,0.001,1e-05,249887437.74385568,340070435.32941824
1,4,10,10,logistic,0.001,0.0001,249887438.14285865,340070435.12060976
1,4,10,10,logistic,0.01,1e-05,249887407.4386342,340070436.2865673
1,4,10,10,logistic,0.01,0.0001,249887407.5273467,340070436.2156345
1,4,10,10,relu,0.0001,1e-05,249887447.1369251,340070451.25419736
1,4,10,10,relu,0.0001,0.0001,249887437.24889168,340070436.25721276
1,4,10,10,relu,0.001,1e-05,249877962.28312778,340071595.4521473
1,4,10,10,relu,0.001,0.0001,249876484.44908068,340073761.6008484
1,4,10,10,relu,0.01,1e-05,240615077.41881418,343425342.1576898
1,4,10,10,relu,0.01,0.0001,237719322.22171545,344393183.9884591
1,4,10,10,tanh,0.0001,1e-05,249887442.4540025,340070434.7395346
1,4,10,10,tanh,0.0001,0.0001,249887441.6755332,340070435.3474349
1,4,10,10,tanh,0.001,1e-05,249887440.30470666,340070432.6822596
1,4,10,10,tanh,0.001,0.0001,249887440.34604812,340070432.5208376
1,4,10,10,tanh,0.01,1e-05,249887422.14732936,340070415.3465568
1,4,10,10,tanh,0.01,0.0001,249887421.99915934,340070414.74898267
1,4,50,,logistic,0.0001,1e-05,249887440.9578099,340070436.03303
1,4,50,,logistic,0.0001,0.0001,249887441.01433447,340070435.3863721
1,4,50,,logistic,0.001,1e-05,249887420.54706845,340070437.5688414
1,4,50,,logistic,0.001,0.0001,249887421.34279463,340070437.2761282
1,4,50,,logistic,0.01,1e-05,249887257.35798153,340070441.2531717
1,4,50,,logistic,0.01,0.0001,249887259.09371462,340070453.2728298
1,4,50,,relu,0.0001,1e-05,249887427.35241613,340070450.0275222
1,4,50,,relu,0.0001,0.0001,249887419.9844127,340070444.0375484
1,4,50,,relu,0.001,1e-05,249885416.75572386,340070805.0852873
1,4,50,,relu,0.001,0.0001,249885155.88238844,340070881.4952648
1,4,50,,relu,0.01,1e-05,249685162.54661635,340107987.07485795
1,4,50,,relu,0.01,0.0001,249627746.8782425,340129623.5562788
1,4,50,,tanh,0.0001,1e-05,249887440.38660443,340070436.61387205
1,4,50,,tanh,0.0001,0.0001,249887440.33635557,340070436.83414704
1,4,50,,tanh,0.001,1e-05,249887429.0688626,340070428.02742636
1,4,50,,tanh,0.001,0.0001,249887428.47315058,340070429.9764512
1,4,50,,tanh,0.01,1e-05,249887327.44638753,340070365.0300178
1,4,50,,tanh,0.01,0.0001,249887335.06163704,340070355.00183165
1,4,100,,logistic,0.0001,1e-05,249887439.03824374,340070436.915732
1,4,100,,logistic,0.0001,0.0001,249887439.07108557,340070436.8276805
