run,iteration,n_estimators,max_depth,max_samples,max_features,mae,rmse
1,2,10,15,0.5,0.25,97952619.13143337,206132465.41626602
1,2,10,15,0.5,0.5,87467267.14173333,182372649.1835935
1,2,10,15,0.5,0.75,93623129.21601665,190137849.8316535
1,2,10,15,0.5,1.0,81314418.26158333,174646300.13274646
1,2,10,15,0.75,0.25,106232446.49268335,215081665.65643495
1,2,10,15,0.75,0.5,80601697.45708333,165606013.88791755
1,2,10,15,0.75,0.75,83518118.05291666,177598794.5620002
1,2,10,15,0.75,1.0,95265534.68656671,189361994.54058805
1,2,10,15,1.0,0.25,83996404.20203333,172415626.0094872
1,2,10,15,1.0,0.5,78768226.84503333,162377500.86120203
1,2,10,15,1.0,0.75,84667102.55453332,173904252.26674458
1,2,10,15,1.0,1.0,84279773.68341665,171302403.883285
1,2,50,,0.25,0.25,96044562.82276666,195011917.4542211
1,2,50,,0.25,0.5,94957129.02741332,189204250.27273265
1,2,50,,0.25,0.75,100107599.70257999,195510228.40982264
1,2,50,,0.25,1.0,103461054.61032997,203248306.9768747
1,2,50,,0.5,0.25,89769951.72011667,179443484.3262542
1,2,50,,0.5,0.5,84538035.68149665,179098382.0363027
1,2,50,,0.5,0.75,84595825.08861665,174782741.67298263
1,2,50,,0.5,1.0,90960852.24443996,188143190.68378937
1,2,50,,0.75,0.25,84731477.23204003,177762550.67425987
1,2,50,,0.75,0.5,81082846.73001665,167474591.9489632
1,2,50,,0.75,0.75,83003546.78092669,171392703.8272125
1,2,50,,0.75,1.0,85324020.37906668,184891150.5657835
1,2,50,,1.0,0.25,84251279.79331997,176614284.33024225
1,2,50,,1.0,0.5,81857742.80499,172267084.70102862
1,2,50,,1.0,0.75,79083878.82223664,167038923.46845984
1,2,50,,1.0,1.0,83202105.54920663,174245285.67628488
1,2,50,5,0.25,0.25,96079019.85187997,196522457.36200184
1,2,50,5,0.25,0.5,95486654.72938335,196932775.11160895
1,2,50,5,0.25,0.75,95546649.28604333,190780071.0565822
1,2,50,5,0.25,1.0,101680368.85011663,201278551.20712468
1,2,50,5,0.5,0.25,90906121.84662722,186478412.86559814
1,2,50,5,0.5,0.5,87638164.60316554,178393643.37857
1,2,50,5,0.5,0.75,92394038.64497775,188145799.0113626
1,2,50,5,0.5,1.0,86770126.88480277,178259004.8036746
1,2,50,5,0.75,0.25,90284433.9606117,181021981.50590116
1,2,50,5,0.75,0.5,84799853.34445834,179393081.62326866
1,2,50,5,0.75,0.75,84897719.59357466,174428947.1437734
1,2,50,5,0.75,1.0,83888176.05839242,175124953.709893
1,2,50,5,1.0,0.25,83518741.75695392,175738999.86228612
1,2,50,5,1.0,0.5,84615964.68560806,168309656.17554048
1,2,50,5,1.0,0.75,81427287.38024361,171504344.11257
1,2,50,5,1.0,1.0,84376413.9496703,170224339.76828617
1,2,50,10,0.25,0.25,98123710.41119003,200667956.04861766
1,2,50,10,0.25,0.5,87765550.19024332,182136583.74604747
1,2,50,10,0.25,0.75,90465282.68945335,185449413.2371374
1,2,50,10,0.25,1.0,92989960.97887331,187272923.74715158
1,2,50,10,0.5,0.25,85445213.92337333,182207817.08285892
1,2,50,10,0.5,0.5,89728458.62907666,186577004.66036582
1,2,50,10,0.5,0.75,87193587.94657998,180457851.13328782
1,2,50,10,0.5,1.0,79207289.25412665,172741025.18143332
1,2,50,10,0.75,0.25,85451294.92559333,178028644.216076
1,2,50,10,0.75,0.5,85597042.71192,177193413.44680548
1,2,50,10,0.75,0.75,77595453.0519133,164575058.90944153
1,2,50,10,0.75,1.0,77051712.90343666,159500738.1789189
1,2,50,10,1.0,0.25,79126153.78060664,171639915.42478833
1,2,50,10,1.0,0.5,85334641.33230667,172264332.08286926
1,2,50,10,1.0,0.75,78118422.10388668,163364519.84743327
1,2,50,10,1.0,1.0,83202194.35900664,170446747.14334166
1,2,50,15,0.25,0.25,91811979.49296665,189240990.39400166
1,2,50,15,0.25,0.5,94303261.53782998,189993712.8352482
1,2,50,15,0.25,0.75,92226465.22201,186677155.75432172
1,2,50,15,0.25,1.0,90802313.39437999,182098770.39807013
1,2,50,15,0.5,0.25,86775653.45897001,180914075.12890407
1,2,50,15,0.5,0.5,88058271.70163664,178584617.70790225
1,2,50,15,0.5,0.75,90267446.8217933,184329960.02250946
1,2,50,15,0.5,1.0,84469859.87041669,174637372.39910263
1,2,50,15,0.75,0.25,86047147.87556,179444378.94435617
1,2,50,15,0.75,0.5,84164870.80737334,169571438.91712794
1,2,50,15,0.75,0.75,79011623.74262999,167457830.3048404
1,2,50,15,0.75,1.0,86940908.13803333,175986583.35493967
1,2,50,15,1.0,0.25,82072779.42509997,170788697.73002902
1,2,50,15,1.0,0.5,78445691.92456,164144918.1724584
1,2,50,15,1.0,0.75,77119429.19035,161152650.67766714
1,2,50,15,1.0,1.0,86193241.96326995,179790051.3860147
1,2,100,,0.25,0.25,96580212.36202668,194545190.21339706
1,2,100,,0.25,0.5,94587196.98802333,190152487.7736073
1,2,100,,0.25,0.75,92919126.42040832,193303334.78206292
1,2,100,,0.25,1.0,98510077.06599337,193972013.91953084
1,2,100,,0.5,0.25,86781664.27289172,176584335.55894783
1,2,100,,0.5,0.5,90214395.76827164,182711869.34803885
1,2,100,,0.5,0.75,89347016.73358332,183048297.6758211
1,2,100,,0.5,1.0,81271981.44978836,169972462.85420895
1,2,100,,0.75,0.25,85250952.03863502,177674820.3045368
1,2,100,,0.75,0.5,84495362.49448003,178332220.0399931
1,2,100,,0.75,0.75,88183992.80941166,183780626.18956205
1,2,100,,0.75,1.0,85409434.07645498,173137682.32923695
1,2,100,,1.0,0.25,80766959.17345832,169459963.26748306
1,2,100,,1.0,0.5,84327867.64166167,171540043.13833782
1,2,100,,1.0,0.75,81172677.10050331,169641613.032442
1,2,100,,1.0,1.0,82079695.90016998,169056535.68433386
1,2,100,5,0.25,0.25,98355270.93335168,194210042.413323
1,2,100,5,0.25,0.5,96139413.3105617,190897330.93208778
1,2,100,5,0.25,0.75,93057174.31819499,190079598.18391645
1,2,100,5,0.25,1.0,92211414.23769337,183479572.90611786
1,2,100,5,0.5,0.25,87417108.812755,177990624.51344204
1,2,100,5,0.5,0.5,87896724.99938108,183737091.73078302
1,2,100,5,0.5,0.75,89376207.8308118,179901473.85247067
1,2,100,5,0.5,1.0,84834532.69342251,175240678.0861226
1,2,100,5,0.75,0.25,82661209.78517564,170716976.12490588
1,2,100,5,0.75,0.5,81508554.3567231,167564721.964869
1,2,100,5,0.75,0.75,87597258.22764961,177905163.08449477
1,2,100,5,0.75,1.0,81600115.96907209,170753171.42654437
1,2,100,5,1.0,0.25,86978807.67088084,182395636.51271394
1,2,100,5,1.0,0.5,79096987.463555,165360648.0489924
1,2,100,5,1.0,0.75,82355293.04404975,172330319.75108027
1,2,100,5,1.0,1.0,78275003.43632679,159003410.84183168
1,2,100,10,0.25,0.25,92575979.80973838,188722336.75026152
1,2,100,10,0.25,0.5,90548875.80913669,184474224.54296085
1,2,100,10,0.25,0.75,93764791.31360833,191606603.90903735
1,2,100,10,0.25,1.0,97465536.90967667,193915949.46118534
1,2,100,10,0.5,0.25,90851707.53788836,184317026.51051378
1,2,100,10,0.5,0.5,85481986.952425,176008712.5823613
1,2,100,10,0.5,0.75,88079176.90232669,182243263.72928593
1,2,100,10,0.5,1.0,86629600.8405317,179943353.893444
1,2,100,10,0.75,0.25,81530954.07510667,169916047.39854452
1,2,100,10,0.75,0.5,88075520.63384667,177108488.4527907
1,2,100,10,0.75,0.75,86295047.84784834,180868837.50936612
1,2,100,10,0.75,1.0,86593860.59699334,177526062.26040006
1,2,100,10,1.0,0.25,80931619.0893967,168534141.3243671
1,2,100,10,1.0,0.5,79925843.37687002,169223585.82767388
1,2,100,10,1.0,0.75,82112215.03943504,175761889.0689202
1,2,100,10,1.0,1.0,80330109.81163168,166400902.8866973
1,2,100,15,0.25,0.25,94659578.45919168,186697979.48925304
1,2,100,15,0.25,0.5,93171980.18702334,190129960.91666937
1,2,100,15,0.25,0.75,102620097.932275,201055212.72259143
1,2,100,15,0.25,1.0,97969483.76935501,195638251.13060796
1,2,100,15,0.5,0.25,89705014.33196168,185743511.98350087
1,2,100,15,0.5,0.5,89096010.27549167,177137897.32929155
1,2,100,15,0.5,0.75,85265969.15711164,177441733.8694041
1,2,100,15,0.5,1.0,88035490.50137003,178440480.5636435
1,2,100,15,0.75,0.25,85956034.74117166,180630445.37367094
1,2,100,15,0.75,0.5,85394693.36323169,172388212.2612892
1,2,100,15,0.75,0.75,80801433.17716834,169066239.24429607
1,2,100,15,0.75,1.0,85416029.94393669,177318513.32632175
1,2,100,15,1.0,0.25,85142304.76822336,173264071.80893233
1,2,100,15,1.0,0.5,81179360.21738334,169457022.1794675
1,2,100,15,1.0,0.75,78710854.26737666,168635007.62064233
1,2,100,15,1.0,1.0,83352952.65943167,174020573.76053527
1,3,10,,0.25,0.25,128429025.04289997,271117816.0807708
1,3,10,,0.25,0.5,210438694.6352167,393914389.0987082
1,3,10,,0.25,0.75,201950014.7393833,377513863.28186864
1,3,10,,0.25,1.0,134844202.7945,267107714.86862326
1,3,10,,0.5,0.25,182049513.68656668,341545286.4161719
1,3,10,,0.5,0.5,195206206.57909992,365302170.09580827
1,3,10,,0.5,0.75,172486693.69603336,324061446.5433424
1,3,10,,0.5,1.0,182591455.6381167,347148511.8019079
1,3,10,,0.75,0.25,151500777.13206667,305617549.1112514
1,3,10,,0.75,0.5,186943017.88030002,352684668.5911894
1,3,10,,0.75,0.75,157131116.00571668,324024877.01110876
1,3,10,,0.75,1.0,171047847.58548334,319699094.24624425
1,3,10,,1.0,0.25,167204254.9592333,318622437.3968822
1,3,10,,1.0,0.5,167031350.55284998,324983031.9342577
1,3,10,,1.0,0.75,167490758.88055003,332832846.8800771
1,3,10,,1.0,1.0,184271959.80596665,359629031.4142531
1,3,10,5,0.25,0.25,175644031.5301333,344751646.33695036
1,3,10,5,0.25,0.5,200703449.20544997,379633147.4825884
1,3,10,5,0.25,0.75,215402195.89084998,400969936.95684963
1,3,10,5,0.25,1.0,199185494.20676664,367375897.31114715
1,3,10,5,0.5,0.25,177739680.96195555,340274564.47680324
1,3,10,5,0.5,0.5,167628370.73881668,326471913.33461547
1,3,10,5,0.5,0.75,200072479.81566802,373107073.50656354
1,3,10,5,0.5,1.0,160447681.04431665,302839206.5035875
1,3,10,5,0.75,0.25,198479200.5893061,384999855.8560362
1,3,10,5,0.75,0.5,139308393.81722167,281591357.0969126
1,3,10,5,0.75,0.75,150743293.40216723,303751834.5934219
1,3,10,5,0.75,1.0,154706802.93338612,303375840.39428204
1,3,10,5,1.0,0.25,163315536.07975748,305421914.5338185
1,3,10,5,1.0,0.5,136123062.8318822,287036918.45606625
1,3,10,5,1.0,0.75,144196996.56467527,283526213.2087689
1,3,10,5,1.0,1.0,168822951.39627835,330916309.7782337
1,3,10,10,0.25,0.25,174150046.47953328,327624113.1807454
1,3,10,10,0.25,0.5,182198283.93835005,345498395.5690607
1,3,10,10,0.25,0.75,228695065.72085,434075666.58237445
1,3,10,10,0.25,1.0,166701026.63161668,326814642.2041266
1,3,10,10,0.5,0.25,160258041.51516664,306146724.8338002
1,3,10,10,0.5,0.5,176328451.95801666,349118208.7795963
1,3,10,10,0.5,0.75,171625555.4130167,328085721.1602991
1,3,10,10,0.5,1.0,194830943.75188336,368776628.74137056
1,3,10,10,0.75,0.25,182685030.88486668,345860394.8486834
1,3,10,10,0.75,0.5,158046838.98843333,319630364.40618104
1,3,10,10,0.75,0.75,158169346.77620003,314572633.96882176
1,3,10,10,0.75,1.0,190173192.3070167,367170984.62724537
1,3,10,10,1.0,0.25,186189630.1301333,350081066.61344993
1,3,10,10,1.0,0.5,165334479.93248335,325902198.4133305
1,3,10,10,1.0,0.75,166751450.53056666,328097367.90867025
1,3,10,10,1.0,1.0,156054980.36639997,314164205.01012367
1,3,10,15,0.25,0.25,164304254.1273,321802141.67864
1,3,10,15,0.25,0.5,193596752.5122,366828309.9265074
1,3,10,15,0.25,0.75,206847332.19619998,388203369.56248796
1,3,10,15,0.25,1.0,184859272.78963336,358495438.5039572
1,3,10,15,0.5,0.25,156233147.2405833,300118975.88035744
1,3,10,15,0.5,0.5,172556344.23111665,324878338.8870893
1,3,10,15,0.5,0.75,145885928.17534998,293325248.50194603
1,3,10,15,0.5,1.0,166885774.75661665,328204087.8420312
1,3,10,15,0.75,0.25,167409703.25685003,334501955.64215744
1,3,10,15,0.75,0.5,172662157.13665003,330057578.9959758
1,3,10,15,0.75,0.75,185702553.82696664,356833574.6521175
1,3,10,15,0.75,1.0,179710679.5486667,345566248.7012572
1,3,10,15,1.0,0.25,166237597.38538334,338441157.0512119
1,3,10,15,1.0,0.5,142157850.84683332,291837424.67319506
1,3,10,15,1.0,0.75,163770469.79925004,316356686.8103796
1,3,10,15,1.0,1.0,163099673.52771667,318909021.5973868
1,3,50,,0.25,0.25,184869057.67602995,350485588.63021433
1,3,50,,0.25,0.5,198327531.76928663,376770008.0140897
1,3,50,,0.25,0.75,174204949.2448366,334715614.69198555
1,3,50,,0.25,1.0,205777728.99135998,387466606.77760965
1,3,50,,0.5,0.25,173001975.78100333,328724752.40115565
1,3,50,,0.5,0.5,181086948.06924,338110344.27085173
1,3,50,,0.5,0.75,179128591.32924327,341805081.6715252
1,3,50,,0.5,1.0,176020588.18044662,338113804.0523242
1,3,50,,0.75,0.25,184193156.73131326,352220340.7791227
1,3,50,,0.75,0.5,166625958.93323,325841165.0741998
1,3,50,,0.75,0.75,175743505.1286466,340769179.21681994
1,3,50,,0.75,1.0,168325341.06098667,323333820.74656475
1,3,50,,1.0,0.25,155630344.24738663,304620250.1854453
1,3,50,,1.0,0.5,161753094.38982996,315619315.04693323
1,3,50,,1.0,0.75,158001307.31419665,306083850.6703522
1,3,50,,1.0,1.0,162738032.68540663,319957265.9884012
1,3,50,5,0.25,0.25,172466428.47013828,333757415.61001426
1,3,50,5,0.25,0.5,185245243.49588004,354490546.55858034
1,3,50,5,0.25,0.75,201536968.29858387,374791807.070167
1,3,50,5,0.25,1.0,192899489.15604833,359296318.99867207
1,3,50,5,0.5,0.25,176638374.6378389,334041931.33402294
1,3,50,5,0.5,0.5,170373299.05011028,323987991.0545299
1,3,50,5,0.5,0.75,179622936.83661255,338661261.883938
1,3,50,5,0.5,1.0,163283533.99118942,313424642.0270459
1,3,50,5,0.75,0.25,166658244.93249,321729357.383802
1,3,50,5,0.75,0.5,165952147.60508713,320755804.584765
1,3,50,5,0.75,0.75,169526942.2673497,325512065.5932202
1,3,50,5,0.75,1.0,163649969.43298888,313922724.59897953
1,3,50,5,1.0,0.25,159110528.1519461,311682300.0965973
1,3,50,5,1.0,0.5,166651725.48990193,324503960.94801414
1,3,50,5,1.0,0.75,163508990.50303742,317726708.02233773
1,3,50,5,1.0,1.0,154731166.0523794,304682928.7227993
1,3,50,10,0.25,0.25,194821412.3027333,372041073.00756705
1,3,50,10,0.25,0.5,184547785.4858733,349410647.9280568
1,3,50,10,0.25,0.75,196216136.48215994,371199113.03444713
1,3,50,10,0.25,1.0,196725492.02854326,374784278.3594241
1,3,50,10,0.5,0.25,176720093.82576996,328745922.2745654
1,3,50,10,0.5,0.5,175118283.6699633,338849062.97409135
1,3,50,10,0.5,0.75,166078054.5898633,315740614.8030472
1,3,50,10,0.5,1.0,180498342.82599327,337470155.56578624
1,3,50,10,0.75,0.25,182741474.96663666,351157558.867696
1,3,50,10,0.75,0.5,153116528.8015533,294598822.88920295
1,3,50,10,0.75,0.75,168333080.44045666,318445089.441297
1,3,50,10,0.75,1.0,166317386.04260662,322018793.9447303
1,3,50,10,1.0,0.25,159948253.2201233,311686763.0419893
1,3,50,10,1.0,0.5,150529315.5994666,301214709.1659666
1,3,50,10,1.0,0.75,158291270.74624,304837605.18624294
1,3,50,10,1.0,1.0,168351980.77195665,329354496.66940457
1,3,50,15,0.25,0.25,171026929.71619,325534856.6244984
1,3,50,15,0.25,0.5,188396150.01297998,355299261.4742898
1,3,50,15,0.25,0.75,189980756.92812335,356135677.336187
1,3,50,15,0.25,1.0,199431469.77986,378159676.2011403
1,3,50,15,0.5,0.25,174736998.8731133,336400311.35724795
1,3,50,15,0.5,0.5,170511115.55962667,322150341.49380344
1,3,50,15,0.5,0.75,169650397.4103633,325834975.395188
1,3,50,15,0.5,1.0,177981830.92654997,334610383.48309726
1,3,50,15,0.75,0.25,170859717.38981998,327454229.54586065
1,3,50,15,0.75,0.5,164785808.21272996,316075834.2691806
1,3,50,15,0.75,0.75,169135466.28880003,321575068.6250567
1,3,50,15,0.75,1.0,164168456.59839332,317988774.874659
1,3,50,15,1.0,0.25,155770591.71864995,301384257.7005793
1,3,50,15,1.0,0.5,164669293.43251663,319439505.10155165
1,3,50,15,1.0,0.75,163506658.8111166,317051756.9817369
1,3,50,15,1.0,1.0,171052862.89762327,325691684.1778468
1,3,100,,0.25,0.25,200200051.66414165,377001066.18593
1,3,100,,0.25,0.5,186290393.79788002,355728337.82027096
1,3,100,,0.25,0.75,190522118.54992166,359708947.9561864
1,3,100,,0.25,1.0,191926537.42167005,365027262.8596231
1,3,100,,0.5,0.25,186419604.36194667,353812896.22997606
1,3,100,,0.5,0.5,187266662.87108,352472403.39474744
1,3,100,,0.5,0.75,180212405.06417504,340767751.2352843
1,3,100,,0.5,1.0,177538434.5538667,335349614.75639784
1,3,100,,0.75,0.25,162038698.10935673,314897068.8251629
1,3,100,,0.75,0.5,165345158.85873666,318968170.8880996
1,3,100,,0.75,0.75,163554531.20437667,310863395.83060503
1,3,100,,0.75,1.0,169635805.6706284,327617107.9513394
1,3,100,,1.0,0.25,166096565.62959838,319284053.22619456
1,3,100,,1.0,0.5,166643447.74092668,324961539.12876356
1,3,100,,1.0,0.75,162782387.65209833,313216652.7535452
1,3,100,,1.0,1.0,165444321.51973668,321755477.2986439
1,3,100,5,0.25,0.25,199436943.5551684,377253687.3619477
1,3,100,5,0.25,0.5,181312180.31934,345114808.1894012
1,3,100,5,0.25,0.75,185391525.7792947,351115419.2052721
1,3,100,5,0.25,1.0,191622133.22245166,361447731.511914
1,3,100,5,0.5,0.25,174269737.05053,334258714.84507334
1,3,100,5,0.5,0.5,166534528.12169078,321841962.34432214
1,3,100,5,0.5,0.75,177556221.60101292,337022085.2204151
1,3,100,5,0.5,1.0,170477059.15689024,328713401.89182824
1,3,100,5,0.75,0.25,177949342.4298692,338360497.0022797
1,3,100,5,0.75,0.5,157987839.73034197,307368261.7295662
1,3,100,5,0.75,0.75,165744714.8875868,320481737.6898614
1,3,100,5,0.75,1.0,166900552.87163198,324778105.52902913
1,3,100,5,1.0,0.25,162244740.947862,317363404.69237715
1,3,100,5,1.0,0.5,165799459.21695223,321230760.30526656
1,3,100,5,1.0,0.75,161301000.85236642,313107663.14847714
1,3,100,5,1.0,1.0,163968987.633909,316401402.7562947
1,3,100,10,0.25,0.25,186761792.25320506,354508207.65211487
1,3,100,10,0.25,0.5,195323672.57317838,366959932.71824306
1,3,100,10,0.25,0.75,185104835.34586167,349875640.6538463
1,3,100,10,0.25,1.0,182145100.98948336,345043223.68218595
1,3,100,10,0.5,0.25,175218373.45698008,339019563.44545394
1,3,100,10,0.5,0.5,179234077.5167617,339976254.85894495
1,3,100,10,0.5,0.75,174719467.7451034,330820878.0922747
1,3,100,10,0.5,1.0,173115215.06522503,330345992.76090455
1,3,100,10,0.75,0.25,173469756.66374668,332767704.73449385
1,3,100,10,0.75,0.5,171803262.71656337,330169162.7482302
1,3,100,10,0.75,0.75,162162273.68298838,318626585.34098315
1,3,100,10,0.75,1.0,171917102.72782665,331181472.3514566
1,3,100,10,1.0,0.25,153037335.79368332,303130230.35347134
1,3,100,10,1.0,0.5,154938164.05052665,304710028.8418749
1,3,100,10,1.0,0.75,175757980.265895,335804044.462345
1,3,100,10,1.0,1.0,166263191.05958337,319329427.1607322
1,3,100,15,0.25,0.25,190577388.21032333,361593650.5995398
1,3,100,15,0.25,0.5,187637086.91610166,354456375.8315897
1,3,100,15,0.25,0.75,175599057.27608004,336020650.91629803
1,3,100,15,0.25,1.0,188422960.7780784,356278525.5178859
1,3,100,15,0.5,0.25,171197880.10198498,324901071.5118054
1,3,100,15,0.5,0.5,161633115.0185567,316128286.2749052
1,3,100,15,0.5,0.75,184001582.158765,347775624.1718756
1,3,100,15,0.5,1.0,173634140.81222668,331725941.76464903
1,3,100,15,0.75,0.25,166932927.8949117,324758062.0532354
1,3,100,15,0.75,0.5,166327954.32548174,320775892.10764396
1,3,100,15,0.75,0.75,169803410.9449167,324461960.65344226
1,3,100,15,0.75,1.0,168002671.68437338,325263452.0065586
1,3,100,15,1.0,0.25,163376377.14568838,317370257.901633
1,3,100,15,1.0,0.5,160923666.1020283,307540760.0864567
1,3,100,15,1.0,0.75,161540471.95202672,315206855.3731912
1,3,100,15,1.0,1.0,161246319.94240007,313620330.9217565
1,4,10,,0.25,0.25,207591730.41051662,388784818.90998155
1,4,10,,0.25,0.5,165468905.00885004,309545114.38574785
1,4,10,,0.25,0.75,164299132.68095002,306314705.1140393
1,4,10,,0.25,1.0,195544050.15293333,369954179.6422496
1,4,10,,0.5,0.25,177630527.80756664,331916599.8716563
1,4,10,,0.5,0.5,166644360.38151667,316383049.2515543
1,4,10,,0.5,0.75,143900043.54471666,277996680.559675
1,4,10,,0.5,1.0,152115075.56966665,297637384.70883125
1,4,10,,0.75,0.25,178167530.14976665,354414099.1465584
1,4,10,,0.75,0.5,164897135.89391664,320198450.34554297
1,4,10,,0.75,0.75,133519866.50376666,260932024.54434487
1,4,10,,0.75,1.0,151127226.14685002,296905675.71762884
1,4,10,,1.0,0.25,171083685.60613337,323686029.04297847
1,4,10,,1.0,0.5,138880348.15041667,273867797.6192449
1,4,10,,1.0,0.75,141966587.43883336,269562704.1490051
1,4,10,,1.0,1.0,135575407.27380002,272105511.063977
1,4,10,5,0.25,0.25,177607202.07735,331271663.2643021
1,4,10,5,0.25,0.5,194681117.92269167,364441523.321238
1,4,10,5,0.25,0.75,129491556.04781665,256392266.546649
1,4,10,5,0.25,1.0,154857282.5538917,292141187.97249436
1,4,10,5,0.5,0.25,157703863.10432693,306245559.6415907
1,4,10,5,0.5,0.5,137365953.31604165,276892407.14880043
1,4,10,5,0.5,0.75,151769848.89948332,300145281.9838028
1,4,10,5,0.5,1.0,136823334.20611668,271742130.6763869
1,4,10,5,0.75,0.25,172138887.38176432,339544230.25635713
1,4,10,5,0.75,0.5,141554361.30130067,274526845.4977875
1,4,10,5,0.75,0.75,127996983.26190835,251615357.1739227
1,4,10,5,0.75,1.0,153430794.79228252,292995706.03929985
1,4,10,5,1.0,0.25,161687639.52691916,326465885.1391159
1,4,10,5,1.0,0.5,133959645.65349613,262811308.74898988
1,4,10,5,1.0,0.75,139606542.01292863,277651738.5486803
1,4,10,5,1.0,1.0,135215826.91834587,267790049.65459514
1,4,10,10,0.25,0.25,194432089.03721663,361483048.93449414
1,4,10,10,0.25,0.5,183625203.20290002,350592629.9765106
1,4,10,10,0.25,0.75,238991238.26306668,439956967.4558273
1,4,10,10,0.25,1.0,186497972.49004996,354283692.69927424
1,4,10,10,0.5,0.25,164189172.42685,321850029.59472585
1,4,10,10,0.5,0.5,149098391.6418,295636442.09925103
1,4,10,10,0.5,0.75,134446236.70385,275773205.51574194
1,4,10,10,0.5,1.0,176837780.54311663,336872954.0933253
1,4,10,10,0.75,0.25,161517236.8436167,310294322.8262672
1,4,10,10,0.75,0.5,170386413.5131,328752838.7059834
1,4,10,10,0.75,0.75,146045432.46395,288040202.0858262
1,4,10,10,0.75,1.0,131495908.87101667,266709354.03836644
1,4,10,10,1.0,0.25,178126706.81454998,358663421.4385205
1,4,10,10,1.0,0.5,141175223.47113332,276842207.023433
1,4,10,10,1.0,0.75,123435733.74085002,243495652.50986573
1,4,10,10,1.0,1.0,135513461.70403334,263205455.4225721
1,4,10,15,0.25,0.25,209152944.76808333,401719033.1760249
1,4,10,15,0.25,0.5,161002944.39839998,311834778.3839405
1,4,10,15,0.25,0.75,154809461.73628333,301166582.6555715
1,4,10,15,0.25,1.0,202283231.74476662,372196287.35283124
1,4,10,15,0.5,0.25,160995784.30823335,307716098.43437296
1,4,10,15,0.5,0.5,130789967.03773336,260444669.67651835
1,4,10,15,0.5,0.75,153540765.3672,308463080.62185854
1,4,10,15,0.5,1.0,128220660.53318334,245971008.00983733
1,4,10,15,0.75,0.25,144344589.52690002,285257998.8893144
