run,iteration,hidden_layer_size_layer_1,hidden_layer_size_layer_2,activation,learning_rate,l2_regularization,mae,rmse
2,3,10,10,relu,0.0001,0.0001,168730793.9505826,206739093.759698
2,3,10,10,relu,0.001,1e-05,168724848.61867726,206737377.7661835
2,3,10,10,relu,0.001,0.0001,168720607.7425273,206736244.9393119
2,3,10,10,relu,0.01,1e-05,159001997.302137,204841403.32616013
2,3,10,10,relu,0.01,0.0001,158870410.8337688,204790182.4885229
2,3,10,10,tanh,0.0001,1e-05,168730794.3031148,206739094.63084522
2,3,10,10,tanh,0.0001,0.0001,168730793.67367485,206739094.20447773
2,3,10,10,tanh,0.001,1e-05,168730789.63475567,206739093.46746102
2,3,10,10,tanh,0.001,0.0001,168730788.11133295,206739092.6495563
2,3,10,10,tanh,0.01,1e-05,168730742.36458278,206739081.58688048
2,3,10,10,tanh,0.01,0.0001,168730743.0134457,206739081.87633535
2,3,50,,logistic,0.0001,1e-05,168730792.6387506,206739093.95727202
2,3,50,,logistic,0.0001,0.0001,168730792.50830552,206739093.80317447
2,3,50,,logistic,0.001,1e-05,168730770.64934805,206739088.0162373
2,3,50,,logistic,0.001,0.0001,168730770.11535358,206739087.96344122
2,3,50,,logistic,0.01,1e-05,168730550.48389882,206739033.59613314
2,3,50,,logistic,0.01,0.0001,168730557.73935202,206739035.2532516
2,3,50,,relu,0.0001,1e-05,168730775.2598804,206739090.32986093
2,3,50,,relu,0.0001,0.0001,168730782.8414259,206739094.05017218
2,3,50,,relu,0.001,1e-05,168728496.16810116,206738387.29183125
2,3,50,,relu,0.001,0.0001,168728284.41990787,206738310.2345162
2,3,50,,relu,0.01,1e-05,168546068.1943914,206682891.70354995
2,3,50,,relu,0.01,0.0001,168517147.8390034,206673945.03995022
2,3,50,,tanh,0.0001,1e-05,168730790.79329154,206739094.0639954
2,3,50,,tanh,0.0001,0.0001,168730792.113174,206739094.83965132
2,3,50,,tanh,0.001,1e-05,168730771.18827236,206739089.795705
2,3,50,,tanh,0.001,0.0001,168730771.0668145,206739089.7380341
2,3,50,,tanh,0.01,1e-05,168730556.16782933,206739036.28360477
2,3,50,,tanh,0.01,0.0001,168730556.03761426,206739036.24428117
2,3,100,,logistic,0.0001,1e-05,168730790.22343436,206739093.2202228
2,3,100,,logistic,0.0001,0.0001,168730790.08937004,206739093.3488658
2,3,100,,logistic,0.001,1e-05,168730745.4655043,206739081.92767116
2,3,100,,logistic,0.001,0.0001,168730743.65429208,206739081.4718482
2,3,100,,logistic,0.01,1e-05,168730310.7720964,206738974.574657
2,3,100,,logistic,0.01,0.0001,168730310.81309512,206738974.28622288
2,3,100,,relu,0.0001,1e-05,168730760.65744105,206739088.16492656
2,3,100,,relu,0.0001,0.0001,168730766.1091924,206739090.01110238
2,3,100,,relu,0.001,1e-05,168726166.8910207,206737660.32502198
2,3,100,,relu,0.001,0.0001,168727183.24439287,206737984.3136592
2,3,100,,relu,0.01,1e-05,168352833.2177043,206624373.61459726
2,3,100,,relu,0.01,0.0001,168352688.94459444,206624268.71534586
2,3,100,,tanh,0.0001,1e-05,168730789.32707992,206739094.34918913
2,3,100,,tanh,0.0001,0.0001,168730791.67693147,206739095.8501352
2,3,100,,tanh,0.001,1e-05,168730747.0066691,206739084.3212108
2,3,100,,tanh,0.001,0.0001,168730746.00838447,206739083.49656028
2,3,100,,tanh,0.01,1e-05,168730323.01233068,206738979.3192373
2,3,100,,tanh,0.01,0.0001,168730322.50730747,206738979.2262887
2,3,150,,logistic,0.0001,1e-05,168730788.79148635,206739092.87049967
2,3,150,,logistic,0.0001,0.0001,168730788.3126651,206739092.8252687
2,3,150,,logistic,0.001,1e-05,168730717.24856496,206739074.53826666
2,3,150,,logistic,0.001,0.0001,168730718.7437308,206739075.36185148
2,3,150,,logistic,0.01,1e-05,168730070.94271988,206738915.03494513
2,3,150,,logistic,0.01,0.0001,168730072.70459166,206738915.53312743
2,3,150,,relu,0.0001,1e-05,168730732.18975875,206739081.16212988
2,3,150,,relu,0.0001,0.0001,168730748.44222522,206739085.7930148
2,3,150,,relu,0.001,1e-05,168724273.53670168,206737105.9459825
2,3,150,,relu,0.001,0.0001,168724570.47632715,206737190.57086214
2,3,150,,relu,0.01,1e-05,168158809.08579013,206565930.52501398
2,3,150,,relu,0.01,0.0001,168160417.18626353,206566866.9055966
2,3,150,,tanh,0.0001,1e-05,168730787.46136484,206739094.61368787
2,3,150,,tanh,0.0001,0.0001,168730788.135659,206739094.89413407
2,3,150,,tanh,0.001,1e-05,168730721.26647305,206739077.41351548
2,3,150,,tanh,0.001,0.0001,168730724.3792157,206739079.30631176
2,3,150,,tanh,0.01,1e-05,168730087.24889353,206738920.78935784
2,3,150,,tanh,0.01,0.0001,168730089.46560815,206738922.27001074
2,3,50,50,logistic,0.0001,1e-05,168730792.60222697,206739093.75380948
2,3,50,50,logistic,0.0001,0.0001,168730792.3386809,206739093.94931838
2,3,50,50,logistic,0.001,1e-05,168730772.19325933,206739088.74332872
2,3,50,50,logistic,0.001,0.0001,168730770.953782,206739088.25822285
2,3,50,50,logistic,0.01,1e-05,168730549.571092,206739033.59382713
2,3,50,50,logistic,0.01,0.0001,168730549.97436526,206739033.46641067
2,3,50,50,relu,0.0001,1e-05,168730562.04123932,206739044.98992035
2,3,50,50,relu,0.0001,0.0001,168730710.53327385,206739111.3456963
2,3,50,50,relu,0.001,1e-05,168569948.621589,206691260.58623308
2,3,50,50,relu,0.001,0.0001,168523593.3034418,206680051.45300332
2,3,50,50,relu,0.01,1e-05,165902219.13010707,294881499.50994295
2,3,50,50,relu,0.01,0.0001,160652571.36121157,284968804.54741824
2,3,50,50,tanh,0.0001,1e-05,168730791.09621704,206739093.99949422
2,3,50,50,tanh,0.0001,0.0001,168730792.87317836,206739095.13471547
2,3,50,50,tanh,0.001,1e-05,168730770.03286308,206739089.22340176
2,3,50,50,tanh,0.001,0.0001,168730769.03123343,206739088.8086617
2,3,50,50,tanh,0.01,1e-05,168730556.36853066,206739036.65170637
2,3,50,50,tanh,0.01,0.0001,168730555.7445597,206739036.3318037
2,3,100,50,logistic,0.0001,1e-05,168730791.59000337,206739093.59851843
2,3,100,50,logistic,0.0001,0.0001,168730792.56946877,206739094.07183227
2,3,100,50,logistic,0.001,1e-05,168730777.46052417,206739089.97791538
2,3,100,50,logistic,0.001,0.0001,168730775.0546149,206739089.4531101
2,3,100,50,logistic,0.01,1e-05,168730577.78741494,206739040.6043308
2,3,100,50,logistic,0.01,0.0001,168730596.65344816,206739045.04867187
2,3,100,50,relu,0.0001,1e-05,168730441.5035031,206739025.8942708
2,3,100,50,relu,0.0001,0.0001,168730442.36651507,206739038.3729924
2,3,100,50,relu,0.001,1e-05,168334300.54323617,206624214.96538785
2,3,100,50,relu,0.001,0.0001,168287835.4057729,206605406.11412743
2,3,100,50,relu,0.01,1e-05,193504325.31572354,346617496.6969441
2,3,100,50,relu,0.01,0.0001,192853266.1704857,345507209.1442301
2,3,100,50,tanh,0.0001,1e-05,168730791.95068884,206739094.66631818
2,3,100,50,tanh,0.0001,0.0001,168730790.39219344,206739093.7615143
2,3,100,50,tanh,0.001,1e-05,168730770.4163103,206739089.38718602
2,3,100,50,tanh,0.001,0.0001,168730770.72700286,206739089.46588486
2,3,100,50,tanh,0.01,1e-05,168730557.42881337,206739037.1473775
2,3,100,50,tanh,0.01,0.0001,168730556.0430785,206739036.26747844
2,3,100,100,logistic,0.0001,1e-05,168730790.87864432,206739093.63985118
2,3,100,100,logistic,0.0001,0.0001,168730790.60761288,206739093.56268227
2,3,100,100,logistic,0.001,1e-05,168730753.4804494,206739084.40749446
2,3,100,100,logistic,0.001,0.0001,168730753.64717466,206739084.0220426
2,3,100,100,logistic,0.01,1e-05,168730370.8396253,206738989.3673669
2,3,100,100,logistic,0.01,0.0001,168730393.0416538,206738995.39996374
2,3,100,100,relu,0.0001,1e-05,168730219.99899432,206738988.58120686
2,3,100,100,relu,0.0001,0.0001,168730084.25111836,206738949.3657049
2,3,100,100,relu,0.001,1e-05,168005137.16257513,206528806.55484205
2,3,100,100,relu,0.001,0.0001,167798643.16951808,206474355.9570853
2,3,100,100,relu,0.01,1e-05,210409370.97795343,374487758.1653523
2,3,100,100,relu,0.01,0.0001,209208670.07975647,372915004.1623842
2,3,100,100,tanh,0.0001,1e-05,168730789.41602024,206739094.59864575
2,3,100,100,tanh,0.0001,0.0001,168730790.61756453,206739095.25651845
2,3,100,100,tanh,0.001,1e-05,168730747.23108527,206739084.27768594
2,3,100,100,tanh,0.001,0.0001,168730746.8569171,206739083.95093295
2,3,100,100,tanh,0.01,1e-05,168730321.90529263,206738978.8198406
2,3,100,100,tanh,0.01,0.0001,168730322.52711245,206738979.1976038
2,3,150,100,logistic,0.0001,1e-05,168730791.12841555,206739093.77598026
2,3,150,100,logistic,0.0001,0.0001,168730789.68260255,206739093.09071842
2,3,150,100,logistic,0.001,1e-05,168730758.92292103,206739085.53249043
2,3,150,100,logistic,0.001,0.0001,168730757.33207348,206739085.2478504
2,3,150,100,logistic,0.01,1e-05,168730453.33847174,206739010.46286795
2,3,150,100,logistic,0.01,0.0001,168730451.89981902,206739009.5961206
2,3,150,100,relu,0.0001,1e-05,168729493.00068775,206738815.25984788
2,3,150,100,relu,0.0001,0.0001,168729484.82814875,206738834.34664083
2,3,150,100,relu,0.001,1e-05,167208781.03921297,206305856.290525
2,3,150,100,relu,0.001,0.0001,167420872.68595076,206367550.4903332
2,3,150,100,relu,0.01,1e-05,214142396.0729482,378935657.50279695
2,3,150,100,relu,0.01,0.0001,212996675.1120468,377699559.7077426
2,3,150,100,tanh,0.0001,1e-05,168730789.64195928,206739094.7146055
2,3,150,100,tanh,0.0001,0.0001,168730790.09496814,206739094.99898806
2,3,150,100,tanh,0.001,1e-05,168730747.2407479,206739084.30462286
2,3,150,100,tanh,0.001,0.0001,168730746.66809264,206739083.90135595
2,3,150,100,tanh,0.01,1e-05,168730322.69216183,206738979.13195726
2,3,150,100,tanh,0.01,0.0001,168730323.28617564,206738979.5169576
2,4,10,,logistic,0.0001,1e-05,178244844.04622322,233087693.21377692
2,4,10,,logistic,0.0001,0.0001,178244844.35456058,233087693.216754
2,4,10,,logistic,0.001,1e-05,178244839.6914135,233087694.08758163
2,4,10,,logistic,0.001,0.0001,178244841.36664137,233087693.0220655
2,4,10,,logistic,0.01,1e-05,178244800.5986536,233087705.2192889
2,4,10,,logistic,0.01,0.0001,178244798.34448585,233087694.5549743
2,4,10,,relu,0.0001,1e-05,178244840.47553617,233087695.54845235
2,4,10,,relu,0.0001,0.0001,178244841.82655972,233087695.0326253
2,4,10,,relu,0.001,1e-05,178244402.7876894,233087764.1105612
2,4,10,,relu,0.001,0.0001,178244472.5967888,233087701.22768882
2,4,10,,relu,0.01,1e-05,178199394.25051966,233087804.57930294
2,4,10,,relu,0.01,0.0001,178205242.17663896,233098632.2329621
2,4,10,,tanh,0.0001,1e-05,178244844.0526215,233087693.27796403
2,4,10,,tanh,0.0001,0.0001,178244843.00396416,233087692.63632563
2,4,10,,tanh,0.001,1e-05,178244840.13782433,233087692.82600057
2,4,10,,tanh,0.001,0.0001,178244841.25345144,233087692.68315098
2,4,10,,tanh,0.01,1e-05,178244809.3043927,233087700.8013851
2,4,10,,tanh,0.01,0.0001,178244812.8315909,233087701.0350422
2,4,10,10,logistic,0.0001,1e-05,178244844.36035615,233087693.3016902
2,4,10,10,logistic,0.0001,0.0001,178244844.7576854,233087693.24799713
2,4,10,10,logistic,0.001,1e-05,178244839.3760384,233087694.4658316
2,4,10,10,logistic,0.001,0.0001,178244840.03433314,233087694.82648033
2,4,10,10,logistic,0.01,1e-05,178244811.42043906,233087700.15990838
2,4,10,10,logistic,0.01,0.0001,178244798.14186624,233087705.87853026
2,4,10,10,relu,0.0001,1e-05,178244848.11085266,233087705.1809229
2,4,10,10,relu,0.0001,0.0001,178244844.75045425,233087698.4891214
2,4,10,10,relu,0.001,1e-05,178240831.84247744,233090644.8608868
2,4,10,10,relu,0.001,0.0001,178242032.30555347,233088682.95202073
2,4,10,10,relu,0.01,1e-05,172495223.1412965,235112340.4161249
2,4,10,10,relu,0.01,0.0001,170455541.42341015,235909814.83727998
2,4,10,10,tanh,0.0001,1e-05,178244843.58912382,233087693.4451458
2,4,10,10,tanh,0.0001,0.0001,178244844.87834623,233087694.31461543
2,4,10,10,tanh,0.001,1e-05,178244843.34476146,233087691.36544573
2,4,10,10,tanh,0.001,0.0001,178244843.0461152,233087691.56836137
2,4,10,10,tanh,0.01,1e-05,178244834.73605558,233087679.36208498
2,4,10,10,tanh,0.01,0.0001,178244828.20406988,233087685.0246504
2,4,50,,logistic,0.0001,1e-05,178244843.08965263,233087693.80496508
2,4,50,,logistic,0.0001,0.0001,178244843.71403164,233087694.26822677
2,4,50,,logistic,0.001,1e-05,178244823.7493186,233087698.87269908
2,4,50,,logistic,0.001,0.0001,178244824.05044267,233087698.70825768
2,4,50,,logistic,0.01,1e-05,178244647.81738356,233087745.94290987
2,4,50,,logistic,0.01,0.0001,178244648.4002773,233087745.94011524
2,4,50,,relu,0.0001,1e-05,178244837.54412985,233087706.48874074
2,4,50,,relu,0.0001,0.0001,178244832.11987135,233087703.7371815
2,4,50,,relu,0.001,1e-05,178243251.68187165,233087756.77228916
2,4,50,,relu,0.001,0.0001,178243094.19494072,233087993.49270496
2,4,50,,relu,0.01,1e-05,178076174.37689736,233117623.79847735
2,4,50,,relu,0.01,0.0001,178042441.01384613,233133496.54248068
2,4,50,,tanh,0.0001,1e-05,178244841.24098542,233087693.83258098
2,4,50,,tanh,0.0001,0.0001,178244841.46973106,233087694.01026726
2,4,50,,tanh,0.001,1e-05,178244829.81147307,233087695.77926204
2,4,50,,tanh,0.001,0.0001,178244828.65567514,233087695.76269078
2,4,50,,tanh,0.01,1e-05,178244689.21279636,233087726.97155523
2,4,50,,tanh,0.01,0.0001,178244676.65325236,233087733.6176137
2,4,100,,logistic,0.0001,1e-05,178244841.37381268,233087694.98956108
2,4,100,,logistic,0.0001,0.0001,178244840.73442993,233087693.81315956
2,4,100,,logistic,0.001,1e-05,178244802.16754308,233087704.85767552
2,4,100,,logistic,0.001,0.0001,178244802.73263153,233087704.8957619
2,4,100,,logistic,0.01,1e-05,178244454.67666766,233087798.96838313
2,4,100,,logistic,0.01,0.0001,178244449.2798634,233087801.74094623
2,4,100,,relu,0.0001,1e-05,178244812.49264416,233087706.8509406
2,4,100,,relu,0.0001,0.0001,178244824.7041112,233087713.83899584
2,4,100,,relu,0.001,1e-05,178240599.29482728,233088129.61225638
2,4,100,,relu,0.001,0.0001,178240881.22117558,233088057.80521488
2,4,100,,relu,0.01,1e-05,177887280.64818802,233137876.28562042
2,4,100,,relu,0.01,0.0001,177889183.07667252,233145531.70628285
2,4,100,,tanh,0.0001,1e-05,178244840.71345058,233087696.218104
2,4,100,,tanh,0.0001,0.0001,178244840.5608042,233087696.0636242
2,4,100,,tanh,0.001,1e-05,178244813.54925814,233087698.6374844
2,4,100,,tanh,0.001,0.0001,178244811.41904664,233087700.22609958
2,4,100,,tanh,0.01,1e-05,178244537.12876984,233087762.9946101
2,4,100,,tanh,0.01,0.0001,178244526.95203513,233087765.66864565
2,4,150,,logistic,0.0001,1e-05,178244838.40233523,233087694.7678612
2,4,150,,logistic,0.0001,0.0001,178244838.91894805,233087695.19118306
2,4,150,,logistic,0.001,1e-05,178244780.31689242,233087710.83453605
2,4,150,,logistic,0.001,0.0001,178244781.97605732,233087710.70597917
2,4,150,,logistic,0.01,1e-05,178244269.55001858,233087849.01127347
2,4,150,,logistic,0.01,0.0001,178244267.59502277,233087850.18768764
2,4,150,,relu,0.0001,1e-05,178244797.56293273,233087714.42213005
2,4,150,,relu,0.0001,0.0001,178244800.83597407,233087709.8114347
2,4,150,,relu,0.001,1e-05,178239109.28211996,233088026.95633158
2,4,150,,relu,0.001,0.0001,178239077.14371583,233088011.06047642
2,4,150,,relu,0.01,1e-05,177647533.17793703,233210329.3217602
2,4,150,,relu,0.01,0.0001,177685212.86799097,233203744.2193879
2,4,150,,tanh,0.0001,1e-05,178244836.94907793,233087696.61131346
2,4,150,,tanh,0.0001,0.0001,178244838.73711511,233087697.6339654
2,4,150,,tanh,0.001,1e-05,178244795.8754188,233087705.82678184
2,4,150,,tanh,0.001,0.0001,178244796.9589347,233087704.12817854
2,4,150,,tanh,0.01,1e-05,178244372.39446998,233087797.83556563
2,4,150,,tanh,0.01,0.0001,178244358.04941142,233087808.78190118
2,4,50,50,logistic,0.0001,1e-05,178244842.97922692,233087693.91508192
2,4,50,50,logistic,0.0001,0.0001,178244843.04029286,233087694.0453382
2,4,50,50,logistic,0.001,1e-05,178244825.01719895,233087698.86182106
2,4,50,50,logistic,0.001,0.0001,178244823.11387214,233087699.34081307
2,4,50,50,logistic,0.01,1e-05,178244636.39553812,233087752.55548584
2,4,50,50,logistic,0.01,0.0001,178244635.7064661,233087752.34348273
2,4,50,50,relu,0.0001,1e-05,178244602.71523988,233087718.18578666
2,4,50,50,relu,0.0001,0.0001,178244783.2179554,233087764.4611256
2,4,50,50,relu,0.001,1e-05,178072168.05723822,233121390.22490925
2,4,50,50,relu,0.001,0.0001,178050931.72798657,233135817.02756158
2,4,50,50,relu,0.01,1e-05,179044819.18376532,319796219.0393786
2,4,50,50,relu,0.01,0.0001,173364885.69581673,310625215.6678921
2,4,50,50,tanh,0.0001,1e-05,178244841.6634839,233087693.29430714
2,4,50,50,tanh,0.0001,0.0001,178244842.08636367,233087692.13209003
2,4,50,50,tanh,0.001,1e-05,178244839.44439664,233087685.80124134
2,4,50,50,tanh,0.001,0.0001,178244838.7163755,233087685.81151855
2,4,50,50,tanh,0.01,1e-05,178244789.57937986,233087637.4755159
2,4,50,50,tanh,0.01,0.0001,178244784.48577055,233087646.1217575
2,4,100,50,logistic,0.0001,1e-05,178244843.87437436,233087694.37716094
2,4,100,50,logistic,0.0001,0.0001,178244842.7368296,233087693.95215064
2,4,100,50,logistic,0.001,1e-05,178244826.93589133,233087699.1101564
2,4,100,50,logistic,0.001,0.0001,178244827.83061025,233087698.41338512
2,4,100,50,logistic,0.01,1e-05,178244654.82205862,233087748.11043823
2,4,100,50,logistic,0.01,0.0001,178244662.69044945,233087744.92760974
2,4,100,50,relu,0.0001,1e-05,178244475.21133807,233087917.26900804
2,4,100,50,relu,0.0001,0.0001,178244581.79945937,233087853.15017596
2,4,100,50,relu,0.001,1e-05,177942805.29949114,233174596.12076762
2,4,100,50,relu,0.001,0.0001,177932439.4648799,233180902.93615
2,4,100,50,relu,0.01,1e-05,193458599.990685,335103669.76664793
2,4,100,50,relu,0.01,0.0001,199787258.25974903,342200715.5376404
2,4,100,50,tanh,0.0001,1e-05,178244840.65609285,233087690.26533306
2,4,100,50,tanh,0.0001,0.0001,178244841.51187414,233087690.91946942
2,4,100,50,tanh,0.001,1e-05,178244839.44995347,233087685.38697767
2,4,100,50,tanh,0.001,0.0001,178244839.48323247,233087685.7353066
2,4,100,50,tanh,0.01,1e-05,178244771.55439022,233087656.65758497
2,4,100,50,tanh,0.01,0.0001,178244781.54583696,233087649.43359455
2,4,100,100,logistic,0.0001,1e-05,178244841.94975305,233087694.85975024
2,4,100,100,logistic,0.0001,0.0001,178244841.35556903,233087694.45110407
2,4,100,100,logistic,0.001,1e-05,178244807.38396022,233087704.4742175
2,4,100,100,logistic,0.001,0.0001,178244808.5231611,233087704.71157053
2,4,100,100,logistic,0.01,1e-05,178244449.14318922,233087806.41798317
2,4,100,100,logistic,0.01,0.0001,178244473.16298318,233087799.3010209
2,4,100,100,relu,0.0001,1e-05,178244459.29034352,233088078.5102867
2,4,100,100,relu,0.0001,0.0001,178244143.41965082,233087975.60734144
2,4,100,100,relu,0.001,1e-05,177472338.534311,233302203.2048242
2,4,100,100,relu,0.001,0.0001,177497843.8278965,233290673.31688404
2,4,100,100,relu,0.01,1e-05,204972509.43870807,340630394.29404056
2,4,100,100,relu,0.01,0.0001,205468910.91532102,342542689.0448575
2,4,100,100,tanh,0.0001,1e-05,178244838.7945492,233087690.96470785
2,4,100,100,tanh,0.0001,0.0001,178244838.71516216,233087690.1614742
2,4,100,100,tanh,0.001,1e-05,178244835.19826934,233087677.7699148
2,4,100,100,tanh,0.001,0.0001,178244835.30580342,233087679.00167146
2,4,100,100,tanh,0.01,1e-05,178244743.96618772,233087574.15442836
2,4,100,100,tanh,0.01,0.0001,178244736.4546476,233087577.75679514
2,4,150,100,logistic,0.0001,1e-05,178244842.34342507,233087695.0681384
2,4,150,100,logistic,0.0001,0.0001,178244841.89747047,233087695.070839
2,4,150,100,logistic,0.001,1e-05,178244811.9683979,233087702.28911802
2,4,150,100,logistic,0.001,0.0001,178244811.28651413,233087703.12655038
2,4,150,100,logistic,0.01,1e-05,178244555.75169265,233087775.57553768
2,4,150,100,logistic,0.01,0.0001,178244573.55923238,233087770.73681578
2,4,150,100,relu,0.0001,1e-05,178243777.60891062,233088047.54100382
2,4,150,100,relu,0.0001,0.0001,178243961.26399684,233088100.40713203
2,4,150,100,relu,0.001,1e-05,177214045.4361517,233352329.54741755
2,4,150,100,relu,0.001,0.0001,177345042.31826046,233347890.70941597
2,4,150,100,relu,0.01,1e-05,207177326.60419536,337072153.8452942
2,4,150,100,relu,0.01,0.0001,206619705.06158492,336396901.4236475
2,4,150,100,tanh,0.0001,1e-05,178244838.92445475,233087688.79420274
2,4,150,100,tanh,0.0001,0.0001,178244838.6309653,233087688.8895972
2,4,150,100,tanh,0.001,1e-05,178244833.90583774,233087681.54829076
2,4,150,100,tanh,0.001,0.0001,178244834.95302138,233087679.97132298
2,4,150,100,tanh,0.01,1e-05,178244748.323772,233087539.47424722
2,4,150,100,tanh,0.01,0.0001,178244737.96846783,233087567.21747515
2,5,10,,logistic,0.0001,1e-05,306788411.50890946,426428927.473048
2,5,10,,logistic,0.0001,0.0001,306788411.3746705,426428928.06218934
2,5,10,,logistic,0.001,1e-05,306788407.08986235,426428926.5869834
2,5,10,,logistic,0.001,0.0001,306788408.30160666,426428927.3358201
2,5,10,,logistic,0.01,1e-05,306788374.3701508,426428912.1974426
2,5,10,,logistic,0.01,0.0001,306788350.63404506,426428897.46454185
2,5,10,,relu,0.0001,1e-05,306788408.2921904,426428932.79562545
2,5,10,,relu,0.0001,0.0001,306788406.86087465,426428934.4665365
2,5,10,,relu,0.001,1e-05,306788057.3420115,426429218.52178115
2,5,10,,relu,0.001,0.0001,306787866.1691149,426428899.7246563
2,5,10,,relu,0.01,1e-05,306769708.9073308,426447096.001547
2,5,10,,relu,0.01,0.0001,306736855.5136421,426444693.40793097
2,5,10,,tanh,0.0001,1e-05,306788410.8628288,426428927.033574
2,5,10,,tanh,0.0001,0.0001,306788410.7188627,426428926.72375745
2,5,10,,tanh,0.001,1e-05,306788409.7211753,426428927.2238503
2,5,10,,tanh,0.001,0.0001,306788407.77094764,426428926.3763904
2,5,10,,tanh,0.01,1e-05,306788390.91495854,426428894.3792572
2,5,10,,tanh,0.01,0.0001,306788385.060986,426428893.5629818
2,5,10,10,logistic,0.0001,1e-05,306788411.8317086,426428928.045396
2,5,10,10,logistic,0.0001,0.0001,306788410.8641781,426428926.9652826
2,5,10,10,logistic,0.001,1e-05,306788408.4506879,426428928.5252119
2,5,10,10,logistic,0.001,0.0001,306788407.39030385,426428931.1380803
2,5,10,10,logistic,0.01,1e-05,306788403.532211,426428937.6584217
2,5,10,10,logistic,0.01,0.0001,306788404.1982321,426428938.0360797
2,5,10,10,relu,0.0001,1e-05,306788407.5828215,426428928.63699514
2,5,10,10,relu,0.0001,0.0001,306788407.66527176,426428938.3876475
2,5,10,10,relu,0.001,1e-05,306783933.8857638,426432290.1080758
2,5,10,10,relu,0.001,0.0001,306783282.59712046,426435464.5763257
2,5,10,10,relu,0.01,1e-05,304284189.0493631,428739019.54691964
2,5,10,10,relu,0.01,0.0001,297544827.0918867,430357691.0938153
2,5,10,10,tanh,0.0001,1e-05,306788411.3355392,426428927.8252375
2,5,10,10,tanh,0.0001,0.0001,306788410.26965624,426428926.4129804
2,5,10,10,tanh,0.001,1e-05,306788411.2583074,426428924.70625615
2,5,10,10,tanh,0.001,0.0001,306788407.06690496,426428921.2440312
2,5,10,10,tanh,0.01,1e-05,306788425.3076106,426428901.2938428
2,5,10,10,tanh,0.01,0.0001,306788393.77528244,426428888.48555756
2,5,50,,logistic,0.0001,1e-05,306788410.252044,426428928.89481556
2,5,50,,logistic,0.0001,0.0001,306788409.4612301,426428928.71868396
2,5,50,,logistic,0.001,1e-05,306788394.5187332,426428931.614204
2,5,50,,logistic,0.001,0.0001,306788392.06414044,426428926.1148853
2,5,50,,logistic,0.01,1e-05,306788304.5419665,426428930.9915079
2,5,50,,logistic,0.01,0.0001,306788323.05639,426428984.47167313
2,5,50,,relu,0.0001,1e-05,306788404.21305084,426428945.38971025
2,5,50,,relu,0.0001,0.0001,306788392.0980403,426428938.1496426
2,5,50,,relu,0.001,1e-05,306786673.8508114,426430162.3778963
2,5,50,,relu,0.001,0.0001,306786391.8410132,426430042.4801457
2,5,50,,relu,0.01,1e-05,306602129.1917735,426563847.2235492
2,5,50,,relu,0.01,0.0001,306626479.91209453,426570241.95448035
2,5,50,,tanh,0.0001,1e-05,306788407.10634154,426428926.5766548
2,5,50,,tanh,0.0001,0.0001,306788407.96936584,426428927.0201147
2,5,50,,tanh,0.001,1e-05,306788403.5628633,426428914.7216189
2,5,50,,tanh,0.001,0.0001,306788399.121152,426428915.73409
2,5,50,,tanh,0.01,1e-05,306788321.4602731,426428797.56782484
2,5,50,,tanh,0.01,0.0001,306788374.92260677,426428792.3912572
2,5,100,,logistic,0.0001,1e-05,306788408.01600623,426428930.03306144
2,5,100,,logistic,0.0001,0.0001,306788407.9384373,426428930.3247102
2,5,100,,logistic,0.001,1e-05,306788378.3427648,426428931.29393893
2,5,100,,logistic,0.001,0.0001,306788383.0963077,426428940.4593887
2,5,100,,logistic,0.01,1e-05,306788163.9987532,426428969.2067782
2,5,100,,logistic,0.01,0.0001,306788194.7837838,426428995.6650224
2,5,100,,relu,0.0001,1e-05,306788376.62333435,426428947.9467036
2,5,100,,relu,0.0001,0.0001,306788381.6163507,426428951.0207119
2,5,100,,relu,0.001,1e-05,306784872.19435817,426431046.1907106
2,5,100,,relu,0.001,0.0001,306784369.91906863,426430592.08419365
2,5,100,,relu,0.01,1e-05,306458258.649065,426732755.64565223
2,5,100,,relu,0.01,0.0001,306490675.7471526,426709757.97651386
2,5,100,,tanh,0.0001,1e-05,306788405.46387434,426428927.21564984
2,5,100,,tanh,0.0001,0.0001,306788406.58827513,426428925.78359187
2,5,100,,tanh,0.001,1e-05,306788398.75562626,426428909.0171336
2,5,100,,tanh,0.001,0.0001,306788394.861855,426428899.75034195
2,5,100,,tanh,0.01,1e-05,306788363.0875918,426428669.0494075
2,5,100,,tanh,0.01,0.0001,306788386.1142859,426428647.78399795
2,5,150,,logistic,0.0001,1e-05,306788405.78452307,426428930.50266004
2,5,150,,logistic,0.0001,0.0001,306788405.9448479,426428930.69715124
2,5,150,,logistic,0.001,1e-05,306788374.57176757,426428944.54396546
2,5,150,,logistic,0.001,0.0001,306788370.53734046,426428944.25724953
2,5,150,,logistic,0.01,1e-05,306788145.56435627,426429162.0809801
2,5,150,,logistic,0.01,0.0001,306788193.0155433,426429151.8453563
2,5,150,,relu,0.0001,1e-05,306788364.5746599,426428958.27841765
2,5,150,,relu,0.0001,0.0001,306788368.9320111,426428973.65475947
2,5,150,,relu,0.001,1e-05,306782311.83484954,426432690.4735152
2,5,150,,relu,0.001,0.0001,306781760.01742744,426431720.0155759
2,5,150,,relu,0.01,1e-05,306257085.24324065,426903774.64679897
