run,iteration,hidden_layer_size_layer_1,hidden_layer_size_layer_2,activation,learning_rate,l2_regularization,mae,rmse
1,2,10,10,tanh,0.01,0.0001,231674689.16197726,354169834.55957144
1,2,50,,logistic,0.0001,1e-05,231674783.10092083,354169897.3290773
1,2,50,,logistic,0.0001,0.0001,231674783.78704968,354169897.8006051
1,2,50,,logistic,0.001,1e-05,231674748.29710492,354169874.5866876
1,2,50,,logistic,0.001,0.0001,231674748.1875752,354169874.6501307
1,2,50,,logistic,0.01,1e-05,231674349.17764735,354169607.8760608
1,2,50,,logistic,0.01,0.0001,231674348.50842118,354169608.6108859
1,2,50,,relu,0.0001,1e-05,231674756.76674047,354169876.615426
1,2,50,,relu,0.0001,0.0001,231674758.8557409,354169872.9169097
1,2,50,,relu,0.001,1e-05,231670542.54511306,354166883.85146254
1,2,50,,relu,0.001,0.0001,231671897.86442855,354167830.7114425
1,2,50,,relu,0.01,1e-05,231342133.83156013,353935917.16938657
1,2,50,,relu,0.01,0.0001,231301738.03125086,353907753.1858862
1,2,50,,tanh,0.0001,1e-05,231674780.81876338,354169894.48442644
1,2,50,,tanh,0.0001,0.0001,231674779.65825343,354169893.8622802
1,2,50,,tanh,0.001,1e-05,231674739.47519115,354169867.3810963
1,2,50,,tanh,0.001,0.0001,231674739.74069127,354169866.9539453
1,2,50,,tanh,0.01,1e-05,231674342.91989446,354169602.2625326
1,2,50,,tanh,0.01,0.0001,231674342.58616236,354169602.17178094
1,2,100,,logistic,0.0001,1e-05,231674779.62705326,354169895.07078177
1,2,100,,logistic,0.0001,0.0001,231674779.54568896,354169895.0244087
1,2,100,,logistic,0.001,1e-05,231674694.19980446,354169838.09746027
1,2,100,,logistic,0.001,0.0001,231674696.81771457,354169840.6551136
1,2,100,,logistic,0.01,1e-05,231673889.98706213,354169302.4804174
1,2,100,,logistic,0.01,0.0001,231673886.67828295,354169299.9196924
1,2,100,,relu,0.0001,1e-05,231674715.6964651,354169845.7224276
1,2,100,,relu,0.0001,0.0001,231674728.17462167,354169848.28063464
1,2,100,,relu,0.001,1e-05,231668866.48344788,354165632.1912413
1,2,100,,relu,0.001,0.0001,231667496.5628711,354164665.3864517
1,2,100,,relu,0.01,1e-05,230995362.87773833,353692762.4100678
1,2,100,,relu,0.01,0.0001,230915920.52527943,353636878.6269576
1,2,100,,tanh,0.0001,1e-05,231674774.43097958,354169889.620577
1,2,100,,tanh,0.0001,0.0001,231674773.67941722,354169889.3298319
1,2,100,,tanh,0.001,1e-05,231674694.97469917,354169835.9789858
1,2,100,,tanh,0.001,0.0001,231674695.74034405,354169836.87010264
1,2,100,,tanh,0.01,1e-05,231673907.54605055,354169311.03880674
1,2,100,,tanh,0.01,0.0001,231673906.8378259,354169310.6636207
1,2,150,,logistic,0.0001,1e-05,231674775.00364032,354169891.6909254
1,2,150,,logistic,0.0001,0.0001,231674774.68969163,354169891.53354007
1,2,150,,logistic,0.001,1e-05,231674646.76611102,354169807.12633085
1,2,150,,logistic,0.001,0.0001,231674646.81193903,354169807.0447363
1,2,150,,logistic,0.01,1e-05,231673445.9966984,354169005.84147537
1,2,150,,logistic,0.01,0.0001,231673441.0720786,354169002.959503
1,2,150,,relu,0.0001,1e-05,231674688.53874397,354169819.6273488
1,2,150,,relu,0.0001,0.0001,231674684.12756786,354169820.5789168
1,2,150,,relu,0.001,1e-05,231665340.19590676,354163170.4624682
1,2,150,,relu,0.001,0.0001,231664449.31104803,354162526.9543713
1,2,150,,relu,0.01,1e-05,230596194.90697768,353412976.39449054
1,2,150,,relu,0.01,0.0001,230595769.644833,353412863.57988834
1,2,150,,tanh,0.0001,1e-05,231674768.8179873,354169885.5903686
1,2,150,,tanh,0.0001,0.0001,231674767.6072699,354169884.96319586
1,2,150,,tanh,0.001,1e-05,231674648.7899903,354169805.4071095
1,2,150,,tanh,0.001,0.0001,231674648.6948756,354169805.5852724
1,2,150,,tanh,0.01,1e-05,231673472.52692637,354169020.24484646
1,2,150,,tanh,0.01,0.0001,231673473.1456541,354169020.8085238
1,2,50,50,logistic,0.0001,1e-05,231674782.81072506,354169897.28103775
1,2,50,50,logistic,0.0001,0.0001,231674783.43551388,354169897.5415079
1,2,50,50,logistic,0.001,1e-05,231674747.63673928,354169874.0979534
1,2,50,50,logistic,0.001,0.0001,231674745.687083,354169872.98393184
1,2,50,50,logistic,0.01,1e-05,231674331.2094889,354169596.3438887
1,2,50,50,logistic,0.01,0.0001,231674331.13578153,354169596.5380139
1,2,50,50,relu,0.0001,1e-05,231674561.22693905,354169678.92313474
1,2,50,50,relu,0.0001,0.0001,231674454.33930063,354169625.6243787
1,2,50,50,relu,0.001,1e-05,231301616.23555338,353901486.37756723
1,2,50,50,relu,0.001,0.0001,231427763.73531032,353992521.7554291
1,2,50,50,relu,0.01,1e-05,134026640.03717732,259230304.91690934
1,2,50,50,relu,0.01,0.0001,125516613.84779544,237331533.85302988
1,2,50,50,tanh,0.0001,1e-05,231674779.68324375,354169893.61848974
1,2,50,50,tanh,0.0001,0.0001,231674780.47101226,354169894.4160378
1,2,50,50,tanh,0.001,1e-05,231674738.7704029,354169866.77506727
1,2,50,50,tanh,0.001,0.0001,231674740.18409917,354169867.286333
1,2,50,50,tanh,0.01,1e-05,231674342.29693422,354169601.55028534
1,2,50,50,tanh,0.01,0.0001,231674342.4445106,354169601.8626577
1,2,100,50,logistic,0.0001,1e-05,231674783.08976316,354169897.3779593
1,2,100,50,logistic,0.0001,0.0001,231674783.1076045,354169897.2772812
1,2,100,50,logistic,0.001,1e-05,231674750.6025376,354169875.6962574
1,2,100,50,logistic,0.001,0.0001,231674759.49657872,354169881.7793346
1,2,100,50,logistic,0.01,1e-05,231674412.76824585,354169650.5492077
1,2,100,50,logistic,0.01,0.0001,231674424.53967747,354169658.4115288
1,2,100,50,relu,0.0001,1e-05,231673981.89245632,354169322.05077434
1,2,100,50,relu,0.0001,0.0001,231674400.70771408,354169583.81597024
1,2,100,50,relu,0.001,1e-05,231178817.4825163,353817291.6163091
1,2,100,50,relu,0.001,0.0001,231061548.33919206,353733333.4437699
1,2,100,50,relu,0.01,1e-05,129186811.66404967,230653136.2082533
1,2,100,50,relu,0.01,0.0001,126326421.31606692,232246251.22369316
1,2,100,50,tanh,0.0001,1e-05,231674780.95074502,354169894.28287363
1,2,100,50,tanh,0.0001,0.0001,231674779.54013672,354169893.7864172
1,2,100,50,tanh,0.001,1e-05,231674739.81613222,354169867.21082467
1,2,100,50,tanh,0.001,0.0001,231674740.33574888,354169867.13686144
1,2,100,50,tanh,0.01,1e-05,231674342.3496983,354169602.00577897
1,2,100,50,tanh,0.01,0.0001,231674342.60415742,354169602.16379416
1,2,100,100,logistic,0.0001,1e-05,231674780.21175805,354169895.58840305
1,2,100,100,logistic,0.0001,0.0001,231674780.35189024,354169895.2873426
1,2,100,100,logistic,0.001,1e-05,231674712.00009206,354169850.1310783
1,2,100,100,logistic,0.001,0.0001,231674710.03875396,354169848.47757757
1,2,100,100,logistic,0.01,1e-05,231674026.92678824,354169392.8523888
1,2,100,100,logistic,0.01,0.0001,231673993.65189692,354169370.2104972
1,2,100,100,relu,0.0001,1e-05,231673779.53297153,354169035.43973476
1,2,100,100,relu,0.0001,0.0001,231673786.10782942,354169047.3374813
1,2,100,100,relu,0.001,1e-05,230247172.33187723,353152252.33332396
1,2,100,100,relu,0.001,0.0001,230385614.22755393,353250585.1124969
1,2,100,100,relu,0.01,1e-05,132491373.22753198,241442554.17146644
1,2,100,100,relu,0.01,0.0001,132857358.70257519,244479198.8458134
1,2,100,100,tanh,0.0001,1e-05,231674773.61820683,354169889.5354642
1,2,100,100,tanh,0.0001,0.0001,231674773.79093704,354169889.60726184
1,2,100,100,tanh,0.001,1e-05,231674696.64138794,354169837.45667
1,2,100,100,tanh,0.001,0.0001,231674695.33028683,354169836.7753009
1,2,100,100,tanh,0.01,1e-05,231673907.564243,354169310.56631184
1,2,100,100,tanh,0.01,0.0001,231673907.95662054,354169311.3417526
1,2,150,100,logistic,0.0001,1e-05,231674779.8082057,354169894.9263278
1,2,150,100,logistic,0.0001,0.0001,231674779.53696394,354169894.2721806
1,2,150,100,logistic,0.001,1e-05,231674719.62612104,354169854.9365913
1,2,150,100,logistic,0.001,0.0001,231674716.31126222,354169852.64954287
1,2,150,100,logistic,0.01,1e-05,231674240.84782955,354169535.5977638
1,2,150,100,logistic,0.01,0.0001,231674158.53087556,354169480.2165504
1,2,150,100,relu,0.0001,1e-05,231673108.0895648,354168515.66611254
1,2,150,100,relu,0.0001,0.0001,231673029.57198188,354168539.68278885
1,2,150,100,relu,0.001,1e-05,229485689.75271866,352615446.87866604
1,2,150,100,relu,0.001,0.0001,230072205.585888,353033156.6470932
1,2,150,100,relu,0.01,1e-05,133004533.78874971,247125713.32801723
1,2,150,100,relu,0.01,0.0001,132856375.11995767,249037564.82994804
1,2,150,100,tanh,0.0001,1e-05,231674774.58394468,354169889.96443236
1,2,150,100,tanh,0.0001,0.0001,231674774.82131705,354169889.3173892
1,2,150,100,tanh,0.001,1e-05,231674695.79177892,354169836.55209637
1,2,150,100,tanh,0.001,0.0001,231674695.0857323,354169837.00710857
1,2,150,100,tanh,0.01,1e-05,231673907.48222813,354169311.2589008
1,2,150,100,tanh,0.01,0.0001,231673908.2095919,354169311.42763305
1,3,10,,logistic,0.0001,1e-05,187137837.785542,242748986.45454141
1,3,10,,logistic,0.0001,0.0001,187137837.6754202,242748986.42995209
1,3,10,,logistic,0.001,1e-05,187137832.03439274,242748983.74054587
1,3,10,,logistic,0.001,0.0001,187137831.890083,242748983.6483831
1,3,10,,logistic,0.01,1e-05,187137770.24260196,242748954.00447038
1,3,10,,logistic,0.01,0.0001,187137788.96241102,242748963.03450498
1,3,10,,relu,0.0001,1e-05,187137834.28918958,242748983.47634342
1,3,10,,relu,0.0001,0.0001,187137832.6800747,242748983.23810792
1,3,10,,relu,0.001,1e-05,187136939.64483345,242748500.53388822
1,3,10,,relu,0.001,0.0001,187137315.23276982,242748697.8497624
1,3,10,,relu,0.01,1e-05,187071724.63209462,242713613.52559346
1,3,10,,relu,0.01,0.0001,187081621.33871844,242718797.0648667
1,3,10,,tanh,0.0001,1e-05,187137837.4680457,242748986.22994176
1,3,10,,tanh,0.0001,0.0001,187137837.17211738,242748986.06915978
1,3,10,,tanh,0.001,1e-05,187137830.6023085,242748983.0648324
1,3,10,,tanh,0.001,0.0001,187137831.83536437,242748983.61197737
1,3,10,,tanh,0.01,1e-05,187137771.27798066,242748954.4414505
1,3,10,,tanh,0.01,0.0001,187137773.03853726,242748955.31417447
1,3,10,10,logistic,0.0001,1e-05,187137838.39112917,242748986.77622852
1,3,10,10,logistic,0.0001,0.0001,187137838.02612498,242748986.60644498
1,3,10,10,logistic,0.001,1e-05,187137831.2356545,242748983.34196696
1,3,10,10,logistic,0.001,0.0001,187137831.279071,242748983.4056291
1,3,10,10,logistic,0.01,1e-05,187137769.92065462,242748953.877896
1,3,10,10,logistic,0.01,0.0001,187137769.74356875,242748953.74137264
1,3,10,10,relu,0.0001,1e-05,187137825.63605702,242748979.44788396
1,3,10,10,relu,0.0001,0.0001,187137824.44374624,242748978.06295708
1,3,10,10,relu,0.001,1e-05,187131334.32361618,242745406.95478708
1,3,10,10,relu,0.001,0.0001,187128441.7206961,242743900.33720767
1,3,10,10,relu,0.01,1e-05,182283597.29216686,240255762.72572544
1,3,10,10,relu,0.01,0.0001,177823223.1377833,238154862.32978654
1,3,10,10,tanh,0.0001,1e-05,187137838.29712948,242748986.68732208
1,3,10,10,tanh,0.0001,0.0001,187137836.94483474,242748986.0128549
1,3,10,10,tanh,0.001,1e-05,187137830.7550032,242748983.13686556
1,3,10,10,tanh,0.001,0.0001,187137831.68038908,242748983.41650572
1,3,10,10,tanh,0.01,1e-05,187137772.12447774,242748954.9200313
1,3,10,10,tanh,0.01,0.0001,187137772.26439348,242748954.96906322
1,3,50,,logistic,0.0001,1e-05,187137835.5868812,242748985.36054313
1,3,50,,logistic,0.0001,0.0001,187137836.13657188,242748985.63169375
1,3,50,,logistic,0.001,1e-05,187137807.1232731,242748971.75744015
1,3,50,,logistic,0.001,0.0001,187137807.26884952,242748971.80900007
1,3,50,,logistic,0.01,1e-05,187137524.7104726,242748836.0642606
1,3,50,,logistic,0.01,0.0001,187137521.36243656,242748834.48539126
1,3,50,,relu,0.0001,1e-05,187137815.4809358,242748973.286801
1,3,50,,relu,0.0001,0.0001,187137815.8225646,242748974.112938
1,3,50,,relu,0.001,1e-05,187135366.4600887,242747646.95655426
1,3,50,,relu,0.001,0.0001,187135251.4039377,242747594.20218453
1,3,50,,relu,0.01,1e-05,186876226.19865915,242608796.86848664
1,3,50,,relu,0.01,0.0001,186883956.45493817,242612945.1772902
1,3,50,,tanh,0.0001,1e-05,187137835.55146313,242748985.1555332
1,3,50,,tanh,0.0001,0.0001,187137835.44943348,242748985.05632052
1,3,50,,tanh,0.001,1e-05,187137806.99967074,242748971.5741152
1,3,50,,tanh,0.001,0.0001,187137807.6342133,242748971.84357637
1,3,50,,tanh,0.01,1e-05,187137529.88299832,242748838.4487258
1,3,50,,tanh,0.01,0.0001,187137530.55808452,242748838.80271524
1,3,100,,logistic,0.0001,1e-05,187137832.83970714,242748984.07689354
1,3,100,,logistic,0.0001,0.0001,187137832.98627535,242748984.0638824
1,3,100,,logistic,0.001,1e-05,187137773.56152686,242748955.58955696
1,3,100,,logistic,0.001,0.0001,187137773.8770491,242748955.77652368
1,3,100,,logistic,0.01,1e-05,187137220.40651035,242748689.6933168
1,3,100,,logistic,0.01,0.0001,187137214.47050312,242748686.9535449
1,3,100,,relu,0.0001,1e-05,187137785.0446662,242748957.2941716
1,3,100,,relu,0.0001,0.0001,187137787.0106044,242748957.0760341
1,3,100,,relu,0.001,1e-05,187132371.52471912,242746059.92133877
1,3,100,,relu,0.001,0.0001,187132352.55597338,242746029.72401026
1,3,100,,relu,0.01,1e-05,186602140.96416345,242462744.34423652
1,3,100,,relu,0.01,0.0001,186605449.1143194,242464650.51281214
1,3,100,,tanh,0.0001,1e-05,187137830.8307867,242748982.82797286
1,3,100,,tanh,0.0001,0.0001,187137831.39598283,242748983.26083863
1,3,100,,tanh,0.001,1e-05,187137778.1685228,242748957.5931517
1,3,100,,tanh,0.001,0.0001,187137775.95363998,242748956.5772314
1,3,100,,tanh,0.01,1e-05,187137227.4598104,242748693.18518788
1,3,100,,tanh,0.01,0.0001,187137228.16642973,242748693.35677966
1,3,150,,logistic,0.0001,1e-05,187137830.37147823,242748982.7897434
1,3,150,,logistic,0.0001,0.0001,187137830.42611423,242748982.90432978
1,3,150,,logistic,0.001,1e-05,187137741.4612485,242748940.11366722
1,3,150,,logistic,0.001,0.0001,187137741.1211995,242748939.93036187
1,3,150,,logistic,0.01,1e-05,187136912.17745337,242748541.59132344
1,3,150,,logistic,0.01,0.0001,187136908.12754488,242748539.65182227
1,3,150,,relu,0.0001,1e-05,187137767.55809024,242748947.6511146
1,3,150,,relu,0.0001,0.0001,187137773.7351937,242748949.6274396
1,3,150,,relu,0.001,1e-05,187130274.67669168,242744908.99639922
1,3,150,,relu,0.001,0.0001,187129869.50813878,242744708.91698137
1,3,150,,relu,0.01,1e-05,186361656.1703237,242335218.43716064
1,3,150,,relu,0.01,0.0001,186431284.03907576,242372019.95408997
1,3,150,,tanh,0.0001,1e-05,187137826.89000025,242748980.98765892
1,3,150,,tanh,0.0001,0.0001,187137828.97193518,242748981.9817923
1,3,150,,tanh,0.001,1e-05,187137746.18711516,242748942.1305166
1,3,150,,tanh,0.001,0.0001,187137745.5906882,242748941.92876458
1,3,150,,tanh,0.01,1e-05,187136925.8823469,242748548.12173298
1,3,150,,tanh,0.01,0.0001,187136925.57492188,242748547.97271088
1,3,50,50,logistic,0.0001,1e-05,187137835.95089245,242748985.60478377
1,3,50,50,logistic,0.0001,0.0001,187137835.59907195,242748985.45826852
1,3,50,50,logistic,0.001,1e-05,187137808.33501256,242748972.25253388
1,3,50,50,logistic,0.001,0.0001,187137808.48342204,242748972.35370672
1,3,50,50,logistic,0.01,1e-05,187137525.31469035,242748836.21658275
1,3,50,50,logistic,0.01,0.0001,187137525.19235516,242748836.18840697
1,3,50,50,relu,0.0001,1e-05,187137625.68357244,242748866.32313183
1,3,50,50,relu,0.0001,0.0001,187137635.51608577,242748867.55182132
1,3,50,50,relu,0.001,1e-05,186833693.79990578,242584876.12794006
1,3,50,50,relu,0.001,0.0001,186898038.92552868,242619585.97824517
1,3,50,50,relu,0.01,1e-05,155334154.1102418,272945793.1922384
1,3,50,50,relu,0.01,0.0001,147869823.3221511,260572728.79844633
1,3,50,50,tanh,0.0001,1e-05,187137834.8821528,242748984.98594132
1,3,50,50,tanh,0.0001,0.0001,187137834.79062036,242748984.84908438
1,3,50,50,tanh,0.001,1e-05,187137808.12112728,242748972.17274317
1,3,50,50,tanh,0.001,0.0001,187137808.47861984,242748972.19623274
1,3,50,50,tanh,0.01,1e-05,187137530.08349788,242748838.60577893
1,3,50,50,tanh,0.01,0.0001,187137531.21186432,242748839.01369643
1,3,100,50,logistic,0.0001,1e-05,187137835.93600237,242748985.59688973
1,3,100,50,logistic,0.0001,0.0001,187137835.30726406,242748985.2896637
1,3,100,50,logistic,0.001,1e-05,187137814.79803205,242748975.42214465
1,3,100,50,logistic,0.001,0.0001,187137816.24240848,242748976.10908335
1,3,100,50,logistic,0.01,1e-05,187137562.829815,242748854.25410202
1,3,100,50,logistic,0.01,0.0001,187137578.45270777,242748861.83348933
1,3,100,50,relu,0.0001,1e-05,187137242.5134438,242748664.61933327
1,3,100,50,relu,0.0001,0.0001,187137496.27134848,242748782.2691692
1,3,100,50,relu,0.001,1e-05,186647027.43393198,242486865.21872848
1,3,100,50,relu,0.001,0.0001,186662514.16592005,242492474.2658328
1,3,100,50,relu,0.01,1e-05,183099826.0674757,329767664.1636924
1,3,100,50,relu,0.01,0.0001,178501219.37372407,319889023.5463414
1,3,100,50,tanh,0.0001,1e-05,187137833.5569981,242748984.37904194
1,3,100,50,tanh,0.0001,0.0001,187137835.59811917,242748985.26421052
1,3,100,50,tanh,0.001,1e-05,187137807.39044094,242748971.8038525
1,3,100,50,tanh,0.001,0.0001,187137808.29961404,242748972.11465165
1,3,100,50,tanh,0.01,1e-05,187137531.34124935,242748839.00487784
1,3,100,50,tanh,0.01,0.0001,187137531.12679586,242748839.0080868
1,3,100,100,logistic,0.0001,1e-05,187137833.05134234,242748984.17209628
1,3,100,100,logistic,0.0001,0.0001,187137833.82250416,242748984.5858704
1,3,100,100,logistic,0.001,1e-05,187137783.09680626,242748960.14167204
1,3,100,100,logistic,0.001,0.0001,187137782.27534747,242748959.79960763
1,3,100,100,logistic,0.01,1e-05,187137316.1238539,242748735.75722128
1,3,100,100,logistic,0.01,0.0001,187137308.46675766,242748731.99922064
1,3,100,100,relu,0.0001,1e-05,187136859.49084482,242748418.08430317
1,3,100,100,relu,0.0001,0.0001,187136786.36467615,242748395.99965718
1,3,100,100,relu,0.001,1e-05,186107440.17939577,242198968.37206617
1,3,100,100,relu,0.001,0.0001,186219460.20973483,242259740.66751248
1,3,100,100,relu,0.01,1e-05,193411220.52544126,348718212.2611675
1,3,100,100,relu,0.01,0.0001,193779841.8010799,349297284.4341051
1,3,100,100,tanh,0.0001,1e-05,187137832.22004858,242748983.59751657
1,3,100,100,tanh,0.0001,0.0001,187137830.38473988,242748982.83620712
1,3,100,100,tanh,0.001,1e-05,187137777.6316549,242748957.40794995
1,3,100,100,tanh,0.001,0.0001,187137778.40225354,242748957.80665082
1,3,100,100,tanh,0.01,1e-05,187137231.25937924,242748694.68794575
1,3,100,100,tanh,0.01,0.0001,187137232.07295966,242748695.09685445
1,3,150,100,logistic,0.0001,1e-05,187137833.6398282,242748984.44758788
1,3,150,100,logistic,0.0001,0.0001,187137834.00695506,242748984.6537435
1,3,150,100,logistic,0.001,1e-05,187137790.87331793,242748963.91962627
1,3,150,100,logistic,0.001,0.0001,187137787.11653128,242748962.15606326
1,3,150,100,logistic,0.01,1e-05,187137397.41333786,242748774.75095153
1,3,150,100,logistic,0.01,0.0001,187137394.1781741,242748773.27650228
1,3,150,100,relu,0.0001,1e-05,187136426.60831007,242748189.90503195
1,3,150,100,relu,0.0001,0.0001,187136225.48748097,242748081.20124617
1,3,150,100,relu,0.001,1e-05,185316411.72015134,241783513.75859642
1,3,150,100,relu,0.001,0.0001,185537731.74631485,241899190.84725735
1,3,150,100,relu,0.01,1e-05,196213875.70112625,351538319.10418624
1,3,150,100,relu,0.01,0.0001,195814499.14162925,351619346.75930774
1,3,150,100,tanh,0.0001,1e-05,187137832.2890199,242748983.6326441
1,3,150,100,tanh,0.0001,0.0001,187137830.8294313,242748983.09713092
1,3,150,100,tanh,0.001,1e-05,187137777.05470768,242748957.2313007
1,3,150,100,tanh,0.001,0.0001,187137778.66336283,242748957.7858449
1,3,150,100,tanh,0.01,1e-05,187137231.4704032,242748694.8472142
1,3,150,100,tanh,0.01,0.0001,187137230.79694876,242748694.65075624
1,4,10,,logistic,0.0001,1e-05,207300015.15777555,283551494.4290218
1,4,10,,logistic,0.0001,0.0001,207300015.8333747,283551494.73458445
1,4,10,,logistic,0.001,1e-05,207300012.02640584,283551495.6885034
1,4,10,,logistic,0.001,0.0001,207300012.5547433,283551494.8359649
1,4,10,,logistic,0.01,1e-05,207299981.6928604,283551499.74766284
1,4,10,,logistic,0.01,0.0001,207299979.0741849,283551490.16061854
1,4,10,,relu,0.0001,1e-05,207300009.7600768,283551493.2754227
1,4,10,,relu,0.0001,0.0001,207300014.128683,283551496.0895934
1,4,10,,relu,0.001,1e-05,207299825.09336528,283551620.9930571
1,4,10,,relu,0.001,0.0001,207299627.6060753,283551623.19891524
1,4,10,,relu,0.01,1e-05,207263593.35817906,283565668.32239
1,4,10,,relu,0.01,0.0001,207268509.44882903,283557125.3576018
1,4,10,,tanh,0.0001,1e-05,207300016.48949707,283551495.2324789
1,4,10,,tanh,0.0001,0.0001,207300015.69824037,283551494.79694146
1,4,10,,tanh,0.001,1e-05,207300013.45899892,283551494.4677
1,4,10,,tanh,0.001,0.0001,207300013.1292169,283551495.4157749
1,4,10,,tanh,0.01,1e-05,207299995.06947374,283551494.30527484
1,4,10,,tanh,0.01,0.0001,207299997.37476888,283551492.9898527
1,4,10,10,logistic,0.0001,1e-05,207300015.61773285,283551494.6848973
1,4,10,10,logistic,0.0001,0.0001,207300015.92583314,283551494.82660174
1,4,10,10,logistic,0.001,1e-05,207300011.30388987,283551496.2454409
1,4,10,10,logistic,0.001,0.0001,207300013.31441686,283551495.50373036
1,4,10,10,logistic,0.01,1e-05,207299990.650659,283551500.8410166
1,4,10,10,logistic,0.01,0.0001,207299990.04228416,283551505.86943793
1,4,10,10,relu,0.0001,1e-05,207300014.8645986,283551496.80515957
1,4,10,10,relu,0.0001,0.0001,207300019.41653347,283551501.5037403
1,4,10,10,relu,0.001,1e-05,207296847.88148162,283552730.8364187
1,4,10,10,relu,0.001,0.0001,207294607.488381,283554875.078693
1,4,10,10,relu,0.01,1e-05,201754520.79460582,287040482.8852234
1,4,10,10,relu,0.01,0.0001,202639756.26194486,286563753.02989995
1,4,10,10,tanh,0.0001,1e-05,207300015.33464432,283551495.01137155
1,4,10,10,tanh,0.0001,0.0001,207300015.99770096,283551495.17754436
1,4,10,10,tanh,0.001,1e-05,207300014.67168066,283551492.61891735
1,4,10,10,tanh,0.001,0.0001,207300014.16479728,283551493.6664048
1,4,10,10,tanh,0.01,1e-05,207299997.43346274,283551493.0104761
1,4,10,10,tanh,0.01,0.0001,207300005.59303495,283551478.7994364
1,4,50,,logistic,0.0001,1e-05,207300014.19660774,283551495.60965484
1,4,50,,logistic,0.0001,0.0001,207300014.24586532,283551495.3650402
1,4,50,,logistic,0.001,1e-05,207299999.57485008,283551500.51599795
1,4,50,,logistic,0.001,0.0001,207299998.0362629,283551500.3068222
1,4,50,,logistic,0.01,1e-05,207299869.4328632,283551539.84298766
1,4,50,,logistic,0.01,0.0001,207299880.66851866,283551555.8016456
1,4,50,,relu,0.0001,1e-05,207300007.69194785,283551505.083683
1,4,50,,relu,0.0001,0.0001,207300010.8437002,283551506.14085305
1,4,50,,relu,0.001,1e-05,207298386.3177967,283552004.42251194
1,4,50,,relu,0.001,0.0001,207298465.05232564,283552024.23545665
1,4,50,,relu,0.01,1e-05,207149909.7979294,283605001.7314092
1,4,50,,relu,0.01,0.0001,207155951.88751277,283590652.5896235
1,4,50,,tanh,0.0001,1e-05,207300014.90815935,283551496.3719343
1,4,50,,tanh,0.0001,0.0001,207300014.61181805,283551496.53182
1,4,50,,tanh,0.001,1e-05,207300005.4782674,283551495.12690485
1,4,50,,tanh,0.001,0.0001,207300006.9891529,283551494.28224
1,4,50,,tanh,0.01,1e-05,207299929.47285938,283551483.62500095
1,4,50,,tanh,0.01,0.0001,207299932.7810656,283551478.42727715
1,4,100,,logistic,0.0001,1e-05,207300012.52448884,283551496.12775946
1,4,100,,logistic,0.0001,0.0001,207300013.1830194,283551496.3677078
