run,iteration,n_estimators,max_depth,max_samples,max_features,mae,rmse
1,2,50,,0.25,1.0,147240204.15525332,284709927.73044646
1,2,50,,0.5,0.25,146577259.93054667,306568123.7288755
1,2,50,,0.5,0.5,146428145.39149335,291627503.5016206
1,2,50,,0.5,0.75,155103360.73856,307897584.18536985
1,2,50,,0.5,1.0,143712716.36709332,293600014.82131755
1,2,50,,0.75,0.25,148628126.9917467,297516030.33962613
1,2,50,,0.75,0.5,136926347.90610668,268292279.37868133
1,2,50,,0.75,0.75,141577422.29939997,292380626.652989
1,2,50,,0.75,1.0,144740066.99521336,283962853.36582285
1,2,50,,1.0,0.25,136183607.83973333,268761522.60658205
1,2,50,,1.0,0.5,132406772.50289337,263533295.09580564
1,2,50,,1.0,0.75,136018951.70845336,272194911.0480209
1,2,50,,1.0,1.0,143807173.80314663,290754552.4846681
1,2,50,5,0.25,0.25,149785254.80374667,294948524.64951146
1,2,50,5,0.25,0.5,153662774.84184,313352060.4012794
1,2,50,5,0.25,0.75,150278337.16789332,297446723.7333072
1,2,50,5,0.25,1.0,147588300.59401336,285904153.7173974
1,2,50,5,0.5,0.25,153292550.14012,308006654.2698473
1,2,50,5,0.5,0.5,138176908.5071334,276091625.6783374
1,2,50,5,0.5,0.75,156329821.9351067,311352171.6138428
1,2,50,5,0.5,1.0,152139680.78059998,309164207.18622327
1,2,50,5,0.75,0.25,150037938.33724,302778810.7419189
1,2,50,5,0.75,0.5,152945603.3631333,302542249.662956
1,2,50,5,0.75,0.75,141979357.10156,290183515.01892513
1,2,50,5,0.75,1.0,147330395.22006667,294135316.1921682
1,2,50,5,1.0,0.25,141013477.3039467,282865487.09889215
1,2,50,5,1.0,0.5,132593707.99582668,277218525.06371415
1,2,50,5,1.0,0.75,138724469.92914668,285400501.47180086
1,2,50,5,1.0,1.0,137506449.68922663,265009319.07358745
1,2,50,10,0.25,0.25,152546352.51562664,307740816.5257865
1,2,50,10,0.25,0.5,148494682.07730666,289448388.7264591
1,2,50,10,0.25,0.75,148654862.69326666,290391524.3248363
1,2,50,10,0.25,1.0,152085207.11169332,305594853.7883478
1,2,50,10,0.5,0.25,151323067.3476267,298598386.6205649
1,2,50,10,0.5,0.5,148187364.1674933,295507541.63703334
1,2,50,10,0.5,0.75,147067394.49907997,299990503.10247153
1,2,50,10,0.5,1.0,160787965.85494664,316529404.17163104
1,2,50,10,0.75,0.25,144082943.70690665,284645117.8159577
1,2,50,10,0.75,0.5,146275009.35126665,289190694.05648917
1,2,50,10,0.75,0.75,147447385.55895996,291390757.07464105
1,2,50,10,0.75,1.0,154073799.72996,317865183.6852286
1,2,50,10,1.0,0.25,149721257.82981333,297446325.3303897
1,2,50,10,1.0,0.5,150495988.1169867,289850304.25854176
1,2,50,10,1.0,0.75,140673567.22250673,278465907.1527329
1,2,50,10,1.0,1.0,151700543.19662666,304471588.6662527
1,2,50,15,0.25,0.25,147571880.9971333,285902042.0065408
1,2,50,15,0.25,0.5,147487808.90725332,285627239.6454124
1,2,50,15,0.25,0.75,148912370.54937333,291265754.9455326
1,2,50,15,0.25,1.0,150185865.64377335,296777652.9870284
1,2,50,15,0.5,0.25,148349265.64942664,300937932.52789026
1,2,50,15,0.5,0.5,152016704.07688,308987394.24762034
1,2,50,15,0.5,0.75,147278573.78563997,284937479.45737463
1,2,50,15,0.5,1.0,145866909.63845333,297625123.4490539
1,2,50,15,0.75,0.25,139743169.16142663,276816421.1299135
1,2,50,15,0.75,0.5,151715251.61399996,306113980.67345655
1,2,50,15,0.75,0.75,143591727.48408,295625549.23904335
1,2,50,15,0.75,1.0,147244837.07420003,290676618.37924224
1,2,50,15,1.0,0.25,147370095.24128,295382059.4808759
1,2,50,15,1.0,0.5,144253478.83590665,295702974.1118055
1,2,50,15,1.0,0.75,135666515.71489337,267210654.68369362
1,2,50,15,1.0,1.0,142514320.75450668,286782234.43438447
1,2,100,,0.25,0.25,148398945.96198007,289344389.56377494
1,2,100,,0.25,0.5,151385446.8885534,302142912.0486774
1,2,100,,0.25,0.75,150516149.8981467,298307825.4496474
1,2,100,,0.25,1.0,149386866.93960002,293427877.2598491
1,2,100,,0.5,0.25,146054037.6555934,292390144.44674176
1,2,100,,0.5,0.5,147670634.6744667,291950371.32621074
1,2,100,,0.5,0.75,147769305.43984666,297179606.4906286
1,2,100,,0.5,1.0,144885837.5204334,291709532.1013075
1,2,100,,0.75,0.25,154518116.60279334,309179387.7514448
1,2,100,,0.75,0.5,147913733.83216006,297567822.75901896
1,2,100,,0.75,0.75,142540565.7397467,284704035.293571
1,2,100,,0.75,1.0,143238905.18805334,292115209.2659226
1,2,100,,1.0,0.25,139039023.95192003,279156213.8841024
1,2,100,,1.0,0.5,140350102.1105334,279329781.5596549
1,2,100,,1.0,0.75,137523490.88288668,266783923.15746135
1,2,100,,1.0,1.0,141072497.6907667,283522384.1999243
1,2,100,5,0.25,0.25,151141100.38294005,301106537.22273594
1,2,100,5,0.25,0.5,150747051.6176934,299364436.51840854
1,2,100,5,0.25,0.75,150824873.36778674,299557580.99737614
1,2,100,5,0.25,1.0,147674312.22420007,286418712.5780509
1,2,100,5,0.5,0.25,149643931.55296668,290792480.9609277
1,2,100,5,0.5,0.5,148437693.77802002,300656658.48535347
1,2,100,5,0.5,0.75,151729214.8154134,305117232.5624003
1,2,100,5,0.5,1.0,151479555.64470005,300885516.92622
1,2,100,5,0.75,0.25,156077242.49328005,305082877.5363337
1,2,100,5,0.75,0.5,142595495.2511601,285088536.49208784
1,2,100,5,0.75,0.75,144263435.44710675,294633125.7358177
1,2,100,5,0.75,1.0,138329957.79922006,276960530.9943792
1,2,100,5,1.0,0.25,136780544.16823342,275010356.7058879
1,2,100,5,1.0,0.5,147057863.9488667,297877493.07124263
1,2,100,5,1.0,0.75,143866181.89154002,287168223.5726186
1,2,100,5,1.0,1.0,144243212.69431338,289056214.6915082
1,2,100,10,0.25,0.25,149386509.62260005,293360316.7551869
1,2,100,10,0.25,0.5,152577459.0874667,307854092.3145487
1,2,100,10,0.25,0.75,151230012.94251338,301706060.1696632
1,2,100,10,0.25,1.0,150097142.72000006,296556255.0490501
1,2,100,10,0.5,0.25,142903235.24750668,279610321.4083922
1,2,100,10,0.5,0.5,153797169.57084003,304054847.3850774
1,2,100,10,0.5,0.75,148806294.07388672,301532479.8020467
1,2,100,10,0.5,1.0,148730301.97921333,296656496.384559
1,2,100,10,0.75,0.25,140998128.34070006,279189413.40491855
1,2,100,10,0.75,0.5,146689502.90565336,288525628.99817896
1,2,100,10,0.75,0.75,144580374.94659337,290194662.06226987
1,2,100,10,0.75,1.0,143500694.09848005,287510753.4337518
1,2,100,10,1.0,0.25,147103302.0276867,292318650.46016014
1,2,100,10,1.0,0.5,144121481.16077337,282909963.50600266
1,2,100,10,1.0,0.75,148190093.31446674,282748635.9556738
1,2,100,10,1.0,1.0,143625867.47666004,283853832.5225648
1,2,100,15,0.25,0.25,151360771.9112267,302102078.70345503
1,2,100,15,0.25,0.5,152013043.16658008,305032605.6304357
1,2,100,15,0.25,0.75,150263950.91109338,297375799.4212896
1,2,100,15,0.25,1.0,150452101.9517,298122538.4453907
1,2,100,15,0.5,0.25,148330585.9262734,298835482.534618
1,2,100,15,0.5,0.5,148414857.2516267,303751790.48659235
1,2,100,15,0.5,0.75,146720800.7057467,301867025.66281676
1,2,100,15,0.5,1.0,149636188.37921333,302425612.68087363
1,2,100,15,0.75,0.25,148767610.00788003,302212794.1811346
1,2,100,15,0.75,0.5,154601709.78854674,306844575.1259444
1,2,100,15,0.75,0.75,147386364.4692534,293576115.3146472
1,2,100,15,0.75,1.0,142799900.97973335,288772747.412712
1,2,100,15,1.0,0.25,144401254.12087342,286908696.81573737
1,2,100,15,1.0,0.5,145267811.4899867,291189621.0875899
1,2,100,15,1.0,0.75,142116698.43711334,282822019.0387069
1,2,100,15,1.0,1.0,136493223.94323337,276427811.3944712
1,3,10,,0.25,0.25,225933558.04333332,424810164.67546415
1,3,10,,0.25,0.5,220913093.962,436760645.1018644
1,3,10,,0.25,0.75,183639649.87946668,352359715.0916856
1,3,10,,0.25,1.0,196176510.88273335,371216693.2245674
1,3,10,,0.5,0.25,198848682.98753333,386145020.7820976
1,3,10,,0.5,0.5,208855180.9307333,415330412.007715
1,3,10,,0.5,0.75,192996534.04073334,379915488.983834
1,3,10,,0.5,1.0,182135649.6765333,347638227.36269975
1,3,10,,0.75,0.25,174311764.34133333,334102356.57234406
1,3,10,,0.75,0.5,178887229.74159998,340572147.836139
1,3,10,,0.75,0.75,179379416.74253333,325795673.11722636
1,3,10,,0.75,1.0,180303624.69860002,329591121.97185415
1,3,10,,1.0,0.25,159146012.39926666,319792042.61996555
1,3,10,,1.0,0.5,129503766.21413332,242047395.86086062
1,3,10,,1.0,0.75,205238486.93513337,384085144.10634726
1,3,10,,1.0,1.0,153360808.09173337,291940375.87514716
1,3,10,5,0.25,0.25,225304057.8507333,444326184.36777455
1,3,10,5,0.25,0.5,219464478.85553336,404172380.08360714
1,3,10,5,0.25,0.75,170085818.3792,331995948.458934
1,3,10,5,0.25,1.0,184774767.76853332,365656611.87884766
1,3,10,5,0.5,0.25,202384598.35279998,377343891.5159612
1,3,10,5,0.5,0.5,213044545.8296,394793793.78925115
1,3,10,5,0.5,0.75,215739445.98913333,412482888.36634094
1,3,10,5,0.5,1.0,189155102.4613333,371591472.13155085
1,3,10,5,0.75,0.25,212542575.1744667,401276813.03346586
1,3,10,5,0.75,0.5,158662970.36073336,307788701.2989177
1,3,10,5,0.75,0.75,197682340.97813332,367308937.0524005
1,3,10,5,0.75,1.0,195185098.87819996,379684018.52931106
1,3,10,5,1.0,0.25,177098793.0012667,344861438.5013008
1,3,10,5,1.0,0.5,171253231.90693334,343279610.66578406
1,3,10,5,1.0,0.75,131631959.29053335,269368472.36653745
1,3,10,5,1.0,1.0,192087140.49466667,387346431.91965854
1,3,10,10,0.25,0.25,166498444.81246665,327773246.68478477
1,3,10,10,0.25,0.5,155821842.08373335,291806459.62024754
1,3,10,10,0.25,0.75,189924568.70220003,348476275.291721
1,3,10,10,0.25,1.0,175429316.37826666,339295890.58246315
1,3,10,10,0.5,0.25,153489037.17033333,311514450.6923893
1,3,10,10,0.5,0.5,194387077.4492,368081051.5830057
1,3,10,10,0.5,0.75,147083265.41793334,279085024.78044754
1,3,10,10,0.5,1.0,160734672.58166668,328568904.94134426
1,3,10,10,0.75,0.25,178907291.85380003,344030169.2436097
1,3,10,10,0.75,0.5,194240709.90333334,356266133.18823737
1,3,10,10,0.75,0.75,197649398.1013333,398169612.1732816
1,3,10,10,0.75,1.0,138421905.78833336,284326804.75166756
1,3,10,10,1.0,0.25,180133753.47493336,357642792.53118646
1,3,10,10,1.0,0.5,215616918.55133334,426833066.7267421
1,3,10,10,1.0,0.75,152705967.01893333,283028252.5888194
1,3,10,10,1.0,1.0,145045480.83159998,277092611.62593216
1,3,10,15,0.25,0.25,201471858.9418,392912548.7017137
1,3,10,15,0.25,0.5,220527642.9664,434071996.9724773
1,3,10,15,0.25,0.75,198170294.5470667,372563281.73359966
1,3,10,15,0.25,1.0,167491852.95526668,316828476.16767895
1,3,10,15,0.5,0.25,185966340.76013336,336975007.4861525
1,3,10,15,0.5,0.5,219799064.35293332,425944483.3489941
1,3,10,15,0.5,0.75,200696654.32939997,389972207.1834084
1,3,10,15,0.5,1.0,159295474.77306664,302142582.757644
1,3,10,15,0.75,0.25,167280663.5822,336115341.18056357
1,3,10,15,0.75,0.5,172503205.01653334,330478041.38459235
1,3,10,15,0.75,0.75,159485282.56533334,302342129.6503673
1,3,10,15,0.75,1.0,206238125.11999997,399506313.33161515
1,3,10,15,1.0,0.25,204940318.5594,405792253.1282871
1,3,10,15,1.0,0.5,153794570.23333332,285571027.39115864
1,3,10,15,1.0,0.75,184444906.554,360318620.112192
1,3,10,15,1.0,1.0,208855605.84073332,416693739.75890774
1,3,50,,0.25,0.25,202053507.06230667,401014717.87302023
1,3,50,,0.25,0.5,201879672.40982667,384291959.0507686
1,3,50,,0.25,0.75,196368105.70883998,382311248.84443086
1,3,50,,0.25,1.0,189882195.90136003,367500983.5600612
1,3,50,,0.5,0.25,195877643.15304002,369114858.6385863
1,3,50,,0.5,0.5,194204223.37001336,368698970.7299876
1,3,50,,0.5,0.75,181353298.29957333,352159220.8581821
1,3,50,,0.5,1.0,156008109.89005333,299905383.216229
1,3,50,,0.75,0.25,185080825.04181328,349622342.481566
1,3,50,,0.75,0.5,176603152.27265328,338008640.8023576
1,3,50,,0.75,0.75,169098601.00181335,319566332.03225243
1,3,50,,0.75,1.0,164347636.78869337,311430072.25007457
1,3,50,,1.0,0.25,179390756.14562666,334198764.3991243
1,3,50,,1.0,0.5,179651638.60572,345880315.18090874
1,3,50,,1.0,0.75,160754017.60877338,315475705.6434247
1,3,50,,1.0,1.0,184470127.01432,341632371.51812506
1,3,50,5,0.25,0.25,199350387.98078665,384723335.42398256
1,3,50,5,0.25,0.5,211364349.51323998,409521397.4112727
1,3,50,5,0.25,0.75,177512250.7807733,332616160.7978061
1,3,50,5,0.25,1.0,171398590.52671996,325127225.4491702
1,3,50,5,0.5,0.25,164395242.6488667,316269060.1891934
1,3,50,5,0.5,0.5,184670819.85208,349599200.3302896
1,3,50,5,0.5,0.75,174987832.1412267,333168631.5566049
1,3,50,5,0.5,1.0,178917524.29165328,344001175.4469451
1,3,50,5,0.75,0.25,172333493.01523998,333169623.57006854
1,3,50,5,0.75,0.5,179298401.14237335,340418399.717232
1,3,50,5,0.75,0.75,180617456.05326667,344645711.6979631
1,3,50,5,0.75,1.0,177589042.1492,344121832.0327801
1,3,50,5,1.0,0.25,169152886.44368,336989397.7853843
1,3,50,5,1.0,0.5,181910475.19113335,347487822.89352196
1,3,50,5,1.0,0.75,168353656.82985333,324556529.4444785
1,3,50,5,1.0,1.0,170336147.98645335,319838570.7741377
1,3,50,10,0.25,0.25,191583853.90712,368764199.7545751
1,3,50,10,0.25,0.5,178174937.14062664,343947728.2095438
1,3,50,10,0.25,0.75,184587266.40606666,356239512.434078
1,3,50,10,0.25,1.0,202175080.2920933,378181248.2341867
1,3,50,10,0.5,0.25,202006195.19538674,392706909.01022786
1,3,50,10,0.5,0.5,187943170.60608003,359402670.9922462
1,3,50,10,0.5,0.75,185182824.3679333,354801405.90478617
1,3,50,10,0.5,1.0,186999660.11215997,347661042.4116632
1,3,50,10,0.75,0.25,170349919.21212003,317836440.49248517
1,3,50,10,0.75,0.5,163164084.67850664,319671114.5977587
1,3,50,10,0.75,0.75,172997140.37339997,320409043.0798399
1,3,50,10,0.75,1.0,175656966.2863067,340207412.75281245
1,3,50,10,1.0,0.25,186241337.76597333,359398203.63043755
1,3,50,10,1.0,0.5,170698381.13082668,325834274.45189637
1,3,50,10,1.0,0.75,183367633.29664004,362143806.77320296
1,3,50,10,1.0,1.0,170851465.59150672,328867554.90644395
1,3,50,15,0.25,0.25,189291671.25996003,368040772.9844677
1,3,50,15,0.25,0.5,179436702.66224,344822710.23509353
1,3,50,15,0.25,0.75,206888250.14792,392391000.29718995
1,3,50,15,0.25,1.0,207749832.98527995,411875034.3569848
1,3,50,15,0.5,0.25,169655184.9126533,322211159.7828419
1,3,50,15,0.5,0.5,169105122.87073335,320494047.7195879
1,3,50,15,0.5,0.75,179024451.65073335,337733844.6664401
1,3,50,15,0.5,1.0,191488976.3162533,358508908.31498206
1,3,50,15,0.75,0.25,172458668.04204,306068303.8994847
1,3,50,15,0.75,0.5,165464940.28338665,326157039.28145325
1,3,50,15,0.75,0.75,172564293.86041328,317749109.51302713
1,3,50,15,0.75,1.0,166607283.06521335,317028654.67495173
1,3,50,15,1.0,0.25,163250904.23730668,306442396.6969063
1,3,50,15,1.0,0.5,156526479.08146665,288934117.4448583
1,3,50,15,1.0,0.75,171243352.27321336,325268667.5819875
1,3,50,15,1.0,1.0,185177606.32625332,357199419.76010245
1,3,100,,0.25,0.25,195966457.28566,373643200.8335287
1,3,100,,0.25,0.5,198628246.61095333,388122453.76815695
1,3,100,,0.25,0.75,194418159.88904,367913548.86295706
1,3,100,,0.25,1.0,188853518.77462006,365314950.0750241
1,3,100,,0.5,0.25,180785366.1400733,341042256.7684069
1,3,100,,0.5,0.5,170762595.09417334,324623221.8577341
1,3,100,,0.5,0.75,178787162.0510267,341278247.3467217
1,3,100,,0.5,1.0,182794358.32289997,351795265.8581999
1,3,100,,0.75,0.25,175147708.50710663,333421688.54045415
1,3,100,,0.75,0.5,188032582.64619994,353384009.4910239
1,3,100,,0.75,0.75,165834550.77269328,314992761.0967878
1,3,100,,0.75,1.0,180710276.46105328,335944163.18308574
1,3,100,,1.0,0.25,170337897.94098666,323550950.01807994
1,3,100,,1.0,0.5,168786150.53556666,320716623.24371964
1,3,100,,1.0,0.75,170803888.79729328,331968301.4564111
1,3,100,,1.0,1.0,162812779.37166664,310001699.4512809
1,3,100,5,0.25,0.25,184353244.04463997,357161368.2208238
1,3,100,5,0.25,0.5,193279211.30621338,371719560.30499595
1,3,100,5,0.25,0.75,184701497.1622533,351472378.2504751
1,3,100,5,0.25,1.0,193236069.03249338,369594081.57511395
1,3,100,5,0.5,0.25,170419045.4873867,329416532.4568899
1,3,100,5,0.5,0.5,182986471.25049338,349977997.7640909
1,3,100,5,0.5,0.75,180314658.23634672,335062480.162782
1,3,100,5,0.5,1.0,189955924.5582466,355362698.0304686
1,3,100,5,0.75,0.25,178956602.01016665,337269857.030696
1,3,100,5,0.75,0.5,178036526.335,337274127.90088975
1,3,100,5,0.75,0.75,175574476.28005335,341083175.3017283
1,3,100,5,0.75,1.0,156178904.90466,298521985.75879055
1,3,100,5,1.0,0.25,156950990.87018,294800141.7993204
1,3,100,5,1.0,0.5,172059858.6961933,329466198.8625039
1,3,100,5,1.0,0.75,167762430.65474665,314598031.45003086
1,3,100,5,1.0,1.0,176829960.0232,332835243.184423
1,3,100,10,0.25,0.25,187189426.56413326,361700568.94226855
1,3,100,10,0.25,0.5,190539534.6969533,373102891.3800448
1,3,100,10,0.25,0.75,197398486.97520003,380403202.61638284
1,3,100,10,0.25,1.0,202710384.46138003,400562200.27086407
1,3,100,10,0.5,0.25,194564691.9248867,373618089.1484664
1,3,100,10,0.5,0.5,176849393.26200664,339539215.89087725
1,3,100,10,0.5,0.75,187096933.63060668,353238841.70602375
1,3,100,10,0.5,1.0,181550069.87415335,339756755.1505364
1,3,100,10,0.75,0.25,174782553.49159336,323936861.57894886
1,3,100,10,0.75,0.5,178129748.33582005,340547563.1696727
1,3,100,10,0.75,0.75,167338120.73506662,323775601.34079075
1,3,100,10,0.75,1.0,171272837.33189335,328774095.5155365
1,3,100,10,1.0,0.25,164116375.69736004,304753997.8751118
1,3,100,10,1.0,0.5,172392078.39358005,319255604.5105785
1,3,100,10,1.0,0.75,172940270.71205336,321899292.1449707
1,3,100,10,1.0,1.0,174360901.45888668,333056848.3424039
1,3,100,15,0.25,0.25,190533414.26160666,370972664.05418646
1,3,100,15,0.25,0.5,190587577.7498933,365135993.1640662
1,3,100,15,0.25,0.75,187362977.45797336,359402486.55403036
1,3,100,15,0.25,1.0,199332717.24210668,380038169.9491545
1,3,100,15,0.5,0.25,178921053.66000664,339284937.9584928
1,3,100,15,0.5,0.5,172932229.81586,331933413.4860344
1,3,100,15,0.5,0.75,176654487.8052799,334249168.3504894
1,3,100,15,0.5,1.0,184831789.47359332,343498449.2622471
1,3,100,15,0.75,0.25,179095998.39278665,337554817.8975992
1,3,100,15,0.75,0.5,168232651.14513335,312949344.0339101
1,3,100,15,0.75,0.75,171878344.41534,328283898.167434
1,3,100,15,0.75,1.0,191574030.47714004,354016674.5939063
1,3,100,15,1.0,0.25,170022021.27375996,320338731.83279026
1,3,100,15,1.0,0.5,168693077.93995333,323725939.37421227
1,3,100,15,1.0,0.75,168103727.54772,308849268.4298782
1,3,100,15,1.0,1.0,168976829.03622,324466590.6393941
1,4,10,,0.25,0.25,186549794.5724,333049998.7349751
1,4,10,,0.25,0.5,217990447.2060667,388361515.71789795
1,4,10,,0.25,0.75,196379909.02993333,344918743.37813175
1,4,10,,0.25,1.0,212847522.33953333,391825101.5641217
1,4,10,,0.5,0.25,174244863.99066672,308893294.2263654
1,4,10,,0.5,0.5,235722786.54286662,440632081.13272625
1,4,10,,0.5,0.75,160363582.07340002,277531327.6572697
1,4,10,,0.5,1.0,253386616.98100004,436952699.61445093
1,4,10,,0.75,0.25,186777045.8684,361852874.4163376
1,4,10,,0.75,0.5,228264037.32226667,398321620.5869545
1,4,10,,0.75,0.75,172064533.07853338,296820155.1255663
1,4,10,,0.75,1.0,193259137.98426667,333763269.500102
1,4,10,,1.0,0.25,204599155.26573333,366296295.09963363
1,4,10,,1.0,0.5,158002556.74239996,282234785.83124864
1,4,10,,1.0,0.75,196856635.88400003,348943748.06004274
1,4,10,,1.0,1.0,193600315.90513337,338127737.60005534
1,4,10,5,0.25,0.25,175755909.23373333,338124944.2382407
1,4,10,5,0.25,0.5,244437682.15433335,445718644.62945366
1,4,10,5,0.25,0.75,224650355.00746667,408093834.7754449
1,4,10,5,0.25,1.0,227880156.10473335,399373235.2126738
1,4,10,5,0.5,0.25,195939932.20819998,339493453.90188545
1,4,10,5,0.5,0.5,209823037.25133333,364431589.3067599
1,4,10,5,0.5,0.75,192701146.12346664,350580726.62221473
1,4,10,5,0.5,1.0,156993862.1928667,272285530.9392396
1,4,10,5,0.75,0.25,206640620.74940002,368764004.91646045
1,4,10,5,0.75,0.5,161257570.2379333,300394063.11380786
1,4,10,5,0.75,0.75,170719970.66693333,298200100.9722068
1,4,10,5,0.75,1.0,175946817.32086667,302359518.3658992
1,4,10,5,1.0,0.25,152877242.40980002,270510061.8982717
1,4,10,5,1.0,0.5,152553123.70026663,263547312.45866415
1,4,10,5,1.0,0.75,200515070.8448,367674024.74700093
1,4,10,5,1.0,1.0,210981135.43690002,369569997.1341676
1,4,10,10,0.25,0.25,280947442.305,507876103.93520194
1,4,10,10,0.25,0.5,226205329.3737333,404325305.3871905
1,4,10,10,0.25,0.75,251134711.85513332,452619124.9032118
1,4,10,10,0.25,1.0,259233663.42626667,486697335.4924223
1,4,10,10,0.5,0.25,235408196.8286667,421261510.3612775
1,4,10,10,0.5,0.5,198654933.37926665,351275720.9181666
1,4,10,10,0.5,0.75,199632247.79400003,350509510.4558893
1,4,10,10,0.5,1.0,157491894.79586664,282390695.70146334
1,4,10,10,0.75,0.25,243154843.04453334,422972554.3965099
1,4,10,10,0.75,0.5,176298479.41973338,322767809.9132421
1,4,10,10,0.75,0.75,174691280.2867333,313167056.62210447
1,4,10,10,0.75,1.0,200753826.4606,351599521.26688015
1,4,10,10,1.0,0.25,164022198.51493332,284574603.87110496
1,4,10,10,1.0,0.5,167970252.37053335,321246772.92914456
1,4,10,10,1.0,0.75,192319066.5644,337690515.00450504
1,4,10,10,1.0,1.0,172199667.71753332,295166765.3820991
1,4,10,15,0.25,0.25,243108051.08646667,437799527.50254095
1,4,10,15,0.25,0.5,209067795.09080002,380921919.07735914
1,4,10,15,0.25,0.75,267119267.39900005,478203174.31415725
1,4,10,15,0.25,1.0,225903906.5802,395651579.8941352
1,4,10,15,0.5,0.25,177740017.58566666,318007894.44211763
1,4,10,15,0.5,0.5,222288840.19733334,392707056.86099005
1,4,10,15,0.5,0.75,184822985.85273334,333562045.41964823
1,4,10,15,0.5,1.0,210884236.65413335,370323721.5062469
1,4,10,15,0.75,0.25,253815313.30126667,442076820.2780263
